specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1026861;5;6784786;Cupressaceae;Juniperus;oxycedrus;;Türkei;;;;False;Ankara;;;False;01/10/1957 - 01/10/1957;;;;;;;G. Wagenitz und  H.-J. Beug;;;;;;;277;False;G. Wagenitz;;;Zentral-Anatolien, beim Hacikadin-Tal nördlich Ankara, ca. 950 m.;;False;39.983333333333334 , 32.93333333333333;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026858;5;6784786;Cupressaceae;Juniperus;oxycedrus;;Türkei;False;;;;Adana;;;;08/03/1955 - 08/03/1955;False;False;;;;;H. Walter;;False;;;;;1047;False;Cullen, Coode;;False;Taurus, Nordseite Berghang zwischen Passhöhe (Pozanti) und Kreuzungsstelle von Straße und Bahn.;False;;37.506514250033874 , 34.80145917283117;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0344375;5;6784786;Cupressaceae;Juniperus;oxycedrus;;Marokko;False;;;;Taza;;;;15/06/1992 - 15/06/1992;;;;;;;B. Valdés, R. Vogt, S. L. Jury, M. Rejdali, A. Achhal Al Kadmiri, S. Peccenini, F. Conti, E. Rico, M. Lisci, H. 't Hart, Ch. Oberprieler, F. M. Raimondo, P. Mazzola, R. Wilson, G. Stark;;;;;;;26-0917;;;;True;"Tazzeka, Taza, Jbel Tazzeka, Taza; 18 km from Taza, on minor road to Bab-Bou-Idir, above Sidi Majbar Limestone rocks under Quercus ilex. Alt. 1200 m.";;False;34.11819999034592 , -4.042110443115235;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026884;5;6784786;Cupressaceae;Juniperus;oxycedrus;;Marokko;False;;;;Al-Hoceima;;;;20/06/1927 - 20/06/1927;False;False;;;;;Font Quer;;False;;;;;10;False;;;True;Hab. in quercetis, c. Targuist, alt. 1000 m.;False;;34.939869 , -4.320451;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0297179;5;6784786;Cupressaceae;Juniperus;oxycedrus;;Tunesien;False;;;;Jendouba;;;;20/05/1994 - 20/05/1994;False;False;;;;;R. Vogt & Ch. Oberprieler;;False;;;;;13651 (R. Vogt), 7956 (Ch. Oberprieler);False;;;True;Kroumirie, road P 17 between Jendouba and Tabarka, macchia between Fernana and Ain Draham, Alt. 500 m;False;;36.744472468877326 , 8.677289485931398;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026890;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. macrocarpus;;Griechenland;;;;False;Rethymno(Νομός Ρεθύμνου);;;False;07/09/1985 - 07/09/1985;;;;;;;H. Risse;;;;;;;1939;;;;True;"Ep. Milopotamos: Idhi Oros, Doline N des Berges Piperos an der Straße zwischen Kirche Ajios Fanourios und Berg Skinakas; lehmig-kiesiger Dolinengrund und Felswand, ca 1450 m;";;False;35.209722222222226 , 24.87611111111111;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026887;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. macrocarpus;;Griechenland;;;;False;Cyclades(Νομός Κυκλάδων);;;False;21/09/1993 - 21/09/1993;;;;;;;Th. Raus;;;;;;;20701;;Th. Raus;;;Eparchia Parou, Insel Paros: Nordostküste bei Santa Maria. Kleindünen und Salzschlick, 1 m ü.NN;;False;37.13815084396745 , 25.287222862243652;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0190217;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. macrocarpus;;Griechenland;False;;;False;Dodecanese(Νομός Δωδεκανήσου);;;;18/02/1999 - 18/02/1999;False;False;;;;;N. Böhling;;False;;;;;9427;False;N. Böhling;;False;Eparchia Rodou Plimiri, 20 m ü. NN. Macchie-Phrygana-Komplex auf Rendzina.;False;;35.92611111111111 , 27.841666666666665;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062613;5;6784786;Pinaceae;Abies;bornmuelleriana;;Deutschland;True;;;;Berlin;;;;15/06/1961 - 15/06/1961;False;False;;;;;W. Schultze-Motel;;False;;;;;2/21;False;;;True;Kult. im Bot. Garten Berlin-Dahlem, Revier: Arboretum;False;;52.45653241631949 , 13.304443359375002;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0531241;5;6784786;Pinaceae;Abies;concolor;;Vereinigte Staaten von Amerika;False;;;False;Utah;;;;25/06/1943 - 25/06/1943;False;False;;;;;Bassett Maguire;;False;;;;;21789;False;;;True;Frequent, rocks above upper narrows, south Willow Creek, Stansbury Range. Tooele County.;False;;40.487551333596585 , -112.60356903774665;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062660;5;6784786;Pinaceae;Abies;concolor;;Vereinigte Staaten von Amerika;False;;;;New Mexico;;;;28/04/1927 - 28/04/1927;False;False;;;;;;;True;;;;;18428;False;;;True;Las Vegas. Hot Springs - 9 miles;False;;35.6539311 , -105.2916769;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0350063;5;6784786;Pinaceae;Abies;concolor;;Vereinigte Staaten von Amerika;False;;;;New Mexico;;;;31/03/1976 - 31/03/1976;False;False;;;;;B. Leuenberger;;False;;;;;80;False;B. Leuenberger;;False;Otero Cty, Cloudcroft, Alt. 2880 m.;False;;32.96042599004305 , -105.73637008666994;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1062658;5;6784786;Pinaceae;Abies;concolor;;Vereinigte Staaten von Amerika;False;;;;California;;;;15/05/1980 - 15/05/1980;False;False;;;;;P. Davis & Lightowlers, D.;;False;;;;;66894;False;A. Farjon;;False;Yosemite National Park, near El Portal on loop road. c. 1,500m. mixed conferous forest.;False;;37.676483947312036 , -119.78221893310547;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027460;5;6784786;Cupressaceae;Juniperus;virginiana;;Vereinigte Staaten von Amerika;False;;;;Pennsylvania;;;False;05/08/1922 - 05/08/1922;False;False;;;;;Huron H. Smith;;False;;;;;8041;False;;;True;Sugar Loaf, Columbia County;False;;41.281533333333336 , -76.34057222222222;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1027458;5;6784786;Cupressaceae;Juniperus;virginiana;;Kanada;False;;;;Ontario;;;;20/07/1906 - 20/07/1906;False;False;;;;;M. L. I.;;False;;;;;;True;;;True;Leamington, Ont[ario] Can[ada];False;;42.0531166 , -82.5996998;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027491;5;6784786;Cupressaceae;Juniperus;virginiana var. silicicola;;Vereinigte Staaten von Amerika;False;;;;Florida;;;;06/05/1927 - 06/05/1927;False;False;;;;;Hugh O'Neill;;False;;;;;;True;R. P. Adams;;False;Hammocks, St. Leo;False;;28.335666666666665 , -82.25753888888889;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0298172;5;6784786;Cupressaceae;Juniperus;sp.;;Marokko;False;;;;Chefchaouen;;;False;26/06/1992 - 26/06/1992;False;False;;;;;B. Valdés, R. Vogt, S. L. Jury, M. Rejdali, A. Achhal Al Kadmiri, S. Peccenini, F. Conti, E. Rico, M. Lisci, H. 't Hart, Ch. Oberprieler, F.M. Raimondo, P. Mazzola, R. Wilson, G. Stark;;False;;;;;64-2223;False;;;True;"West Rif Mountains, Bab Taza, Jbel Talamssemtane. Tétouan; c. 38 km from Chefchaouèn, 14 km above Bab Taza on track, to Jbel Talamssemtane Mixed forest of Abies marocana and Cedrus atlantica on limestone. Alt. 1765m";False;;35.15 , -5.2;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027543;5;6784786;Cupressaceae;Papuacedrus;torricellensis;;;False;;;True;;;;True;;;True;;;;;;;True;;;;;;True;W. Schultze-Motel;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1027604;5;6784786;Cupressaceae;Platycladus;orientalis ;;Italien;False;;;;Bolzano;;;;12/07/1896 - 12/07/1896;False;False;;;;;O. et R. Schulz;;False;;;;;;True;;;True;Bozen: Beim Tscheipenturm [Gscheibter Turm] angepflanzt.;False;;46.511374350276114 , 11.346924304962158;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027598;5;6784786;Cupressaceae;Platycladus;orientalis ;;Deutschland;False;;;;Berlin;;;;01/01/1866 - 31/12/1866;False;False;;;;;W. Hintz;;;;;;;;True;;;True;Berlin;False;;52.5170365 , 13.3888599;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027597;5;6784786;Cupressaceae;Platycladus;orientalis ;;Deutschland;True;;;;Thüringen;;;;20/09/1933 - 20/09/1933;False;False;;;;;J. Bornmüller;;False;;;;;;True;A. Farjon;;False;Rittergut Knoch in Schilbach (bei Schleiz);False;;50.488542 , 11.8226571;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027593;5;6784786;Cupressaceae;Platycladus;orientalis ;;Deutschland;True;;;;Brandenburg;;;;18/07/1864 - 18/07/1864;False;False;;;;;Schäde;;False;;;;;;True;A. Farjon;;False;Karlshof;False;;52.74832085268584 , 14.262356758117678;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026160;5;6784786;Cupressaceae;Juniperus;communis;;Mazedonien;False;;;False;Kavadarci(Кавадарци);;;;20/04/1918 - 20/04/1918;False;False;;;;;Scheer;;False;;;;;;True;;;True;Macedonia centr.: pr. Alšar [Allchar], 800 m.;False;;41.152099813683556 , 21.943988800048828;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026212;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;True;;;;Bayern;;;;01/01/1903 - 31/12/1903;False;False;;;;;;;True;;;;;;True;;;True;Bot. Garten Forstl. Hochschule Aschaffenburg;;False;49.975201047651176 , 9.152977467019811;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0605072;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;False;;;;Brandenburg;;;;17/05/1947 - 17/05/1947;False;False;;;;;C. Risch;;False;;;;;;True;;;True;in valle fluv. Briese;False;;52.714875109465474 , 13.34117889404297;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026259;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Mazedonien;False;;;;Tetovo(Тетово);;;False;23/05/1968 - 23/05/1968;False;False;;;;;M. Bäßler und I. Quasdorf;;False;;;;;700;False;;;True;Makedonien: Šar Planina, zwischen der Popova Šapka und der Pašina Planina ( ca. 2000 m), oberhalb von Tetovo.;False;;42.01324018154964 , 20.869274133292492;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026575;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Ukraine;True;;;False;Kirovohrad oblast(Кіровоградська область);;;False;21/08/1937 - 21/08/1937;;;;;;;A. L. Lipa;;False;;;;;;True;;;True;Dolynkij rajon, c. Veselye Bokovenki, dendropark. [Arboreteum 'Merry Bokovenki'];;False;48.500113859894256 , 32.22873687744141;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026336;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Frankreich;;;;False;Midi-Pyrénées;;;False;13/06/1887 - 13/06/1887;;;;;;;Marcailhou d'Ayméric;;;;;;;;True;Timbal;;False;pelouses de la fontaine d'Audouze vers les éboulis du Roc des Scaramus (à 1660 m).;;False;42.78240786517645 , 1.8337082862854006;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026334;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Frankreich;False;;;;Midi-Pyrénées;;;False;04/06/1887 - 04/06/1887;False;False;;;;;Marcailhou d'Aymeric;;False;;;;;;True;;;True;Bois de la Venne sous le col de la Gardia (à 1540m);False;;42.75168603956133 , 1.8612224565654503;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026318;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Frankreich;;;;False;Midi-Pyrénées;;;False;15/06/1888 - 15/06/1888;False;;;;;;Hte [Hippolyte] Marcailhou-d'Aymeric;;;;;;;;True;;;True;Gros Sarrat de-très-ben[t]s, sur le pla de la garde à 1510 m.;;False;42.75164070001783 , 1.8665170669555666;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0470736;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Türkei;;;;False;Gümüşhane;;;False;25/06/2001 - 25/06/2001;;;;;;;C. Aedo, L. Aizpuru, J. J. Aldasoro, S. Castroviejo, J. Güemes, A. Herrero, J. F. Muñoz Garmendia, S. Nisa, J. Pedrol, A. Prunell, E. Rico, A. Santos & V. Valcarcel;;False;;;;;AH 1581 b;False;Jorge Martinez;;;c. 4 km del puerto de Kostandagi, vertiente S, pastizal en claro de pinar de Pinus sylvestris, traquitas, 2080 m.;;False;40.516666666666666 , 39.75;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026353;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Türkei;False;;;;Trabzon;;;;20/09/1928 - 20/09/1928;False;False;;;;;Bernhard;;False;;;;;38;False;;;True;Trapezunt: Göl-Jaila (Pontus) 2500m;False;;40.48971657073318 , 40.4903268814087;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0275343;5;6784786;Cupressaceae;Juniperus;communis subsp. alpina;;Türkei;False;;;False;Afyonkarahisar;;;;03/07/2000 - 04/07/2000;False;False;;;;;Özkan Eren & Gerald Parolly;;False;;;;;7722;False;Gerald Parolly;;False;Afyon: Sultan Dağları, ascent from Yakasinek, range between the two main summits. Alt. c. 1900-2100 m. Chiefly micaceous schist., schist with some dolomite rocks. Open thorn-cushion communities.;False;;38.48388888888889 , 31.158055555555553;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026408;5;6784786;Cupressaceae;Juniperus;communis var. communis;;China;False;;;;Inner Mongolia(内蒙古);;;;;;True;;;;;J. Hofmann;;False;;;;;65-1;False;A. Farjon;;False;Zentrales Helan Shan, Feldbuchnr. 65;False;;38.85500430477125 , 105.93315123114736;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026433;5;6784786;Cupressaceae;Juniperus;communis var. intermedia;;Österreich;False;;;;Tirol;;;;01/08/1932 - 31/08/1932;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;"Paznaun: Vermunt-tal. 1800 m; (Galtür, Weg z. Madlenerhaus)";False;;46.93051111111111 , 10.127722222222223;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026431;5;6784786;Cupressaceae;Juniperus;communis var. intermedia;;Italien;False;;;;Genova;;;;26/04/1909 - 26/04/1909;False;False;;;;;J. Bornmüller;;False;;;;;;True;;;True;"Liguria (Riviera di Levante): Monte di Portofino in reg-sup. ad ""Pietre strette"".";False;;44.32611111111112 , 9.166666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026468;5;6784786;Cupressaceae;Juniperus;depressa;;Georgien;False;;;;Mtskheta-Mtianeti;;;;21/10/1986 - 21/10/1986;False;False;;;;;H. Ern;;False;;;;;7816;False;Ern;;False;Gergeti, Sameba-Kirche, im Betula-litwinowii-Wald zwischen 2200 und 2300 m.;False;;42.66684871528652 , 44.609813690185554;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026470;5;6784786;Cupressaceae;Juniperus;depressa;;Ukraine;False;;;;Autonomous Republic of Crimea(Автономна Республіка Крим);;;;01/07/1900 - 31/07/1900;False;False;;;;;A. Callier;;False;;;;;;True;;;True;"Rossia. Tauria. In cacumine montis ""Tschatyr-Dagh."" (Locus classicus atque unicus!)";False;;44.73787260107652 , 34.28754329768708;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0480075;5;6784786;Cupressaceae;Juniperus;depressa;;Russland;False;;;;Karachay-Cherkess republic(Карачаево-Черкесская республика);;;;18/08/1979 - 18/08/1979;False;False;;;;;E. E. Gogina;;False;;;;;145;False;E. E. Gogina;;False;Zelenchuk Distr., upper Aksaut river, canyon Teberda, dry S slope, sparse pine forest;False;;43.47883342917126 , 41.50772094726563;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1001004;5;6784786;Cupressaceae;Juniperus;drupacea;;Griechenland;;;;False;Arcadia(Νομός Αρκαδίας);;;False;01/10/2005 - 01/10/2005;;;;;;;U. Raabe;;False;;;;;;True;;;True;beim Moni Malevis a. d. Straße Ag. Petros - Astros;False;;37.328361111111114 , 22.58005;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026477;5;6784786;Cupressaceae;Juniperus;drupacea;;Griechenland;;;;False;Arcadia(Νομός Αρκαδίας);;;False;01/10/1857 - 31/10/1857;False;False;;;;;De Heldreich;;;;;;;;True;;;True;in m. Malevô Cynuriae, p. Hag. Jannis.;;False;37.359788198380755 , 22.63235092163086;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026499;5;6784786;Cupressaceae;Juniperus;excelsa;;Ukraine;;;;False;Autonomous Republic of Crimea(Автономна Республіка Крим);;;False;12/05/1983 - 12/05/1983;;;;;;;D. Benkert;;;;;;;;True;D. Benkert;;;Krim: Flaumeichenwald bei Nikita.;;False;44.5158616 , 34.2379522;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025734;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Polen;True;;;;Lubuskie;;;;01/12/1902 - 31/12/1902;False;False;;;;;Bothe;;False;;;;;;True;;;True;Kranz [Kręcko] (Kr. Meseritz): Kultiviert. Heimat: Zentraljapan;False;;52.21465414270049 , 15.782933235168459;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025733;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Deutschland;True;;;;Niedersachsen;;;;01/07/1893 - 31/07/1893;False;False;;;;;Heiland;;False;;;;;;True;;;True;Braunschweig: Im bot. Gart. cult.;False;;52.27094770425904 , 10.532337427139282;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025731;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Polen;True;;;;Dolnośląskie;;;;10/09/1902 - 10/09/1902;False;False;;;;;C. Baenitz;;False;;;;;;True;;;True;"Breslau; Scheitniger Park. 120 m. Heimisch in Japan.";False;;51.115511890088825 , 17.083182334899906;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025723;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Polen;True;;;;Dolnośląskie;;;;17/11/1898 - 17/11/1898;False;False;;;;;C. Baenitz;;False;;;;;;True;;;True;"Breslau; c.; Scheitniger Park. 120m. Heimisch in Japan.";False;;51.11518860646568 , 17.083482742309574;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1025716;5;6784786;Cupressaceae;Chamaecyparis;pisifera;;Deutschland;True;;;;Hessen;;;;25/05/1929 - 25/05/1929;False;False;;;;;Otto v. Linstow;;False;;;;;;True;;;True;Hofgeismar, Gesundbrunnen;False;;51.50445525317066 , 9.406142234802248;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026911;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. macrocarpus;;Italien;False;;;;Livorno;;;;29/12/1996 - 29/12/1996;False;False;;;;;Dürbye;;False;;;;;374;False;Th. Raus;;False;Cecina;False;;43.3113449 , 10.5173443;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026967;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. rufescens;;Zypern;False;;;;Lemesos(Λεμεσός);;;;07/08/1949 - 07/08/1949;False;False;;;;;Mrs. Kennedy;;False;;;;;916;False;;;True;Prodhromos;False;;34.9499503 , 32.8324861;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026951;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. oxycedrus;;Frankreich;False;;;False;Corse;;;;03/03/1981 - 03/03/1981;False;False;;;;;J. Lambinon & L. Smeets;;False;;;;;81/37;False;J. Lambinon;;False;Vallée du Fango, Pirio, alt. env. 120 m, maquis à Arbutus, Erica arborea, Phillyrea, Cistus ... sur granite.;False;;42.3789774110117 , 8.76283960075321;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026950;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. oxycedrus;;Frankreich;False;;;;Languedoc-Roussillon;;;False;30/06/1981 - 30/06/1981;False;False;;;;;P. Maquet;;False;;;;;81/66;False;P. Maquet;;False;Banyuls (France, dép. des Pyrénées-Or.), dans un maquis derrière les logements de la station scientifique.;False;;42.479054555600335 , 3.137199752463418;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026949;5;6784786;Cupressaceae;Juniperus;oxycedrus subsp. oxycedrus;;Mazedonien;False;;;;Ohrid(Охрид);;;;17/05/1968 - 17/05/1968;False;False;;;;;M. Bäßler und I. Quasdorf;;False;;;;;582;False;;;True;Makedonien: Westhang am Petrina bei Ohrid..;False;;41.06607656014035 , 20.883979797363285;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1027016;5;6784786;Cupressaceae;Juniperus;phoenicea;;Griechenland;;;;False;Lesbos(Νομός Λέσβου);;;False;23/11/1993 - 23/11/1993;;;;;;;Hansen & Nielsen;;;;;;;9113;;;;True;Lesvos, S-face of the Larssos rock. Limestone. - Bushes c. 1 m tall. Alt. 10-150 m;;False;39.13333333333333 , 26.466666666666665;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026426;5;6784786;Cupressaceae;Juniperus;communis var. hemisphaerica;;Iran;False;;;;Mazandaran;;;;29/10/1937 - 29/10/1937;False;False;;;;;D. E. Gauba;;False;;;;;1307;False;J. Bornmüller;;False;"Persia borealis: Pole Zanguleb [Pol-e Zanguleh] (Elburs); obere Waldgrenze, alt. 2500 m. s. m.";False;;36.19968101085363 , 51.34451866149903;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 9010263;5;6784786;Cupressaceae;Cupressus;sempervirens;;Griechenland;;;;False;Messinia(Νομός Μεσσηνίας);;;False;13/01/1976 - 13/01/1976;;;;;;;J. M. Shay;;;;;;;764;;J. M. Shay;;;Kalamata. Along road to Pylos.;;False;37.05585649072359 , 22.05368041992188;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1025963;5;6784786;Cupressaceae;Cupressus;torulosa;;;True;;;True;;;;True;;;True;;;;;;;True;;;;;;True;A. Farjon;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1025964;5;6784786;Cupressaceae;Cupressus;torulosa;;;False;;;True;;;;True;;;True;;;;;;;True;;;;;;True;A. Farjon;;False;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1025995;5;6784786;Cupressaceae;Juniperus;ashei;;Vereinigte Staaten von Amerika;False;;;;Texas;;;;15/12/1970 - 15/12/1970;False;False;;;;;R. Adams;;False;;;;;319;False;A. Farjon;;False;Open grassland with oaks. 7.7 miles east of Sonora, Tex. on US 290;False;;30.564552035581364 , -100.52687644958498;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026011;5;6784786;Cupressaceae;Juniperus;brevifolia;;Portugal;False;;;;Açores;;;;01/01/1847 - 31/12/1847;False;False;;;;;T. C. Hunt;;False;;;;;242;False;;;True;St Michael Island, Azores;False;;37.77125750792944 , -25.475234985351562;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0654509;5;6784786;Cupressaceae;Juniperus;californica;;Vereinigte Staaten von Amerika;False;;;;California;;;;24/09/1970 - 24/09/1970;False;False;;;;;John Thomas Howell;;False;;;;;47354;False;;;True;Granitic slope south of Bodfish, el. 2800 ft., Kern County.;False;;35.58027229366986 , -118.49514484405519;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0606589;5;6784786;Cupressaceae;Juniperus;californica;;Vereinigte Staaten von Amerika;False;;;;California;;;;27/07/1970 - 27/07/1970;False;False;;;;;John Thomas Howell, Gordon H. True;;False;;;;;46904;False;;;True;Sierra Nevada, Kern River Canyon, 3 mi. north of Kern Co. line at Riverkern, Tulare Co. El. 3100'. On metamorphic rock.;False;;35.8322621971191 , -118.45504762139171;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026039;5;6784786;Cupressaceae;Juniperus;chinensis;;Deutschland;True;;;;Brandenburg;;;;01/01/1895 - 31/12/1895;False;False;;;;;Goetze;;;;;;;;True;;;True;Cult. in Potsdam. Arb. Sanss. [Arboretum Sanssouci];False;;52.4034596420798 , 13.02403450012207;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026036;5;6784786;Cupressaceae;Juniperus;chinensis;"""Zu viele Belege""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1026035;5;6784786;Cupressaceae;Juniperus;chinensis;;Japan;False;;;;Nagasaki(長崎県);;;;23/12/1918 - 23/12/1918;False;False;;;;;E. H. Wilson;;False;;;;;11240;False;;;True;Tsushima, Japan Sea, Plant prostrate et wide spreading with branches slightly ascending bright to greyish green;False;;34.2053717 , 129.2946547;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026097;5;6784786;Cupressaceae;Juniperus;communis;;Italien;False;;;;;;;True;12/06/1892 - 12/06/1892;False;False;;;;;Ernst H. L. Krause;;False;;;;;4077;False;;;True;Mendel, Gipfel d. M. Roën [Roen];False;;46.3604329 , 11.1920696;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1026094;5;6784786;Cupressaceae;Juniperus;communis;;Deutschland;;;;False;Thüringen;;;False;01/06/1927 - 30/06/1927;;;;;;;J. Bornmüller;;;;;;;;True;;;True;Weimar: Hexenkuppe (b. Berka), Kalk.;;False;50.9145281 , 11.2723737;;;;;;;;;;;
