specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;owner - question_1;owner - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B101066120;8;8746725;TAXACEAE;Austrotaxus;spicata;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;11/02/1970 - 11/02/1970;False;False;MacKee;;False;21539;False;de Laubenfels;;False;;True;Me Maoya: contrefort du Djiaouma. 1100-1200 m. Forêt humide dominée par Metrosideros sp.;False;;-21.35180457661412 , 165.28724670410156;;;;False
B;Herbarium Berolinense;B101066121;8;8746725;TAXACEAE;Austrotaxus;spicata;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;16/04/1965 - 16/04/1965;False;False;MacKee, H. S.;;;12423;False;Laubenfels;;False;;True;Col d'Amieu. Mé Ongue. 600 m. Forêt humide.;False;False;-21.61914 , 165.799485;;;;False
B;Herbarium Berolinense;B101066122;8;8746725;TAXACEAE;Austrotaxus;spicata;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;12/07/1965 - 12/07/1965;False;False;Luciano Bernardi;;False;9594;False;;;True;;True;Nova Caledonia: Col d'Amieu. 400-450 m.;False;;-21.6 , 165.8;;;;False
B;Herbarium Berolinense;B101066123;8;8746725;TAXACEAE;Austrotaxus;sp.;;Neukaledonien;False;;;;(Nouvelle-Calédonie);;;;13/07/1965 - 13/07/1965;False;False;Luciano Bernardi;;False;9625;False;;;True;;True;In silva montana alta. 500 - 600 m. Col d'Amieu;False;;-21.617674 , 165.801673;;;;False
B;Herbarium Berolinense;B101066124;8;8746725;TAXACEAE;Taxus;baccata;;Tschechien;;;;False;Pardubický kraj;;;False;11/04/1876 - 11/04/1876;;;A. Makowsky;;;;True;;;True;;True;Schönhengst b. Neudorf, Trübau;;False;49.79995487558722 , 16.596359923065005;;;;
B;Herbarium Berolinense;B101066125;8;8746725;TAXACEAE;Taxus;baccata;;;False;;;True;;;;True;01/01/1844 - 31/12/1844;;;Schenk;;False;;True;;;True;;True;;;True;;;;;True
B;Herbarium Berolinense;B101066126;8;8746725;TAXACEAE;Taxus;baccata;;;False;;;True;;;;True;01/01/1845 - 31/12/1845;False;False;Schenk;;False;;True;;;True;;True;Tux;True;;47.162174403454344 , 11.743354797363281;;;;False
B;Herbarium Berolinense;B101066127;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;12/05/1894 - 12/05/1894;;;O. et R. Schulz;;;;True;;;True;Roman Schulz;;Angermünde: Auf den Hellbergen bei Stolpe.;;False;52.983588227049545 , 14.092712402343752;;;;
B;Herbarium Berolinense;B101066128;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;20/05/1893 - 20/05/1893;;;;;True;;True;;;True;Roman Schulz;;Zw. Chorin u. Senftenhütte.;;False;52.91728507420343 , 13.859596252441408;;;;
B;Herbarium Berolinense;B101066129;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;21/05/1893 - 31/05/1893;;;;;True;;True;;;True;;True;Zwischen Straussberg und Freienwalde;;False;52.69076178050228 , 13.980651888996364;;;;
B;Herbarium Berolinense;B101066130;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;21/03/1948 - 21/03/1948;;;Harry Herold;;;75;;;;True;H. Herold;;Mark, Kr. Niederbarnim: Borgsdorfer Forst bei Birkenwerder.;;False;52.70908380807359 , 13.284873962402346;;;;
B;Herbarium Berolinense;B101066131;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;03/08/1947 - 03/08/1947;;;Harry Herold;;;75;;;;True;H. Herold;;Mark, Kreis Niederbarnim: Steilufer der Briese bei Birkenwerder;;False;52.691474620305165 , 13.279595375061037;;;;
B;Herbarium Berolinense;B101066132;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Thüringen;;;False;01/10/1908 - 31/10/1908;;;Ernst Zimmermann;;;;True;;;True;E. Zimmermann,H. Herold;;Park von Schloß Altenstein im Thüringer Wald.;;False;50.83545996325671 , 10.349078178405763;;;;
B;Herbarium Berolinense;B101066133;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;22/09/1877 - 13/04/1878;;;J. Heydtmann;;False;4003a und b;;;;True;Ernst H. L. Krause;;Moenkhagen b. Rostock;;False;54.1486928 , 12.2255355;;;;
B;Herbarium Berolinense;B101066134;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;05/05/1878 - 05/05/1878;True;;Johannes Heydtmann;;;;True;;;True;E. H. L. Krause,Bothe;;Rostock. Im Garten des Erbpächter Hallier zu Mönkhagen [Mönchhagen] ein 1500 ? jähriger Baum.;;False;54.149266546966466 , 12.226409912109377;;;;
B;Herbarium Berolinense;B101066135;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;01/01/1876 - 31/12/1876;;;O. Buchtien;;;;True;D. K. Ferguson;;;Ernst H. L. Krause;;Ludwigslust. Palast Garten;;False;53.32719515491873 , 11.48702144622803;;;;
B;Herbarium Berolinense;B101066136;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Mecklenburg-Vorpommern;;;;06/04/1878 - 06/04/1878;False;False;E. H. L. Krause;;;;True;;;True;Bothe;False;Mecklenburg. Rostock, Heide;False;;54.06872386609502 , 12.097526562865825;;;;False
B;Herbarium Berolinense;B101066137;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen;;;;;;True;C. Baenitz;;False;;True;;;True;Bothe;;Görlitz: Rothstein;False;;51.1054178 , 14.7648654;;;;False
B;Herbarium Berolinense;B101066138;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen;;;;01/01/1900 - 31/12/1900;False;False;Fr. Ulich;;False;;True;;;True;Fr. Ulich;False;Kgr. Sachsen: Bei Weesenstein im Müglitzthal;False;;50.9333517 , 13.8615934;;;;False
B;Herbarium Berolinense;B101066139;8;8746725;TAXACEAE;Taxus;baccata;;Slowenien;False;;;;Bohinj;;;;10/06/1908 - 10/06/1908;False;False;J. Bornmüller;;False;;True;;;True;J. Bornmüller;False;Wocheiner See [Bohinjsko jezero]: fels. Abhänge - Südostseite. 700 m.;False;;46.277387588145366 , 13.8797664642334;;;;False
B;Herbarium Berolinense;B101066140;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Brandenburg;;;;01/01/1859 - 31/12/1859;False;False;Schäde;;False;;True;;;True;;True;Karlshof;;False;52.748243 , 14.260597;;;;False
B;Herbarium Berolinense;B101066141;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Brandenburg;;;False;20/07/1865 - 20/07/1865;;;Schäde;;;;True;;;True;;True;Kunersdorf;;False;52.6747 , 14.1584;;;;
B;Herbarium Berolinense;B101066142;8;8746725;TAXACEAE;Taxus;baccata;;Polen;;;;False;Dolnośląskie;;;False;06/06/1865 - 06/06/1865;;;F. Schwarzer;;;1799;;;;True;;True;Salzgrund bei Fürstenstein.;;False;50.84150070715666 , 16.292982101440433;;;;
B;Herbarium Berolinense;B101066143;8;8746725;TAXACEAE;Taxus;baccata;;Polen;;;;False;Dolnośląskie;;;False;27/06/1860 - 27/06/1860;;;C. F. Schwarzer;;;1799;;;;True;;True;Fürstenstein, an der Schweizerei;;False;50.842831858827054 , 16.29229545593262;;;;
B;Herbarium Berolinense;B101066144;8;8746725;TAXACEAE;Taxus;baccata;;Polen;;;;False;Opolskie;;;False;30/07/1913 - 30/07/1913;;;Bothe;;;;True;;;True;Bothe;;Proskau: Arboretum;;False;50.5927873 , 17.883366777988833;;;;
B;Herbarium Berolinense;B101066145;8;8746725;TAXACEAE;Taxus;baccata;;;False;;;True;;;;True;;;True;Dagefeld;;False;;True;;;True;Bothe;;;;True;;;;;True
B;Herbarium Berolinense;B101066146;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;01/06/1957 - 30/06/1957;;;H. Unger;;;681;;;;True;Sigurd Fröhner;;Friedrichroda/ Harz;;False;50.86179722315799 , 10.56416988372803;;;;
B;Herbarium Berolinense;B101066147;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Sachsen-Anhalt;;;False;14/04/1952 - 14/04/1952;;;Joachim Dähnn;;;;True;;;True;Dähnn;;Kreis Quedlinburg, Quedlinburg, Brühl;;False;51.781383 , 11.132026;;;;
B;Herbarium Berolinense;B101066148;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Sachsen-Anhalt;;;False;30/08/1954 - 30/08/1954;;;Joachim Dähnn;;;284;;;;True;Dähnn;;Regierungsbezirk Magdeburg, Kreis Wernigerode, Schloßgarten Wernigerode;;False;51.831084554102034 , 10.796341896057129;;;;
B;Herbarium Berolinense;B101066149;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen-Anhalt;;;;02/06/1903 - 02/06/1903;False;False;Bertha Neugebauer;;False;;True;;;True;Roman Schulz;False;An den rechten Abhängen des Bodetals oberhalb des Bodekessels.;False;;51.736025315995484 , 11.013557910919191;;;;False
B;Herbarium Berolinense;B101066150;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen-Anhalt;;;;05/07/1908 - 05/07/1908;False;False;O. Fiedler;;False;;True;;;True;O. Fiedler;False;Bodetal bei Treseburg;False;;51.71474390511715 , 10.97261667251587;;;;False
B;Herbarium Berolinense;B101066151;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen-Anhalt;;;;13/07/1913 - 13/07/1913;False;False;Roman Schulz;;False;;True;;;True;Roman Schulz;False;Im Bodetal an der Roßtrappe beim Beginn der Schurre.;;False;51.73724783452497 , 11.018407344818115;;;;False
B;Herbarium Berolinense;B101066152;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Sachsen-Anhalt;;;;05/09/1947 - 05/09/1947;False;False;Berger-Landefeldt;;False;;True;;;True;;True;Harz, Forst Thale Bodetal Eingang ins Kästen-Tal. Meereshöhe: etwa 300 m;False;;51.73494894078213 , 11.02381467819214;;;;False
B;Herbarium Berolinense;B101066153;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;01/07/1916 - 31/07/1916;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;Weimar. Friedhof.;;False;50.97434279977951 , 11.326013803482057;;;;
B;Herbarium Berolinense;B101066154;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;01/02/1913 - 28/02/1913;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;"Weimar; Friedhof.";;False;50.97403717377952 , 11.326045989990236;;;;
B;Herbarium Berolinense;B101066155;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Thüringen;;;False;01/09/1917 - 30/09/1917;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;Weimar: vom alten Baum auf der Wiese des Alexanderplatzes, gepflanzt i. Jahre ...;;False;50.97815431242244 , 11.336216926574709;;;;
B;Herbarium Berolinense;B101066156;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;06/10/1922 - 06/10/1922;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;Jena: Am Hufeisen, am Standort der Q. pubescens W. (1 Strauch!);;False;50.93676958886635 , 11.6160249710083;;;;
B;Herbarium Berolinense;B101066157;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;27/04/1920 - 27/04/1920;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;"Jena: Am ""Hufeisen"" (zw. Jenzig und Kunitzburg)";;False;50.94642751576755 , 11.637096405029297;;;;
B;Herbarium Berolinense;B101066158;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Thüringen;;;False;01/08/1935 - 31/08/1935;;;J. Bornmüller;;;;True;D. K. Ferguson;;;J. Bornmüller;;Park d. Schloßes Altenstein (bei Liebenstein);;False;50.835704274056795 , 10.348906517028809;;;;
B;Herbarium Berolinense;B101066159;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;01/06/1927 - 30/06/1927;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;Meiningen: am Erschberg, gr. Bäume.;;False;50.61690429192816 , 10.409717559814455;;;;
B;Herbarium Berolinense;B101066160;8;8746725;TAXACEAE;Taxus;baccata;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101066161;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;15/05/1936 - 15/05/1936;;;J. Bornmüller;;;;True;;;True;J. Bornmüller;;Veronikaberg b/ Martinroda.;;False;50.728127811213675 , 10.89397430419922;;;;
B;Herbarium Berolinense;B101066163;8;8746725;TAXACEAE;Taxus;baccata;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101066164;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;07/05/1983 - 07/05/1983;;;H.-J. Hackel/ R. Vogt;;;1205;;;;True;;True;westlich von Völken, im Tal der oberen Mindel;;False;47.89905220894717 , 10.45975685119629;;;;
B;Herbarium Berolinense;B101066165;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;23/09/1962 - 23/09/1962;;;Harry Herold;;;68;;;;True;H. Herold;;Reg. Bez. Schwaben, Kr. Memmingen: Ottobeuren, im Bannwald, wild.;;False;47.94109963855153 , 10.292901992797853;;;;
B;Herbarium Berolinense;B101066166;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;12/05/1928 - 12/05/1928;;;L. Oberneder;;;366;;;;True;;True;Waldige Abhänge bei der Stempfermühle (Fränkische Schweiz);;False;49.770399832463504 , 11.332869529724123;;;;
B;Herbarium Berolinense;B101066167;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;12/05/1928 - 12/05/1928;;;L. Oberneder;;;366;;;;True;;True;Waldige Abhänge bei der Stempfermühle (Fränkische Schweiz);;False;49.770177791618885 , 11.332740783691408;;;;
B;Herbarium Berolinense;B101066168;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;23/07/1916 - 23/07/1916;;;J. Bornmüller;;;;True;;;True;;True;Fränkische Schweiz: bei Gößweinstein;;False;49.77140220585019 , 11.335659027099611;;;;
B;Herbarium Berolinense;B101066169;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;01/05/1886 - 31/05/1886;;;Gg. Woerlein;;;;True;;;True;;True;Reichenhall, Kugelbachalpe.;;False;47.702477 , 12.82204;;;;
B;Herbarium Berolinense;B101066170;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Bayern;;;;07/08/1896 - 07/08/1896;False;False;Hermann Poeverlein;;False;;True;;;True;;True;Kelheim. Gegenüber Weltenburg. Weißer Jura;;False;48.91911582139247 , 11.864719390869142;;;;
B;Herbarium Berolinense;B101066171;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Bayern;;;;23/07/1916 - 23/07/1916;False;False;J. Bornmüller;;False;;True;;;True;J. Bornmüller;False;Fränkische Schweiz: bei Gößweinstein,  Abstieg z. Stempfermühle, in Mengen. 420-490 m. Bestände (im Hochwald) bildend.;False;;49.77000115189168 , 11.333363056182861;;;;False
B;Herbarium Berolinense;B101066172;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;False;;;;Thüringen;;;;25/06/1936 - 25/06/1936;False;False;Alfred J. Bornmüller;;False;;True;;;True;Haussknecht;False;Rhön. Bei Dernbach, Ibenhorst;False;;50.69344013426492 , 10.1354455947876;;;;False
B;Herbarium Berolinense;B101066173;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Hessen;;;False;28/05/1924 - 28/05/1924;;;Freiberg;;;;True;;;True;;True;Werragebiet. Westlicher Gipfelabhang der Hörnekuppe auf Muschelkalk 480 m.;;False;51.24921059325533 , 10.025410652160645;;;;
B;Herbarium Berolinense;B101066174;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;False;Hessen;;;False;16/09/1912 - 16/09/1912;;;Schulz;;;78;;;;True;Rudolf Gross;;Hessen-Nassau. Wilhelmshöhe b. Cassel;;False;51.3154991 , 9.4235714;;;;
B;Herbarium Berolinense;B101066175;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Thüringen;;;False;;;True;Erwin Koch;;;;True;;;True;;True;Veronikaberg b/ Martinroda;;False;50.72917586245645 , 10.89397430419922;;;;
B;Herbarium Berolinense;B101066176;8;8746725;TAXACEAE;Taxus;baccata;;Frankreich;;;;False;Grand Est;;;False;01/04/1866 - 30/04/1866;;;;;True;;True;;;True;;True;Feldkirch;;False;47.86494701590096 , 7.274322509765626;;;;
B;Herbarium Berolinense;B101066177;8;8746725;TAXACEAE;Taxus;baccata;;Frankreich;False;;;;Grand Est;;;;;;True;Mougeot u. Nestler;;False;;True;;;True;;True;Niedeck;False;;48.8208621 , 7.4479816;;;;False
B;Herbarium Berolinense;B101066178;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;True;;;;Nordrhein-Westfalen;;;;;;True;;;True;;True;;;True;L. C. Treviranus;False;H. Bonn.;False;;;;;;True
B;Herbarium Berolinense;B101066179;8;8746725;TAXACEAE;Taxus;baccata;;Deutschland;;;;False;Bayern;;;False;01/01/1810 - 31/12/1810;;;Fr. L. Nees v. Esenbeck;;;;True;;;True;Nees v. Esenbeck;;Muggdorf (Müggendorf im Fränk. Jura);;False;49.8035845 , 11.262593;;;;
B;Herbarium Berolinense;B101066182;8;8746725;TAXACEAE;Taxus;baccata;;Vereinigtes Königreich;False;;;;Croydon;;;;01/01/1887 - 31/12/1888;False;False;Eyre de Crespigny;;False;;True;;;True;J. Ullepitsch;False;prope Kenley - count[y] Surrey, in pascuo arido, in solo cretaceo;False;;51.3227524 , -0.1037854;;;;False
B;Herbarium Berolinense;B101066183;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;False;;;;Östergötlands län;;;;;;True;C. A. W. [Carl Agardh Westerlund];;False;;True;;;True;J. Ullepitsch;False;Suecia, Östergötland.;False;;;;;;True
B;Herbarium Berolinense;B101066184;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;;;;False;Västra Götalands län;;;False;04/05/1898 - 04/05/1898;;;J. Henriksson;;;;True;;;True;;True;Dalia, par. Gunnarsnäs prope lacum Långtjärnen, supra mare metra 150;;False;58.95609475215973 , 11.697306632995607;;;;
B;Herbarium Berolinense;B101066185;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;;;;False;Uppsala län;;;False;05/06/1899 - 05/06/1899;;;Conwentz;;;;True;;;True;;True;Nysäter b. Marma.;;False;60.486983 , 17.4586555;;;;
B;Herbarium Berolinense;B101066186;8;8746725;TAXACEAE;Taxus;baccata;;Norwegen;;;;False;Hordaland;;;False;13/07/1900 - 13/07/1900;;;Conwentz;;;;True;;;True;;True;Kly velierne Bergens Stift;;False;60.6691056 , 6.5357556;;;;
B;Herbarium Berolinense;B101066187;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;;;;False;Östergötlands län;;;False;18/11/1897 - 18/11/1897;False;False;Conwentz;;False;;True;;;True;;True;Omberg Revir, Elvarum;;False;58.331412534460426 , 14.639900203328581;;;;
B;Herbarium Berolinense;B101066188;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;False;;;;Östergötlands län;;;;18/11/1897 - 18/11/1897;False;False;Conwentz;;False;;True;;;True;;True;Omberg Revir. Djurledet (m. Fagus aus.);;False;58.301162 , 14.672553;;;;
B;Herbarium Berolinense;B101066189;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;False;;;;Gotlands län;;;;11/06/1899 - 11/06/1899;False;False;Conwentz;;False;;True;;;True;;True;Idholmen an Martebo myr b. Binge träsk;False;;57.7212148 , 18.449128;;;;False
B;Herbarium Berolinense;B101066190;8;8746725;TAXACEAE;Taxus;baccata;;Norwegen;;;;False;Akershus;;;False;03/07/1900 - 03/07/1900;;;Conwentz;;;;True;;;True;;True;Bergsfjeld ca 20 km. S. W. Kristiania;False;;59.8546889 , 10.3828157;;;;
B;Herbarium Berolinense;B101066191;8;8746725;TAXACEAE;Taxus;baccata;;Dänemark;False;;;;Syddanmark;;;;18/09/1898 - 18/09/1898;False;False;Conwentz;;False;;True;;;True;;True;Ankjaer [Andkær] b. Vejle;False;;55.6654294 , 9.6286003;;;;False
B;Herbarium Berolinense;B101066192;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;False;;;;Gotlands län;;;;11/06/1899 - 11/06/1899;False;False;Conwentz;;False;;True;;;True;;True;Idholmen am Martebomyr b. Binge träsk (Gotland);False;;57.721215 , 18.449128;;;;False
B;Herbarium Berolinense;B101066193;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;False;;;;Västra Götalands län;;;;31/07/1900 - 31/07/1900;False;False;Conwentz;;False;;True;;;True;;True;Barlindholmen vid Fotö Bohuslän;False;;57.666667 , 11.654167;;;;
B;Herbarium Berolinense;B101066194;8;8746725;TAXACEAE;Taxus;baccata;;Schweden;;;;False;Östergötlands län;;;False;18/11/1897 - 18/11/1897;;;Conwentz;;;;True;;;True;;True;Omberg Revir. Vester Djurledet (m. Fagus zus.);;False;58.3035331 , 14.6723829;;;;
B;Herbarium Berolinense;B101066195;8;8746725;TAXACEAE;Taxus;baccata;;Frankreich;;;;False;Okzitanien;;;False;;;True;;;True;;True;;;True;Markgraf;;Pyrenäen. Canigou 1200 m;;False;42.52222640980778 , 2.4569892883300786;;;;
B;Herbarium Berolinense;B101066196;8;8746725;TAXACEAE;Taxus;baccata;;Frankreich;False;;;;Auvergne-Rhône-Alpes;;;;03/11/1995 - 03/11/1995;False;False;J. Lambinon;;False;95/487;False;J. Lambinon;;False;;True;Gex (dép. Ain, Jura méridional), sous Florimont (route du Col de la Faucille), alt. env. 820 m, hêtraie mélangée sur pente calcaire (Fagus, Abies, Picea, Acer campestre, Corylus avellana, Sorbus aria, Lonicera nigra...), abondant en sous-bois;False;False;46.349507 , 6.044184;;;;False
B;Herbarium Berolinense;B101066162;8;8746725;TAXACEAE;Taxus;baccata;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101066197;8;8746725;TAXACEAE;Taxus;baccata;;Spanien;;;;False;Burgos;;;False;06/07/1979 - 06/07/1979;;;Pons-Sorolla & Susanna;;;179;;;;True;;True;"LaRevilla; alto de Carazo, VM 6949, 1350 m, suelo calcáreo";;False;42.01431865978928 , -3.3366680145263676;;;;
B;Herbarium Berolinense;B101066198;8;8746725;TAXACEAE;Taxus;baccata;;Frankreich;False;;;;Auvergne-Rhône-Alpes;;;;07/05/1852 - 07/05/1852;False;False;Timothée;;False;;True;;;True;;True;Bois montagneux. Brezon (Sav.);False;;46.0482252 , 6.445269;;;;False
B;Herbarium Berolinense;B101066200;8;8746725;TAXACEAE;Taxus;baccata;;Schweiz;;;;False;Ticino(Tessin);;;False;01/01/1907 - 31/12/1907;;;Marino Schneider;;;2;;;;True;;True;bei Lugano;;False;46.011757343054875 , 8.981323242187502;;;;
B;Herbarium Berolinense;B101066201;8;8746725;TAXACEAE;Taxus;baccata;;Spanien;;;;False;Huesca;;;False;25/09/1979 - 25/09/1979;;;F. Barnieske, H. Ern, H. Kraft, L. Weber;;;4227;;H. Ern;;;;True;Pyrenäen. Añisclo-Schlucht zwischen 700 und 1200 m. Kalk.;;False;42.572578334395935 , 0.054364066317714954;;;;
B;Herbarium Berolinense;B101066202;8;8746725;TAXACEAE;Taxus;baccata;;Österreich;;;;False;Tirol;;;False;20/05/1883 - 03/09/1883;;;E. Kugler;;;;True;;;True;;True;"In monte ""Einstein"" Algoviae (Bavaria), 1250 met. Höchster Standort 1400 m, tiefster 870 (Zeller Holz)";;False;47.53616368945104 , 10.52567481994629;;;;
B;Herbarium Berolinense;B101066203;8;8746725;TAXACEAE;Taxus;baccata;;Schweiz;;;;False;Zürich(Zurich);;;False;01/04/1876 - 30/04/1876;;;Lehmann;;False;;True;;;True;;True;Manegg (Albis) bei Zürich;;False;47.28529270200386 , 8.512172698974611;;;;
B;Herbarium Berolinense;B101066204;8;8746725;TAXACEAE;Taxus;baccata;;Schweiz;;;;False;Zürich(Zurich);;;False;05/12/1938 - 05/12/1938;;;Herbert Beger;;;;True;;;True;H. Beger;;Zürich: im Mischwald des Ütliberges;;False;47.349722 , 8.490278;;;;
