specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;Berberidaceae_scientific_name - scientific_name;Berberidaceae_scientific_name - species_name_not_in_list;Berberidaceae_scientific_name - genus_name_not_in_list;Berberidaceae_scientific_name - not_sure;Berberidaceae_scientific_name - no_info
B;Herbarium Berolinense;B101199875;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;Pleger/Risse;;;24/05/1981 - 24/05/1981;;;274;;R. Pleger;;;"Ep. Merabéllou: Katharó-Hochebene zwischen Awdelianos und Makelaris-Bach; ca. 1100 m ü. NN; alluviale Aufschüttungen; leicht gewelltes Gelände, z. T. Kulturland;";;False;Horst Risse;False;35.145833333333336 , 25.550555555555555;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B109010660;11;10043764;BERBERIDACEAE;indet.;sp.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101199874;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;H. Risse;;;06/09/1983 - 06/09/1983;;;1182;;;;True;"Ep. Mirambello: Dhikti Oros, Katharo-Hochebene, Berghang E des Lazaro; Kalkfelstriften, 1175–1300 m;";;False;;True;35.13472222222222 , 25.553611111111113;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101199873;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;H. Risse;;;11/05/1983 - 11/05/1983;;;798;;;;True;"Ep. Kidhonia: Lefka Ori, Omalos-Hochebene nahe Xiloskala; lockerer Gehölzbestand, ca. 1225 m;";;False;;True;35.31024874831379 , 23.917225599288944;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101199872;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Attika (Attikí);;;False;H. Risse;;;31/08/1985 - 31/08/1985;;;1908;;;;True;"Berg Parnis N von Athen; Umgebung von Ajia Triadha; Kalkfelsen unter Tannenwald, ca. 1050 m;";;False;;True;38.15230986809944 , 23.736047744750977;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101199871;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;E. Bergmeier & U. Matthäs;;;11/06/1994 - 11/06/1994;;;4017;;E. Bergmeier & U. Matthäs;;;Skafia, road from Anopoli to the Lefka Ori 16-18 km above junction with the road to Aradhena in Anopoli, doline ground of valley with thorncushion vegetation and gravel and rocky slopes of surrounding mountains, 1600-1800 m.;;False;;True;35.27244434812282 , 24.089798927307132;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101041102;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;False;;;;Kreta (Kríti);;;;V. Melzheimer;;False;13/04/1991 - 13/04/1991;False;False;340/91;False;;;True;Nom. Chanion, Omalos Ebene, vor dem Eingang zur Samarias-Schlucht, ca. 1100 m.;False;;Melzheimer;False;35.32485968582593 , 23.912172317504886;;;;False;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101199870;11;10043764;BERBERIDACEAE;indet.;sp.;;Griechenland;;;;False;Westmakedonien (Dytikí Makedonía);;;False;[Barbara & Eckhard] Willing;;;04/06/1992 - 04/06/1992;;;16.857;;;;True;GR, Nom. Kozanis, Ep. Kozanis, Kamvounia Ori, 2,8 km S Elati (Koz 81 a). UTM EK 72.13, Höhe: 1200 m;;False;Willing;;39.95416666666667 , 21.83111111111111;;;;;Berberis cretica L.;;;;
B;Herbarium Berolinense;B101199708;11;10043764;BERBERIDACEAE;indet.;sp.;;Bolivien;False;;;;Chuquisaca;;;False;C. Troll;;False;24/11/1927 - 24/11/1927;False;False;601;False;;;True;Alto del Rosal (bei Padilla) Heidegebüsche 2800 m.;False;;;True;-19.45930888520274 , -64.15431976318361;;;;False;Berberis divaricata Rusby;;;;
B;Herbarium Berolinense;B100778422;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;C. Risch;;False;24/09/1947 - 24/09/1947;False;False;;True;;;True;col. in horto bot. Berol.;False;;C. Risch;False;;;;;True;Berberis dielsiana Fedde;;;;
B;Herbarium Berolinense;B101098738;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;[Otto Nebel];;False;;;True;;True;;;True;[Berlin] Heimat: China;True;;Otto Nebel;False;52.52049388962123 , 13.332638740539553;;;;False;Berberis dielsiana Fedde;;;;
B;Herbarium Berolinense;B101199709;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;Ernest C. Twisselmann;;False;24/05/1957 - 24/05/1957;False;False;3581;False;;;True;Glennville Road, 2.6 miles west of Alta Sierra, Kern County;False;;;True;35.74317 , -118.56626;;;;False;Berberis dictyota Jeps.;;;;
B;Herbarium Berolinense;B101199704;11;10043764;BERBERIDACEAE;indet.;sp.;;Russland;;;;False;Kabardino-Balkar republic(Кабардино-Балкарская республика);;;False;W. Hellmer;;;01/09/1980 - 30/09/1980;;;;True;Ch. Beck;;;Kaukasus: Itkol;;False;;True;43.2579773 , 42.5531816;;;;;Berberis densiflora Boiss. & Buhse;;;;
B;Herbarium Berolinense;B101199701;11;10043764;BERBERIDACEAE;indet.;sp.;;Russland;False;;;;Karachay-Cherkess republic(Карачаево-Черкесская республика);;;;W. Hellmer;;;01/07/1979 - 31/07/1979;False;False;;True;Ch. Beck;;;Sowjetunion. West-Kaukasus: bei Teberda.;;False;;True;43.4404721851805 , 41.73994859054802;;;;;Berberis densiflora Boiss. & Buhse;;;;
B;Herbarium Berolinense;B101199706;11;10043764;BERBERIDACEAE;indet.;sp.;;Russland;;;;False;Kabardino-Balkar republic(Кабардино-Балкарская республика);;;False;W. Hellmer;;;01/07/1978 - 31/07/1978;;;;True;Ch. Beck;;;Zentral-Kaukasus: bei Itkol, 2000 m;;False;;True;43.24873307460404 , 42.55189412480031;;;;;Berberis densiflora Boiss. & Buhse;;;;
B;Herbarium Berolinense;B101199702;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;C. Koch;;;;;True;;True;;;True;H. Berol.;;False;;True;;;;;True;Berberis ×declinata Schrad.;;;;
B;Herbarium Berolinense;B101199703;11;10043764;BERBERIDACEAE;indet.;sp.;;China;False;;;;Yunnan(云南);;;;"B. Bartholomew; D. E. Boufford; H. W. Li; C. G. Ma; D. H. Nicolson; T. S. Ying; S. W. Yu";;;18/07/1984 - 18/07/1984;False;False;1136;False;;;True;Dali Xian, Diancang Shan mountain range. Vicinity of Huadianba herbal medicine farm. Disturbed forests & thickets along N facing ravines. Elevation 2900-3300 m;;False;;True;25.883333333333333 , 100.01666666666667;;;;;Berberis davidii Ahrendt;;;;
B;Herbarium Berolinense;B101199700;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;True;;;False;Massachusetts;;;False;E. J. P.;;;03/06/1943 - 03/06/1943;;;;True;Julian Harber;;False;Arnold Arboretum [Wildherkunft:] Seed, W[illia]m. Purdom, #575 & 576, Tai-pei-shan, Shensi, China, 1911.;;False;;True;;;;;True;Berberis dasystachya Maxim.;;;;
B;Herbarium Berolinense;B101001073;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;H. Hupke;;False;30/04/1937 - 30/04/1937;False;False;;True;;;True;Köln-Raderberg, Volkspark, cult.;False;;Ludwig;False;50.8899049861341 , 6.94237232208252;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199773;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Aysen del General Carlos Ibáñez del Campo;;;False;;;True;09/02/1938 - 09/02/1938;;;535;;;;True;Coyhaique;;False;;True;-45.5711804 , -72.0684863;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199705;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Aysen del General Carlos Ibáñez del Campo;;;;Andreas;;False;09/02/1938 - 09/02/1938;False;False;535;False;;;True;Coyhaique;False;;;True;-45.5711804 , -72.0684863;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199698;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;False;Andreas;;False;13/04/1938 - 13/04/1938;False;False;735;False;;;True;Linao (Chiloé). boschrand.;;False;;True;-41.9690466 , -73.5420699;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199699;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;;;;True;13/04/1938 - 13/04/1938;False;False;735;False;;;True;Linao (Chiloé) Buschrand;False;;;True;-41.9660339 , -73.5427386;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199774;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;;;;False;Los Lagos;;;False;C. Junge;;;11/10/1931 - 11/10/1931;;;54;;H. Gunckel;;;Chiloé, Piruquina. - Am Wäldchen hinter dem Hause. Häufig.;;False;;True;-42.4045458 , -73.7826603;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199696;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Ríos;;;;C. Marticorena, M. Quezada y R. Rodríguez;;False;16/01/1976 - 16/01/1976;False;False;476;False;;;True;Prov. Valdivia. Camino entre Coñaripe y Liquiñe, a orillas del Rio del Lancahue. 400 m s.m.;False;;;True;-39.6 , -71.9;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199697;11;10043764;BERBERIDACEAE;indet.;sp.;;Argentinien;False;;;;Neuquén;;;;Schachovskoj;;False;01/11/1948 - 30/11/1948;False;False;10;False;;;True;Hua-Hum. 800 m;False;;Baschant;False;-40.1135 , -71.66332;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199695;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;;C. Junge;;False;11/10/1931 - 11/10/1931;False;False;54;False;Maria Christina Orsi;;False;Chiloé, Piruquina. - Am Wäldchen hinter dem Hause. Häufig.;False;;;True;-42.4045458 , -73.7826603;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199694;11;10043764;BERBERIDACEAE;indet.;sp.;;Argentinien;False;;;;Río Negro;;;;;;True;01/12/1950 - 31/12/1950;False;False;;True;Maria C. Orsi;;False;Lago Nahuelhuapi;False;;;True;-41.062776015839326 , -71.49215698242189;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199869;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;;;;True;Cl. Gay;;False;01/01/1828 - 31/12/1834;False;False;164;False;;;True;Chili;False;;E. Cosson;False;;;;;True;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199895;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;;E. Werdermann;;False;01/10/1923 - 31/10/1923;False;False;52;False;;;True;Prov. Chiloé, Llanquihue, alt. ca. 10 m;False;;E. Werdermann;False;-41.26090256796411 , -73.01307678222658;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B100259878;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;True;;;;Los Ríos;;;;Markus Ackermann;;False;27/01/2000 - 27/01/2000;False;False;259;False;Markus Ackermann;;False;Arboretum der Universität Valdivia;False;;Markus Ackermann;False;;;;;True;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199894;11;10043764;BERBERIDACEAE;indet.;sp.;;Argentinien;False;;;;Neuquén;;;;H. und E. Walter;;False;21/01/1966 - 21/01/1966;False;False;780;False;Walter;;False;"Villa Puerto Manzano am Lago Nahuel Huapi; im Wald";;False;H. u. E. Walter;;-40.79561998988063 , -71.58433914184572;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199893;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;La Araucanía;;;;E. Werdermann;;False;01/02/1927 - 28/02/1927;False;False;1216;False;;;True;Prov. Cautin, Volcan Llaima, alt. ca. 1000 m;False;;E. Werdermann;False;-38.71295896774604 , -71.8427658051951;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199892;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Ríos;;;;Philippi;;False;;;True;;True;;;True;Prov. Valdivia;False;;;True;;;;;True;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199891;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Ríos;;;;W. Lechler;;False;01/11/1850 - 30/11/1850;;;564;;;;True;Probe urbem Valdivia.;;False;;True;-39.8141262 , -73.2459859;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B100025739;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;;;;False;La Araucanía;;;False;K. H. & W. Rechinger;;;28/10/1987 - 28/10/1987;;;;True;Julian Harber;;;Prov. Malleco: Nahuelbuto, 1000-1300 m;;False;;True;-37.79355119545807 , -72.90046691894533;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B100529380;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Aysen del General Carlos Ibáñez del Campo;;;;T. Stuessy, J. Furlow, E. Ruiz, and N. Bustos;;False;20/03/1985 - 20/03/1985;False;False;7484;False;;;True;13.7 kms. E. of Cisne Medio on gravel road to La Tapera. Swamp amid Nothofagus forest (much burned over). 340 m. Common.;False;;;True;-44.72286 , -72.13241;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B100595970;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;;K. W. Wolffhügel;;False;;;True;;True;;;True;Provinz Llanquihue, bei La Ensenada, am Fuße des Vulkans Osorno. Auf Lava.;;False;Kurt W. Wolffhügel;;-41.1538 , -72.5051;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B100595963;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;;;;False;Los Lagos;;;False;K. W. Wolffhügel;;;;;True;;True;;;True;Provinz Llanquihue, bei La Ensenada, am Fuß des Vulkans Osorno. Auf Lava.;;False;Kurt W. Wolffhügel;;-41.2 , -72.5333;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101052159;11;10043764;BERBERIDACEAE;indet.;sp.;;Argentinien;False;;;;Neuquén;;;;V. Melzheimer;;False;11/12/1997 - 11/12/1997;False;False;;True;;;True;Lago-Tromen und angrenzendes Waldgebiet im Lanin-Nationalpark;;False;Melzheimer;False;-39.56864645674723 , -71.44495010375978;;;;;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101050827;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Los Lagos;;;;V. Melzheimer;;False;08/12/1999 - 08/12/1999;False;False;;True;;;True;Region des los Lagos, Huilo Huilo-Wasserfall, ca. 10 km nach der Fährstation in Richtung Valdivia.;False;;Melzheimer;False;-39.85361 , -71.95444;;;;False;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101050828;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;True;;;;Los Ríos;;;;V. Melzheimer;;False;09/12/1999 - 09/12/1999;False;False;;True;;;True;Valdivia, Arboretum der Forstwissenschaftlichen Fakultät im Bereich der Universität.;False;;Melzheimer;False;;;;;True;Berberis darwinii Hook.;;;;
B;Herbarium Berolinense;B101199836;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;Lind. [Lindblad];;False;01/01/1855 - 31/12/1855;False;False;;True;;;True;H. Ber. [Hortus Berolinensis];False;;;True;;;;;True;Berberis guimpelii K.Koch & C.D.Bouché;;;;
B;Herbarium Berolinense;B101199835;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;Beyrich;;False;;;True;;True;;;True;H. Berol.;False;;;True;;;;;True;Berberis guimpelii K.Koch & C.D.Bouché;;;;
B;Herbarium Berolinense;B101199834;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;C. Koch;;False;;;True;;True;;;True;H Berol.;False;;;True;;;;;True;Berberis chinensis K.Koch;;;;
B;Herbarium Berolinense;B101199837;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;[E. Koehne];;False;30/05/1899 - 21/08/1899;False;False;217;False;;;True;Hort. bot. Berol.;False;;E. Koehne;False;;;;;True;Berberis guimpelii K.Koch & C.D.Bouché;;;;
B;Herbarium Berolinense;B101199832;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;C. Koch;;;;;True;;True;;;True;H. Berol. [Hortus Berolinensis];;False;;True;;;;;True;Berberis guimpelii K.Koch & C.D.Bouché;;;;
B;Herbarium Berolinense;B101199833;11;10043764;BERBERIDACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";Deutschland;True;;;;Berlin;;;;C. Koch;;False;;;True;;True;;;True;H. Berol. [Hortus Berolinensis];False;;;True;;;;;True;;;;;
B;Herbarium Berolinense;B101199831;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Maule;;;;;;True;01/11/1969 - 01/11/1969;False;False;Ch 157;False;;;True;Alto Vilches (östl. von Talca), Bergweg;False;;W. Schwabe;False;-35.5828856216452 , -71.10789299011232;;;;False;Berberis grevilleana Gillies ex Hook. & Arn., 1833;;;;
B;Herbarium Berolinense;B101199830;11;10043764;BERBERIDACEAE;indet.;sp.;;Peru;;;;False;Huanuco;;;False;;;True;;;True;;True;;;True;Huanuco;;False;Ruiz & Pavon;False;;;;;True;Berberis glauca DC.;;;;
B;Herbarium Berolinense;B101199829;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;L. Diels;;;02/05/1943 - 02/05/1943;;;;True;Julian Harber;;;Bot. Garten Berlin-Dahlem (W. China);;False;;True;;;;;True;Berberis gilgiana Fedde;;;;
B;Herbarium Berolinense;B101199828;11;10043764;BERBERIDACEAE;indet.;sp.;;Spanien;False;;;;Huesca;;;;P. Montserrat & L. Villar;;False;02/08/1982 - 02/08/1982;False;False;149482;False;P. Montserrat & L. Villar;;False;Sarvisé (Espagne, prov. Huesca), bords de la route de Fiscal, endroit appelé Planduviar, 2 km après le rio Chate, UTM/31T BB 3615, alt. 840 m, bordure de forêt très épineuse, endroit soumis à un vent sec soufflant très fort, dans une partie étroite de la vallée avec effet Venturi;False;;;True;42.55245569862432 , -0.12165301816536171;;;;False;Berberis garciae Pau;;;;
B;Herbarium Berolinense;B100514310;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Baden-Württemberg;;;False;R. Böcker;;;01/06/1995 - 30/06/1995;;;NEO.HDD 99;;;;True;Hohenheim, Filder, Exotischer Garten;;False;;True;48.7089945 , 9.207908858822904;;;;;Berberis gagnepainii var. lanceifolia Ahrendt;;;;
B;Herbarium Berolinense;B100574087;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;False;;;;Baden-Württemberg;;;;R. Böcker;;False;01/06/1995 - 01/06/1995;False;False;NEO.HDD 170;False;;;True;Schaffhausen/Rheinfall, Alb-Wutach-Gebiet, Anlagen;;False;R. Böcker;False;47.674723831753 , 8.623409271240236;;;;False;Berberis gagnepainii C.K.Schneid.;;;;
B;Herbarium Berolinense;B100778419;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;C. Risch;;;24/10/1946 - 24/10/1946;;;;True;;;True;in horto bot. Berol.;;False;C. Risch;;;;;;True;Berberis gagnepainii C.K.Schneid.;;;;
B;Herbarium Berolinense;B100523518;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Nevada;;;;Margaret J. Williams, Arnold Thiem;;False;25/05/1980 - 25/05/1980;False;False;80-40-3;False;;;True;Lincoln Co., 7.2 road miles west of Caliente on Hwy 93, near a roadside rest. Dry slope. Elev. 5900';False;;;True;37.59920416140708 , -114.69443321228029;;;;False;Berberis fremontii Torr.;;;;
B;Herbarium Berolinense;B101199827;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Valparaíso;;;;Eggli & Leuenberger;;False;05/02/1993 - 05/02/1993;False;False;2319;False;B. Leuenberger;;False;"Región V; Prov. Los Andes, valley of the Rio Aconcagua, slopes on the right side of the valley above the Camino Internacional, c. 2 km below turnoff to Rio Blanco and Saladillo, densely shrubby slopes with predominant Quillaja, Kageneckia and Collection, along path ascending in the side-valley. 1450 m. - 1500 m.-";False;;;True;-32.91713381054559 , -70.36056518554689;;;;False;Berberis ferox Gay;;;;
B;Herbarium Berolinense;B101199825;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;;;;False;New Mexico;;;False;A. Fendler;;False;01/01/1847 - 31/12/1847;False;False;15;False;;;True;;;True;L. C. Treviranus;False;;;;;True;Berberis fendleri A.Gray;;;;
B;Herbarium Berolinense;B101199826;11;10043764;BERBERIDACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;New Mexico;;;;Ora M. Clark;;False;13/08/1931 - 13/08/1931;False;False;4320;False;;;True;N. Jemes Springs. Mt. stream.;False;;Clark;False;35.77917385141441 , -106.68840313066397;;;;False;Berberis fendleri A.Gray;;;;
B;Herbarium Berolinense;B101199771;11;10043764;BERBERIDACEAE;indet.;sp.;;Schweiz;False;;;;Neuenburg(Neuchâtel);;;;Ed. Cornaz;;False;16/05/1900 - 16/05/1900;False;False;;True;;;True;Neuchâtel, dans un jardin;False;;;True;46.99723148435802 , 6.930313110351563;;;;False;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199772;11;10043764;BERBERIDACEAE;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;[L. C. Treviranus];;False;01/01/1847 - 31/12/1847;False;False;;True;;;True;H. Bonn.;False;;L. C. Treviranus;False;;;;;True;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199760;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Ñuble;;;;E. Werdermann;;False;01/03/1927 - 31/03/1927;False;False;1301;False;S. Beck;;False;Baños de Chillán, Aguas Calientes, alt. ca. 2200 m;False;;;True;-36.90626981271811 , -71.39074802398683;;;;False;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199770;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;La Araucanía;;;;K. H. & W. Rechinger;;False;06/12/1987 - 06/12/1987;False;False;64149;False;Julian Harber;;False;Prov. Cautín: Vulkan Villarrica, Nothofagus-Wälder, 1750 m;False;;;True;-39.419361636613935 , -71.96641445159914;;;;False;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199769;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;La Araucanía;;;;C. Marticorena, M. Quezada y R. Rodríguez;;;20/01/1976 - 20/01/1976;False;False;825;;;;True;Prov. Cautín. Dpto. Temuco. Laguna Captrén, ribera Sur. 1260 m s.m.;;False;;True;-38.63333333333333 , -71.7;;;;;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199768;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;La Araucanía;;;;J. Böhnert;;False;06/02/1978 - 06/02/1978;False;False;;True;;;True;Prov. Valdivia, Vn. Llaima andine Region, etwa 1500 m;False;;;True;-38.699712021419224 , -71.80432319641115;;;;;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199767;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Magallanes y de La Antártica Chilena;;;;O. M. [Otto Magens];;False;16/12/1956 - 16/12/1956;False;False;2098;False;;;True;Pta. Arenas;False;;Otto Magens;False;-53.1625688 , -70.907822;;;;False;Berberis empetrifolia Lam.;;;;
B;Herbarium Berolinense;B101199766;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Magallanes y de La Antártica Chilena;;;;;;True;20/11/1955 - 20/11/1955;False;False;2181;False;;;True;Consuelo;False;;Otto Magens;False;-51.604313 , -72.6569047;;;;False;Berberis empetrifolia var. magellanica C.K.Schneid.;;;;
B;Herbarium Berolinense;B101199765;11;10043764;BERBERIDACEAE;indet.;sp.;;Chile;False;;;;Libertador General Bernardo O'Higgins;;;False;Paul Güssfeldt;;;01/12/1882 - 31/12/1882;False;False;IIIa;;María Cristina Orsi;;;Cordillere von Chile, Cajon de los Cipreses, linke Seite, oberhalb der Gletscherzunge.;;False;;True;-34.551729544109094 , -70.39086341857912;;;;;Berberis empetrifolia Lam.;;;;
