specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo4 - position;geo4 - description;geo4 - not_sure;geo4 - no_info;scientific_name - scientific_name;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1067019;6;7214637;ACANTHACEAE;Asystasia;coromandeliana;;Madagaskar;False;;;;Toamasina;;;;25/09/1912 - 25/09/1912;False;False;;;;;R. Viguier et H. Humbert;;False;;;;;317;False;;True;;;True;Environs de Tamatave.;False;;;;;;;-18.151398470533508 , 49.36395565222456;;;;False
B;Herbarium Berolinense;B 10 1067018;6;7214637;ACANTHACEAE;Asystasia;charmian;;Kenia;False;;;;Eastern;;;;19/03/1969 - 19/03/1969;False;False;;;;;D. M. Napper & Q. Jones;;False;;;;;1960;False;;True;;;True;"(K4) Kitui District, Kibwezi - Kitui road 7 miles after the Athi R.; 840 m. Grassland with numerous thickets of Combretum, Sterculia, Acacia & Commiphora. Adansonia occasional.";False;;;;;;;-2.1655084504748 , 38.100414276123054;;;;False
B;Herbarium Berolinense;B 10 0724877;6;7214637;ACANTHACEAE;Asystasia;gangetica;;Mali;False;;;;Bamako;;;;15/03/1992 - 15/03/1992;False;False;;;;;R. Ehrich;;False;;;;;157;False;Regina Ehrich;False;;;True;Str. nach Sibi, kleiner Galeriewald kurz vor Bamako;False;;;;;;;12.61487691594163 , -8.053665161132814;;;;False
B;Herbarium Berolinense;B 10 1181765;6;7214637;ACANTHACEAE;Carlowrightia;neesiana;;Mexiko;False;;;;Morelos;;;;02/11/1981 - 02/11/1981;False;False;;;;;H.-J. Flügel & E. Geiseler;;False;;;;;3111;False;;True;Thomas F. Daniel;;False;Cuernavaca ca. 10 km Richtung Cuoutla, zwischen Progreso und Camillon. Feldraine, teilweise baumbestanden;False;;;;;;;18.888333333333332 , -99.14166666666667;;;;False
B;Herbarium Berolinense;B 10 1181781;6;7214637;ACANTHACEAE;Chaetothylax;tocantinus;;Brasilien;False;;;;Mato Grosso;;;;01/01/1899 - 31/12/1899;False;False;;;;;Pilger;;False;;;;;696;False;;True;;;True;Mattogrosso;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067268;6;7214637;ACANTHACEAE;Barleria;cristata;;Pakistan;False;;;;Punjab;;;;24/09/1970 - 24/09/1970;False;False;;;;;S. A. Farooqi & M. Qaiser;;False;;;;;2805;False;;True;;;True;3 miles from Chocha Saidan Shah [Choa Saidan Shah] on way to Kalarkhar [Kallar Kahar].;False;;;;;;;32.72743648619431 , 72.914457321167;;;;False
B;Herbarium Berolinense;B 10 1067182;6;7214637;ACANTHACEAE;Barleria;cristata;;Indien;False;;;;Uttarakhand;;;;25/09/1966 - 25/09/1966;False;False;;;;;;;True;;;;;;True;W. Schwabe;False;;;True;Uttar Pradesh/ nahe Dehra Dun, 1500-2500 m Höhe (Himalaya-Gebiet);False;;;;;;;30.337158 , 78.180385;;;;False
B;Herbarium Berolinense;B 10 1067180;6;7214637;ACANTHACEAE;Barleria;cristata;;Thailand;;;;False;Chiang Mai(เชียงใหม่);;;False;12/10/1966 - 12/10/1966;;;;;;;;;True;;;;;;True;W. Schwabe;;;;True;bei Chiang Mai;;False;;;;;;18.790876 , 98.988048;;;;
B;Herbarium Berolinense;B 10 1067221;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;;;;False;Oromia;;;False;19/01/1954 - 19/01/1954;;;;;;;H. F. Mooney;;;;;;;5584;;;True;;;True;"Arero; Sidamo. Alt. 5800'. Rain 20"". Among undergrowth in scrub forest on dry hillside. Rock mica-schist.";;False;;;;;;4.666666666666667 , 38.833333333333336;;;;
B;Herbarium Berolinense;B 10 1067211;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;;;;False;;;;True;01/01/1857 - 31/12/1857;True;;;;;;;;True;;;;;A.93;False;;True;C. B. Clarke;;;Abyss. von 4000 - 6000';;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0758126;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;;;;False;Tanga;;;False;27/08/1915 - 27/08/1915;;;;;;;A. Peter;;;;;;;60289;;A. Peter, Reisen in Afrika 1913-1915;False;;;True;D Ost Afrika, Umbasteppe: Bei Kivukoni ya chini am Umbo [Umba River]. c. 240 m ü. M.;False;;;;;;;-4.55004 , 38.61658;;;;
B;Herbarium Berolinense;B 10 0758128;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;;;;False;Tanga;;;False;28/08/1915 - 28/08/1915;;;;;;;A. Peter;;;;;;;60291;;A. Peter, Reisen in Afrika 1913-1915;;;;True;D Ost Afrika, Umbasteppe: Uferwald links am Umba beim Lager Kivukoni Katikati. c. 250 m ü. M., Z.2;;False;;;;;;-4.509209973099688 , 38.832206726074226;;;;
B;Herbarium Berolinense;B 10 0190471;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;;;;False;;;;True;01/01/1906 - 31/12/1906;;False;;;;;F. Jaeger;;;;;;;152;;;True;I. Darbyshire;;;O Afr;False;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0190472;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;False;;;;;;;True;01/01/1906 - 31/12/1906;False;False;;;;;F. Jaeger;;False;;;;;152;False;;True;I. Derbyshire;;False;O-Afr;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0652799;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;;;;False;Kilimanjaro;;;False;01/06/1915 - 01/06/1915;;;;;;;A. Peter;;;;;;;60166;;A. Peter, Reisen in Afrika 1913-1915;;;;True;D Ost Afrika, Pare: im Pori östl. Buiko. c. 600 m.ü.M.;;False;;;;;;-4.65 , 38.05;;;;
B;Herbarium Berolinense;B 10 0677154;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;False;;;;Pwani;;;;20/12/1915 - 20/12/1915;False;False;;;;;A. Peter;;False;;;;;60362;False;A. Peter, Reisen in Afrika 1913-1915;False;;;True;D Ost Afrika, Useguha: Grassteppe Dakaua→  Saadani. Z. 4;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0652788;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Tansania;;;;False;Tanga;;;False;30/05/1915 - 30/05/1915;;;;;;;A. Peter;;;;;;;60158;;;True;;;True;D Ost Afrika, Pare: Graspori am Pangani [fluss] 6 km nördl. von Buiko. c. 600 m ü. M.;;False;;;;;;-4.65 , 38.05;;;;
B;Herbarium Berolinense;B 10 1066633;6;7214637;ACANTHACEAE;Acanthus;dioscoridis;;Armenien;False;;;;Kotayk(Կոտայք);;;;28/06/1996 - 28/06/1996;False;False;;;;;E. Gabrielian;;False;;;;;;True;;True;E. Gabrielian;;False;Kotaik Region, near M. Hadis, mountain steppe;False;;;;;;;40.308265357157715 , 44.72147941589356;;;;False
B;Herbarium Berolinense;B 10 0046481;6;7214637;ACANTHACEAE;Acanthus;ilicifolius;;Philippinen;;;;False;Basilan;;;False;01/09/1912 - 30/09/1912;;;;;;;J. Reillo;;;;;;;;True;;True;;;True;Basilan;True;False;;;;;;6.55 , 122.0666667;;;;
B;Herbarium Berolinense;B 10 1067071;6;7214637;ACANTHACEAE;Asystasia;gangetica;;Seychellen;False;;;;;;;True;18/01/1968 - 18/01/1968;False;False;;;;;S. A. Renvoize;;False;;;;;797;False;;True;;;True;Aldabra: South Island, Cinq Cases;False;;;;;;;-9.466666666666667 , 46.31666666666667;;;;False
B;Herbarium Berolinense;B 10 1036001;6;7214637;ACANTHACEAE;Indet;(ACANT);;Vietnam;;;;False;Thừa Thiên - Huế;;;False;06/06/2018 - 06/06/2018;;;;;;;Bui Van Huong (VNMN), Virginia K. Duwe (MfN), Peter Hein (BGBM), Luong Duc Thien (ITB), Nguyen Hung Manh (IEBR), Nguyen Quoc Binh (VNMN), Eckhard von Raab-Straube (BGBM), Tran Huu Dang (SIE), Truong Ba Vuong (ITB), Tu Bao Ngan (VNMN);;;;;;;140;;;True;;;True;"Phú Lộc district, Bạch Mã National Park, lowland trail to ""slippery rocks"". Secondary tropical rainforest. alt.: 75 m";;False;;;;;;16.22218611111111 , 107.88159722222221;;;;
B;Herbarium Berolinense;B 10 1181657;6;7214637;ACANTHACEAE;Blepharis;pruinosa;;Namibia;;;;False;Erongo;;;False;01/01/1953 - 31/12/1954;;;;;;;R. Seydel;;;;;;;234;;H. u. E. Walter;False;K. Vollesen;;;SW-Afrika. Altenbronn, Farm Nudis;;False;;;;;;-22.166667 , 15.583333;;;;
B;Herbarium Berolinense;B 10 1181655;6;7214637;ACANTHACEAE;Blepharis;pruinosa;;Namibia;False;;;;Erongo;;;;15/02/1953 - 15/02/1953;False;False;;;;;H. u. E. Walter;;False;;;;;1320;False;H. u. E. Walter;;K. Vollesen;;;Südwestafrika, F. Nudis, Bez. Karibib, Altenbronn auf Schiefergebiet;False;;;;;;;-22.166667 , 15.583333;;;;
B;Herbarium Berolinense;B 10 1181648;6;7214637;ACANTHACEAE;Blepharis;panduriformis;;Tansania;;;;False;Lindi;;;False;04/06/1906 - 04/06/1906;;;;;;;Braun;;;;;;;;True;A. Peter, Reisen in Afrika 1913/19;;;;True;D Ost Afrika, Kilwa: Orero → Kilwa Kivindje, Sandboden;;False;;;;;;-8.74724 , 39.41251;;;;
B;Herbarium Berolinense;B 10 1181738;6;7214637;ACANTHACEAE;Brillantaisia;vogeliana;;Kamerun;False;;;;;;;True;27/11/1908 - 27/11/1908;False;False;;;;;Büsgen;;False;;;;;162;False;;True;;;True;Compenda Höhe ü. d. M.: ca 200 m;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181736;6;7214637;ACANTHACEAE;Brillantaisia;ulugurica;;Tansania;False;;;;Njombe;;;;01/01/1931 - 31/12/1931;;False;;;;;H. J. Schlieben;;False;;;;;1358;False;;True;;;True;Tanganjika Terr. Stromgebiet des oberen Ruhudje, Landschaft Lupembe, nördlich des Flusses.;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181728;6;7214637;ACANTHACEAE;Brillantaisia;pubescens;;Tansania;;;;False;Lindi;;;False;12/09/1934 - 12/09/1934;;;;;;;H. J. Schlieben;;;;;;;5323;;;True;P. Hein;;;40 km W Lindi, 240 m. ü. M. Lutambasee, l. Wald, Hügel.;;False;;;;;;-10.028082331629603 , 39.473962783813484;;;;
B;Herbarium Berolinense;B 10 1181750;6;7214637;ACANTHACEAE;Calophanes;linearis;;Vereinigte Staaten von Amerika;;;;False;Texas;;;False;05/08/1931 - 05/08/1931;;;;;;;Ora M. Clark;;;;;;;4194;;Clark;False;;;True;Rocky Mt. sides, S. Marathon;;False;;;;;;30.18608947216086 , -103.22685212038506;;;;
B;Herbarium Berolinense;B 10 0677804;6;7214637;ACANTHACEAE;Chlamydacanthus;sp.;;Tansania;;;;False;Tanga;;;False;18/03/1918 - 18/03/1918;;;;;;;A. Peter;;;;;;;60649;;A. Peter, Reisen in Afrika 1913/16;;;;True;D Ost Afrika: Kilomoni → die Siga Höhlen, Wald. V.- Z.3;False;;;;;;;-5.071455 , 39.009619;;;;
B;Herbarium Berolinense;B 10 0677805;6;7214637;ACANTHACEAE;Chlamydacanthus;sp.;;Tansania;False;;;;Tanga;;;;18/03/1918 - 18/03/1918;False;False;;;;;A. Peter;;False;;;;;60649;False;A. Peter, Reisen in Afrika 1913/16;False;;;True;D Ost Afrika, Tanga: Kilomoni → die Siga Höhlen, Wald.;False;;;;;;;-5.071454871740919 , 39.00961875915528;;;;False
B;Herbarium Berolinense;B 10 0647807;6;7214637;ACANTHACEAE;Crossandra;guineensis;;Tansania;False;;;;Tanga;;;;30/04/1916 - 30/04/1916;False;False;;;;;A. Peter;;False;;;;;60403;False;A. Peter, Reisen in Afrika 1913/16;False;;;True;D Ost Afrika, O Usambara: Urwald von Amani, bei der Wasserleitung, c. 900 m ü. M.  V. 2  Z. 2;False;;;;;;;-5.1005555 , 38.6334587;;;;False
B;Herbarium Berolinense;B 10 0677328;6;7214637;ACANTHACEAE;Crossandra;guineensis;;Tansania;;;;False;Tanga;;;False;03/11/1916 - 03/11/1916;;;;;;;A. Peter;;;;;;;60453;;A. Peter, Reisen in Afrika 1913/16;;;;True;D Ost Afrika, O Usambara: Urwald Sigital ➞ Herue. c. 830 m ü. M.;;False;;;;;;-5.0253897845598825 , 38.68000745773316;;;;False
B;Herbarium Berolinense;B 10 0677293;6;7214637;ACANTHACEAE;Crossandra;guineensis;;Tansania;False;;;;Tanga;;;;09/01/1917 - 09/01/1917;False;False;;;;;A. Peter;;False;;;;;60487;False;A. Peter, Reisen in Afrika 1913/16;False;;;True;D Ost Afrika, O Usambara: Urwald Amani → Derema. c. 800 m ü. M.;False;;;;;;;-5.087631319944614 , 38.64005324444041;;;;False
B;Herbarium Berolinense;B 10 1181856;6;7214637;ACANTHACEAE;Crossandra;pungens;;Tansania;False;;;;Pwani;;;;04/04/1970 - 04/04/1970;False;False;;;;;B. J. Harris & O. Flock;;False;;;;;BJH 4432;False;;True;RW;;False;"Tanzania, Kibaha; T.6. Altitude 150 M. Thicket";False;;;;;;;-6.766666666666667 , 38.916666666666664;;;;False
B;Herbarium Berolinense;B 10 0520830;6;7214637;ACANTHACEAE;Barleria;hochstetteri;;Jemen;False;;;;Al Mahrah;;;;14/11/2001 - 14/11/2001;False;False;;;;;Bruno Mies;;False;;;;;1882;False;;True;;;True;Hauf near the Omani boarder [border], Dhofar mountains. In Anogeissus dhofarica forest. 400 m a. s. l. Expos.S Soil from limestone. Forest and woodland.;False;;;;;;;16.6358 , 52.9516;;;;False
B;Herbarium Berolinense;B 10 1066687;6;7214637;ACANTHACEAE;Acanthus;ilicifolius;;Vietnam;;;;False;Đà Nẵng;;;False;;;True;;;;;Couderc;;;;;;;;True;;True;;;True;Annam: Tourane [Đà Nẵng];;False;;;;;;16.068 , 108.212;;;;
B;Herbarium Berolinense;B 10 1066678;6;7214637;ACANTHACEAE;Acanthus;hungaricus;;Serbien;;;;False;Pčinjski;;;False;17/06/1896 - 17/06/1896;;;;;;;L. Adamović;;;;;;;;True;C. Baenitz,J. Ullepitsch;;;;True;In dumetis circa Vranja. 500 m.;;False;;;;;;42.555834 , 21.897667;;;;
B;Herbarium Berolinense;B 10 1066676;6;7214637;ACANTHACEAE;Acanthus;hungaricus;;Serbien;;;;False;Pčinjski;;;False;17/06/1896 - 17/06/1896;;;;;;;L. Adamović;;;;;;;;True;C. Baenitz;;;;True;In dumetis circa Vranja. 500 m.;;False;;;;;;42.555834 , 21.897667;;;;
B;Herbarium Berolinense;B 10 1066672;6;7214637;ACANTHACEAE;Acanthus;hirsutus;;Türkei;;;;False;Manisa;;;False;25/05/1966 - 25/05/1966;;;;;;;Hasan Peşmen;;;;;;;421;;;True;G. Wagenitz;;;Kirkagaç - Manisa, 1000 m. Pinus brutia forest;;False;;;;;;39.08801437586797 , 27.649322595570897;;;;
B;Herbarium Berolinense;B 10 1066710;6;7214637;ACANTHACEAE;Acanthus;longifolius;;Griechenland;False;;;;Thessalien (Thessalía);;;;06/07/1896 - 06/07/1896;False;False;;;;;P. Sintenis;;False;;;;;691;False;J. Dörfler;False;J. Freyn;;False;Chaliki: in declivibus vallis Negerli;False;;;;;;;39.6830941 , 21.1907019;;;;False
B;Herbarium Berolinense;B 10 1066708;6;7214637;ACANTHACEAE;Acanthus;longifolius;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;;;True;;;;;Fr. Petter;;;;;;;;True;J. Ullepitsch;;;;True;Auf den Bergen Klappavizza und Mosor bei Spalato.;;False;;;;;;43.54214 , 16.553993;;;;
B;Herbarium Berolinense;B 10 1066704;6;7214637;ACANTHACEAE;Acanthus;longifolius;;Bosnien und Herzegowina;;;;False;Federacija Bosne i Hercegovine;;;False;19/06/1897 - 19/06/1897;;;;;;;A. Pichler;;;;;;;;True;D. C. Baenitz, Herbarium Europaeum;;;;True;"Flora Hercegoviane: Mostar; Stolacfels. 150 m";;False;;;;;;43.32879088374073 , 17.830097571394905;;;;
B;Herbarium Berolinense;B 10 1066922;6;7214637;ACANTHACEAE;Anisotes;ukambensis;;Kenia;False;;;;Eastern;;;;15/09/1961 - 15/09/1961;False;False;;;;;R. Polhill and S. Paulo;;False;;;;;465;False;;True;Claus Baden;;False;Kibwezi, Machakos Dist., 2950 ft. Scrub forest bordering river, on rocky volcanic soil.;False;;;;;;;-2.410343 , 37.965529;;;;False
B;Herbarium Berolinense;B 10 1066913;6;7214637;ACANTHACEAE;Anisotes;involucratus;;Somalia;False;;;;Hiiraan;;;;10/08/1988 - 10/08/1988;False;False;;;;;N. Kilian;;False;;;;;2228;False;N. Kilian;False;;;True;District Boulo Bourte, Dünengebiet mit rötlichem Sand zwischen Shin und Boulo Bourte, ±dichter Busch mit Acacia spp., Commiphora spp., Jathropha spp. u. a., geringe Degradation.;False;;;;;;;3.783333 , 45.683333;;;;
B;Herbarium Berolinense;B 10 0473786;6;7214637;ACANTHACEAE;Aphelandra;scabra;;Venezuela;False;;;;Aragua;;;;09/10/2005 - 09/10/2005;False;False;;;;;Meier, W. & Mostacero, J.;;False;;;;;12017;False;;True;W. Meier;;False;Municipio San Casimiro, sureste de San Casimiro - carretera Plan de Cagua - Valle Morin - Diana - Las Ollas. Altitud: 250-500 m s.n.m.;False;;;;;;;9.971640245597534 , -66.8311643600464;;;;
B;Herbarium Berolinense;B 10 1066957;6;7214637;ACANTHACEAE;Aphelandra;scabra;;Belize;;;;False;Cayo;;;False;29/11/1981 - 29/11/1981;;;;;;;T. P. Ramamoorthy con M. Sousa, P. Basurto, L. Rico, G. Ibarra M.;;;;;;;2976;;;True;;;True;En laderas. Veg. Selva baja perennifolia. 4 Km N de Millionario.;;False;;;;;;16.754023163113125 , -89.00809764862062;;;;
B;Herbarium Berolinense;B 10 1066955;6;7214637;ACANTHACEAE;Aphelandra;scabra;;Mexiko;False;;;;Veracruz Llave;;;;01/12/1932 - 31/12/1932;False;False;;;;;H. W. von Rozynski;;False;;;;;622;False;;True;Thomas F. Daniel;;False;Zacuapam, Veracruz;False;;;;;;;20.34038176422603 , -97.24750041961671;;;;False
B;Herbarium Berolinense;B 10 1066952;6;7214637;ACANTHACEAE;Aphelandra;scabra;;Kolumbien;False;;;;;;;True;01/02/1973 - 28/02/1973;False;False;;;;;;;True;;;;;;True;W. Schwabe;False;Lucinda McDade;;False;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0081028;6;7214637;ACANTHACEAE;Blepharis;calcitrapa;;Madagaskar;False;;;;;;;True;;;True;;;;;M. R. Decary;;False;;;;;16041;False;;True;K. Vollesen;;False;Madagascar;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067596;6;7214637;ACANTHACEAE;Blepharis;buchneri;;Tansania;False;;;;Tabora;;;;25/01/1926 - 25/01/1926;False;False;;;;;A. Peter;;False;;;;;35495;False;A. Peter, Reisen in Afrika 1925/26;False;K. Vollesen;;False;Deutsch-Ost Afrika, Unyamwesi: Kombe westlich > Usinge km 1006.8 im Pori  c. 1100 m ü. M.;False;;;;;;;-5.07787 , 31.46282;;;;
B;Herbarium Berolinense;B 10 1067595;6;7214637;ACANTHACEAE;Blepharis;buchneri;;Tansania;False;;;;Kigoma;;;;15/03/1926 - 15/03/1926;False;False;;;;;A. Peter;;False;;;;;38770;False;A. Peter, Reisen in Afrika 1925/26;False;K. Vollesen;;False;Deutsch-Ost Afrika [sic!], Uha: Kwa Bikare → Mkigo. 1590-1615 m ü. M., V.1 Z.1;False;;;;;;;-4.6207412016837015 , 29.723682403564457;;;;
B;Herbarium Berolinense;B 10 1067236;6;7214637;ACANTHACEAE;Barleria;gueinzii;;Südafrika;False;;;;Limpopo;;;;10/04/1990 - 10/04/1990;False;False;;;;;K. Balkwill, M-J. Balkwill, S. Gesell & K. Melville;;False;;;;;5607;False;;True;M-J. Balkwill;;False;Transvaal. Letaba 2 District, Lekgalameetse Nature Reserve. On the farm Malta. Near the old picnic site. Forest edge.  Alt.: 700 m.;False;;;;;;;-24.14322936975413 , 30.30441284179688;;;;False
B;Herbarium Berolinense;B 10 1067254;6;7214637;ACANTHACEAE;Barleria;kaloxytona;;Namibia;False;;;;Kunene;;;;05/01/1953 - 05/01/1953;False;False;;;;;G. Schwerdtfeger;;False;;;;;108;False;H. u. E. Walter;False;H. Merxmüller;;False;F. Kamanjab-Nord Bez. Outjo;False;;;;;;;-19.622497 , 14.844312;;;;False
B;Herbarium Berolinense;B 10 1067253;6;7214637;ACANTHACEAE;Barleria;kaloxytona;;Namibia;;;;False;Otjozondjupa;;;False;29/12/1952 - 29/12/1952;;;;;;;H. u. E. Walter;;;;;;;767;;H. u. E. Walter;;Merxmüller;;False;Südwestafrika, F. Klein-Huis Bez. Grootfontein, am Rand von Kalkklippen nach Sandfläche zu;;False;;;;;;-19.383333333333333 , 18.6;;;;
B;Herbarium Berolinense;B 10 1067284;6;7214637;ACANTHACEAE;Barleria;lancifolia;;;;;;True;;;;True;;;True;;;;;E. Meyer;;;;;;;40;;;True;Paul G. Meyer;;;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067323;6;7214637;ACANTHACEAE;Barleria;lancifolia;;Namibia;False;;;;Khomas;;;;16/01/1923 - 16/01/1923;False;False;;;;;Dinter;;False;;;;;4279;False;;True;Paul G. Meyer;;False;Lichtenstein;False;;;;;;;-22.77269939002597 , 16.969413757324222;;;;False
B;Herbarium Berolinense;B 10 1067322;6;7214637;ACANTHACEAE;Barleria;lancifolia;;Namibia;;;;False;Otjozondjupa;;;False;05/04/1907 - 05/04/1907;;;;;;;Dinter;;;;;;;72;;Rudolf Gross;;Paul G. Meyer;;;Okahandja, zerfallende Granitkuppen. Höhe ü. d. M.: 1300 m;;False;;;;;;-21.979231 , 16.9128172;;;;
B;Herbarium Berolinense;B 10 1067339;6;7214637;ACANTHACEAE;Barleria;lancifolia;;Namibia;False;;;;Kunene;;;;15/01/1953 - 15/01/1953;False;False;;;;;Schwerdtfeger;;False;;;;;1/183;False;H. u. E. Walter;False;H. Merxmüller;;False;F. Ondaura Bez. Ontjo, Quarzkopf;False;;;;;;;-19.6040071 , 14.759695472474842;;;;False
B;Herbarium Berolinense;B 10 1067337;6;7214637;ACANTHACEAE;Barleria;lancifolia;;Namibia;False;;;;Khomas;;;;19/11/1952 - 19/11/1952;False;False;;;;;H. u. E. Walter;;False;;;;;147;False;H. u. E. Walter;False;Merxm[üller];;False;F. Bergland - Arovley, Bez. Rehoboth, beim Farmhaus;;False;;;;;;-22.987019592141475 , 17.14447617530823;;;;False
B;Herbarium Berolinense;B 10 1066916;6;7214637;ACANTHACEAE;Anisotes;rogersii;;Südafrika;;;;False;Limpopo;;;False;23/01/1959 - 23/01/1959;;;;;;;E. Werdermann et H.-D. Oberdieck;;;;;;;1985;;;True;Claus Baden;;;"Transvaal, Strasse Messina-Louis Trichardt, Abzweigung Waterpoort; 1300 m.";;False;;;;;;-22.887 , 29.867;;;;
B;Herbarium Berolinense;B 10 1066914;6;7214637;ACANTHACEAE;Anisotes;parvifolius;;Kenia;False;;;;Eastern;;;;05/07/1976 - 05/07/1976;False;False;;;;;F. N. Gachathi;;False;;;;;76/21;False;;True;;;True;Tsavo East National Park. Alt. 518 m. In scrubland with scattered grass patches.;;False;;;;;;-5.084991666666666 , 38.62332222222222;;;;False
B;Herbarium Berolinense;B 10 1066981;6;7214637;ACANTHACEAE;Aphelandra;sp.;;Kolumbien;;;;False;;;;True;01/11/1967 - 31/12/1967;;;;;;;;;True;;;;;67090-3;;W. Schwabe;;;;True;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067206;6;7214637;ACANTHACEAE;Barleria;dichotoma;;Indien;False;;;;Uttarakhand;;;;20/12/1958 - 20/12/1958;False;False;;;;;V. Chandra & Party;;False;;;;;43617;False;;True;;;True;Uttar Pradesh, Garhwal;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067220;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;;;;False;Somali;;;False;26/05/1900 - 26/05/1900;;;;;;;Ellenbeck;;;;;;;1019;;;True;;;True;Somaliland und Harar.  Sagage - Gobeli;True;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067219;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;False;;;;Oromia;;;False;20/04/1901 - 20/04/1901;False;False;;;;;Ellenbeck;;False;;;;;2062;False;;True;;;True;Gallahochland, Boran, Djaro;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067213;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;False;;;;;;;True;01/01/1858 - 31/12/1858;;False;;;;;W. Schimper;;;;;;;1685;;;True;C. B. Clarke;;False;Abyssíníe;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1067214;6;7214637;ACANTHACEAE;Barleria;eranthemoides;;Äthiopien;;;;False;Tigray;;;False;31/10/1862 - 31/10/1862;False;;;;;;Schimper;;;;;;;759;;;True;C. B. Clarke;;;Abyssinia. Auf sterilen Bergstellen, Bergabfall zum fluss Worrhey 4000-5000' über Meer, Tigre;False;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181435;6;7214637;ACANTHACEAE;Blepharis;edulis;;Ägypten;False;;;;Cairo;;;;01/03/1903 - 31/03/1903;False;False;;;;;Büsgen;;False;;;;;;True;;True;;;True;Kairo;False;;;;;;;30.0443879 , 31.2357257;;;;False
B;Herbarium Berolinense;B 10 1181493;6;7214637;ACANTHACEAE;Blepharis;hildebrandtii subsp. hildebrandtii;;Tansania;False;;;;Tanga;;;False;04/06/1915 - 04/06/1915;False;False;;;;;A. Peter;;False;;;;;60179;False;A. Peter, Reisen in Afrika 1913-1919;False;K. Vollesen;;False;D Ost Afrika, Pare: im Pori Mkomazi – Mkumbara bei Kilom 161/168, c 480 m.;False;;;;;;;-4.711292781601219 , 38.1556248664856;;;;
B;Herbarium Berolinense;B 10 1181481;6;7214637;ACANTHACEAE;Blepharis;grossa;;Namibia;False;;;;;;;True;04/03/1953 - 04/03/1953;False;False;;;;;R. Seydel;;False;;;;;94;False;;True;K. Vollesen;;False;Öfters auf steinigem als auf sandigem Boden.;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181598;6;7214637;ACANTHACEAE;Blepharis;maderaspatensis;;Indien;False;;;;;;;True;;;True;;;;;G. Thomson;;False;;;;;;True;L. C. Treviranus;False;;;True;Maisor [Mysore] & Carnatic. Regio. trop.;True;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181596;6;7214637;ACANTHACEAE;Blepharis;maderaspatensis;;Thailand;False;;;;;;;True;26/11/1929 - 26/11/1929;False;False;;;;;Put;;False;;;;;2451;False;;True;;;True;Siam;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1181593;6;7214637;ACANTHACEAE;Blepharis;maderaspatensis;;Sierra Leone;False;;;;Northern;;;;05/01/1914 - 05/01/1914;False;False;;;;;N. W. Thomas;;False;;;;;7161;False;;True;K. Vollesen;;False;Yungeru Altitude 50 ft:;False;;;;;;;9.137305555555555 , -11.980194444444445;;;;False
