specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1028685;2;5006053;Ephedraceae;Ephedra;aphylla;;Griechenland;False;;;;Aetolia-Acarnania(Νομός Αιτωλοακαρνανίας);;;;25/07/1971 - 25/07/1971;False;False;J. Damboldt;;;False;190/71;False;;;True;Klissura-Schlucht bei Aetolikon, Felsen, Böschung, 100 m.;False;;38.43634355 , 21.3538610439673;;;False
B;Herbarium Berolinense;B 10 1028689;2;5006053;Ephedraceae;Ephedra;aphylla;;Griechenland;;;;False;Dodecanese(Νομός Δωδεκανήσου);;;False;06/06/1983 - 06/06/1983;;;Th. Raus;;;;8628;;Th. Raus;;;Kasos, Insel Pontikonisi (-West) SW Insel Armathia vor der Nordwestküste von Kasos. Felsküste und Halophytengebüsch, 5-30 m ü.NN;;False;35.43111111111111 , 26.83611111111111;"Nach Ortsbeschreibung; die auf dem Etikett angegebene Koordinate 35°25'30""N 26°50'30""E ist ungenau.";;False
B;Herbarium Berolinense;B 10 1028774;2;5006053;Ephedraceae;Ephedra;alata;;Vereinigtes Königreich;True;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1028773;2;5006053;Ephedraceae;Ephedra;alata;;Algerien;;;;False;El-Oued;;;False;14/04/1858 - 14/04/1858;;;Cosson;;;;;True;;;True;In aggeribus arenae mobilis inter palmetum, Sidi Sliman et Ogla el Ouibed, in ditione Souf;;False;33.30981242983658 , 6.818391942516506;;;False
B;Herbarium Berolinense;B 10 1028772;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Suez;;;;29/09/1926 - 29/09/1926;False;False;A. Peter;;;False;45203;False;H. Freitag;;False;Wüste Suez --> Kairo;False;;;;;True
B;Herbarium Berolinense;B 10 1028770;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;Kafr el-Sheikh;;;;;;True;G. Ehrenberg;;;;675;False;H. Freitag u. M. Maier-Stolte;;;Aegypten. Wadi Kafr;;False;30.09722222222222 , 32.29222222222222;;;False
B;Herbarium Berolinense;B 10 1028771;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;Suez;;;False;;;True;G. Ehrenberg;;;;675;;H. Freitag u. M. Maier-Stolte;;False;Aegypte  Wadi Kafr  inter Shejk Calugam;True;False;;;;
B;Herbarium Berolinense;B 10 1028769;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;Suez;;;False;28/02/1960 - 28/02/1960;;;H. und E. Walter;;;;40;;H. Freitag u. M. Maier-Stolte;;;Ägypten   zwischen Kairo und Suez   Suez-Straße;;False;30.078631904933065 , 32.05813528154068;;;False
B;Herbarium Berolinense;B 10 1028767;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;;;;True;28/04/1887 - 28/04/1887;;;P. Ascherson;;;;607;;H. Freitag;;;Habuah.;;False;30.250555555555554 , 26.30777777777778;;;False
B;Herbarium Berolinense;B 10 1028768;2;5006053;Ephedraceae;Ephedra;alata;;Libyen;;;;False;Al Kufrah;;;False;25/03/1961 - 25/03/1961;;;E. Jany;;;;;True;H.  Scholz;;;Libyen: Am Ostrand der Oasen von Tazerbo;;False;25.662 , 21.097;Oasen Tazerbo, Ostrand;;False
B;Herbarium Berolinense;B 10 0623445;2;5006053;Ephedraceae;Ephedra;alata;;Tunesien;;;;False;Tozeur;;;;11/06/1927 - 11/06/1927;;;Constantin Dumont;;;;;True;;;True;Nefta (Tunisie);False;;33.82593446346629 , 7.897109985351563;Nafta;;False
B;Herbarium Berolinense;B 10 0608337;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;New Valley;;;False;01/01/1826 - 31/12/1826;;;Pacho;;;;306;;H. Freitag u. M. Maier-Stolte;;False;auprès de la grande Oasis de Thèbes.;;False;25.438333333333333 , 30.558333333333334;;;False
B;Herbarium Berolinense;B 10 0513002;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Suez;;;False;01/01/1961 - 31/12/1961;False;False;Wiebke Martin;;;False;;True;;;True;Suez-Route;False;;;;;True
B;Herbarium Berolinense;B 10 0014780;2;5006053;Ephedraceae;Ephedra;alata;;Libyen;False;;;;Al Kufrah;;;;04/10/1968 - 04/10/1968;False;False;J. Leonard;;;False;4679;False;;;True;50 km avant Tazerbo, venant de Waha (Libye) dune dans le Calansho Serier, désert de sable;False;;25.9528089203524 , 21.53045654296875;;;
B;Herbarium Berolinense;B 10 1028766;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;Matruh;;;False;27/11/1996 - 27/11/1996;;;Monier Abd El Ghani;;;;8562;;;;True;Kilo 244, on the road Siwa - Matruh;;False;30.06908142743415 , 26.081522530317898;;;False
B;Herbarium Berolinense;B 10 1028765;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Matruh;;;;09/04/1985 - 09/04/1985;False;False;bkm [Bornkamm];;;False;;True;H. Freitag u. M. Maier-Stolte;;False;NW Ain Dalla ca 26°40'E, 28°10'N;;False;28.166666666666668 , 26.666666666666668;;;False
B;Herbarium Berolinense;B 10 1028764;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Matruh;;;;30/03/1983 - 30/03/1983;False;False;H. Kehl;;;False;83/303-5;False;H. Freitag u. M. Maier-Stolte;;False;M-Matruh - Siwa 153 km. Small depression with shallow sandy soil. Hummock forming.;False;;30.20729722222222 , 26.255211111111112;;;
B;Herbarium Berolinense;B 10 1028763;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Matruh;;;;30/03/1983 - 30/03/1983;False;False;H. Kehl;;;False;83/303-2;False;H. Freitag u. M. Maier-Stolte;;False;M.-Matruh - Siwa 140 km Alt.: 200m;False;;30.2878 , 26.30565;;;
B;Herbarium Berolinense;B 10 1028762;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;False;;;;Matruh;;;;27/11/1988 - 27/11/1988;False;False;bkm [Bornkamm];;;False;;True;H. Freitag u. M. Maier-Stolte;;False;M. Matruh - Siwa Road bei km 128 (Deir El Zamran);;False;30.426142345828737 , 26.511057235270826;;;False
B;Herbarium Berolinense;B 10 0208855;2;5006053;Ephedraceae;Ephedra;alata;;Algerien;False;;;;Béchar;;;False;15/04/1976 - 15/04/1976;False;False;G. & J.-P. Frahm;;;False;10;;;;True;Sahara septentrional oranais, 50 km südl. Kerzaz, Hab. [itat] Steinwüste (Hamada);False;;29.037499 , -1.41241;ca. 50km südl. Kerzaz, Ksabi, Daïra de Ouled Khoudir, Algerien;;
B;Herbarium Berolinense;B 10 1028761;2;5006053;Ephedraceae;Ephedra;alata;;Algerien;False;;;;Illizi;;;;01/04/1971 - 01/04/1971;False;False;E. Bolay u. W. Kramer;;;False;;True;;;True;Sahara, südl. von In Amenas;False;;27.94837777777778 , 9.540355555555555;;;
B;Herbarium Berolinense;B 10 1028760;2;5006053;Ephedraceae;Ephedra;alata;;Algerien;False;;;;Illizi;;;;01/04/1971 - 01/04/1971;False;False;E. Bolay u. W. Kramer;;;False;;True;;;True;Sahara, Algerien, südl. von In Amenas;False;;28.017642116644808 , 9.574612983944018;;;
B;Herbarium Berolinense;B 10 1028758;2;5006053;Ephedraceae;Ephedra;alata;;Irak;False;;;;Karbala(كربلاء);;;;01/11/1952 - 30/11/1952;False;False;C. Regel;;;False;3;False;H. Freitag u. M. Maier-Stolte;;False;Kerbelah Liwa, near Kerbelah, dry sandy desert.;;False;32.53985996535582 , 44.01259713470105;;;False
B;Herbarium Berolinense;B 10 1028759;2;5006053;Ephedraceae;Ephedra;alata;;Irak;False;;;;Al Basrah(البصرة);;;;24/03/1957 - 24/03/1957;False;False;K. H. Rechinger;;;False;102;False;H. Freitag u. M. Maier-Stolte;;False;Sandy desert, between Khidhr al Ma'i and Towai al Hushaisch, in Southern Desert.;False;;33.68805555555555 , 44.41888888888889;;;
B;Herbarium Berolinense;B 10 1028757;2;5006053;Ephedraceae;Ephedra;alata;;Irak;False;;;;Al Muthanna(المثنى);;;;22/04/1957 - 22/04/1957;False;False;K. H. Rechinger;;;False;9298;False;H. Freitag u. M. Maier-Stolte;;False;Desertum meridionale (Southern Desert) Ad confines Saudi-Arabiae in ditione stationis munitae As-Salman, in arenosis calc., 210 m.;False;;30.5 , 44.5;;;
B;Herbarium Berolinense;B 10 1028755;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;South Sinai;;;False;12/04/1902 - 12/04/1902;;;A. Kneucker;;;;;True;H. Freitag u. M. Maier-Stolte;;;Sinaihalbinsel, Zw. Wadi Charandel & Wadi Werdan, nahe bei letzterem.;;False;29.265695571188168 , 32.94276237487794;;;
B;Herbarium Berolinense;B 10 1028756;2;5006053;Ephedraceae;Ephedra;alata;;Ägypten;;;;False;Luxor;;;False;01/01/1826 - 31/12/1826;;;Pacho;;;;;True;H. Freitag u. M. Maier-Stolte;;False;Oase Thiber [Thèbes];False;;25.717643516203385 , 32.62320747551531;;;False
B;Herbarium Berolinense;B 10 1028754;2;5006053;Ephedraceae;Ephedra;aitchisonii;;Afghanistan;False;;;;Bamyan;;;;13/07/1967 - 13/07/1967;False;False;K. H. Rechinger;;;False;37020;;H. Riedl;;;In saxosis vallis 11 km ENE Doab, versus Doshi, 1380 m;;False;35.624128292745695 , 68.67150314465407;;;False
B;Herbarium Berolinense;B 10 1028799;2;5006053;Ephedraceae;Ephedra;altissima var. algerica;;Algerien;False;;;;Oran;;;;17/01/1932 - 17/01/1932;False;False;A. Faure;;;False;;True;;;True;Oran, à Santa-Cruz, Rochers et broussailles.;False;;35.70375 , -0.6588694444444445;;;
B;Herbarium Berolinense;B 10 1028798;2;5006053;Ephedraceae;Ephedra;altissima;;Marokko;False;;;;Berkane;;;;10/05/1993 - 10/05/1993;False;False;R. Vogt & Ch. Oberprieler;;;False;Vogt: 11643, Oberprieler: 6091;False;;;True;Monts des Beni Snassen, Gorges du Zegzel between the villages of Trhasroute and Takerboust, surroundings of Moulay Ahmed, wet embankments, roadsides, field margins. Alt. 380-400 m.;False;;34.833333333333336 , -2.35;;;
B;Herbarium Berolinense;B 10 1028797;2;5006053;Ephedraceae;Ephedra;altissima;;Marokko;False;;;;Figuig;;;;01/05/1993 - 01/05/1993;False;False;R. Vogt & Ch. Oberprieler;;;False;53-879;False;;;True;Prov. Figuig, road P 32 between Bouarfa and Figuig, north-facing slopes of Djebel Grouz c[a]. 23 km W Figuig, mountains c[a]. 6 km S of road P 32, rocks and stony slopes. Atl. 1100-1300 m.;False;;32.13333333333333 , -1.4;;;
B;Herbarium Berolinense;B 10 1028796;2;5006053;Ephedraceae;Ephedra;altissima;;Marokko;;;;False;Rabat;;;False;13/04/1976 - 13/04/1976;;;J. Lewalle;;;;8310;;H. Freitag u. M. Maier-Stolte;;False;Temara, alt. 20-30 m;False;;33.92861111111111 , -6.906388888888889;;;
B;Herbarium Berolinense;B 10 0344413;2;5006053;Ephedraceae;Ephedra;altissima;;Marokko;;;;False;Taza;;;False;14/06/1992 - 14/06/1992;;;B. Valdés, R. Vogt, S. L. Jury, M. Rejdali, A. Achhal Al Kadmiri & al.;;;False;23-0837;;R.W. Rutherfoed;;;"Morocco: Kert Ganc. Taza; 4km from Ain Zorah, on road from Saka Limestone gorge.  Alt 890 m   34°38'N  -3°31'W";;False;34.633 , -3.516;;;False
B;Herbarium Berolinense;B 10 0298407;2;5006053;Ephedraceae;Ephedra;altissima;;Marokko;;;;False;Meknès;;;False;09/06/1992 - 09/06/1992;;;B. Valdés, R. Vogt, S. L. Jury, M. Rejdali, A. Achhal Al Kadmiri & al.;;;;03-0138;;R. W. Rutherford;;False;Zerhoun, c. 42 km E of Meknès, on Rabat to Meknès road, 1 km E of Oued Beht Degraded Tetraclinis articulata woodland with planted Pinus halepensis. Alt 220 m.;;False;33.883 , -5.916;;;False
B;Herbarium Berolinense;B 10 1028795;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Mostaganem;;;False;01/01/1845 - 31/12/1845;;;Spach;;;;;True;H. Freitag u. M. Maier-Stolte;;;Mostaganem;;False;35.933 , 0.083;;;False
B;Herbarium Berolinense;B 10 0478048;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;;;;False;Gafsa;;;;25/03/2009 - 25/03/2009;;;A. Herrero & al.;;;;AH3831;;;;True;Metlaoui, gorges de Seldja, 34°20'19''N 08°19'45''E, datum WGS84, 250 m, roquedos calizos;False;;34.338 , 8.329;Etikettangabe;;False
B;Herbarium Berolinense;B 10 0478049;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;;;;False;Gafsa;;;False;25/03/2009 - 25/03/2009;;;A. Herrero & al.;;;;AH 3893;;;;True;Metlaoui, gorges de Seldja, 250 m, roquedos calizos;;False;34.338 , 8.329;;;False
B;Herbarium Berolinense;B 10 1028794;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Oran;;;False;17/01/1932 - 17/01/1932;;;A. Faure;;;;;True;H. Freitag u. M. Maier-Stolte;;;Oran, à Santa Cruz. Rochers et broussailles;;False;35.707 , -0.665;;;False
B;Herbarium Berolinense;B 10 1028792;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;False;;;;Gabes;;;;01/03/1907 - 31/03/1907;False;False;C. J. Pitard;;;False;265;;H. Freitag u. M. Maier-Stolte;;False;Gabès (Kanzeria): in locis aridis.;;False;33.885 , 10.1;;;False
B;Herbarium Berolinense;B 10 1028793;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;;;;False;Gabes;;;False;01/03/1907 - 31/03/1907;;;C. J. Pitard;;;;265;False;H. Freitag u. M. Maier-Stolte;;;Gabes (Kanzeria) : in locis aridis;;False;33.885 , 10.1;;;False
B;Herbarium Berolinense;B 10 1028791;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Tamanrasset;;;False;09/03/1971 - 09/03/1971;;;E. Bolay u. W. Kramer;;;;;True;;;True;Sahara   Algerien, südl. von Tamanrasset  steiniges Tal im Bergland;False;False;22.725523811089413 , 5.523033142089844;;;False
B;Herbarium Berolinense;B 10 1028790;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Oran;;;False;21/03/1851 - 21/06/1851;;;G.-L. Durando;;;;;True;H. Freitag u. M. Maier-Stolte;;;Sig, Mines argillo calcaires;;False;35.529 , -0.272;;;False
B;Herbarium Berolinense;B 10 1028789;2;5006053;Ephedraceae;Ephedra;altissima;;Italien;True;;;False;Roma;;;False;25/06/1883 - 25/06/1883;;;Dr. Solla;;;;106;;;;True;Mittelitalien. Bot. Garten Lungara;;False;41.89414631860137 , 12.466889828375518;;;False
B;Herbarium Berolinense;B 10 1028788;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Mascara;;;False;20/04/1926 - 20/04/1926;;;R. Le Cesve;;;;;True;H. Freitag u. M. Maier-Stolte;;;Saint-André de Mascara (600 m.);False;;35.37740262477162 , 0.12313843471929432;;;False
B;Herbarium Berolinense;B 10 1028787;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;False;;;;Oran;;;;29/03/1842 - 29/03/1842;False;False;;;;True;;True;H. Freitag u. M. Maier-Stolte;;False;Oran. Berges du ravin blanc.;;False;35.7000807 , -0.613428;;;False
B;Herbarium Berolinense;B 10 1028786;2;5006053;Ephedraceae;Ephedra;altissima;;Algerien;;;;False;Oran;;;False;09/03/1930 - 09/03/1930;;;A. Faure;;;;;True;H. Freitag u. M. Maier-Stolte;;;Oran, à Santa-Cruz. Broussailles rocailleuses.;;False;35.707 , -0.665;;;False
B;Herbarium Berolinense;B 10 1028785;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;;;;False;Gabes;;;False;01/03/1907 - 31/03/1907;False;False;C. J. Pitard;;;;266;;H. Freitag u. M. Maier-Stolte;;;Gabes (Kanzeria) : in locis aridis.;False;;33.8833922 , 10.0971389;;;
B;Herbarium Berolinense;B 10 1028784;2;5006053;Ephedraceae;Ephedra;altissima;;Tunesien;;;;False;Gabes;;;False;01/03/1907 - 31/03/1907;;;C. J. Pitard;;;;266;;H. Freitag u. M. Maier-Stolte;;;Gabès (Kanzeria) : in locis aridis.;;False;33.8835272842529 , 10.10845711254501;;;False
B;Herbarium Berolinense;B 10 1028783;2;5006053;Ephedraceae;Ephedra;altissima;;Frankreich;True;;;False;Languedoc-Roussillon;;;False;03/02/1904 - 03/02/1904;;;Et. Vitou;;;;;True;H. Freitag u. M. Maier-Stolte;;;Flora Gallica: Montpellier: hortus Vitoui;;False;43.5326204268101 , 3.8671875000000004;;;False
B;Herbarium Berolinense;B 10 1028782;2;5006053;Ephedraceae;Ephedra;alenda;;Algerien;;;;False;Alger;;;False;01/01/1872 - 31/12/1872;;;A. Koenig;;;;;True;H. Freitag u. M. Maier-Stolte;;;Algier;;False;36.766 , 3.05;Wikipedia. Algier;;False
B;Herbarium Berolinense;B 10 1028780;2;5006053;Ephedraceae;Ephedra;alenda;;Algerien;;;;False;El-Bayadh;;;False;27/04/1899 - 27/04/1899;;;L. Chevallier;;;;;True;H. Freitag u. M. Maier-Stolte;;;"Brezina: in arena, ad ripas ""Oued Seggueur"".";;False;33.154 , 1.261;;;False
B;Herbarium Berolinense;B 10 1028779;2;5006053;Ephedraceae;Ephedra;alenda;;Algerien;False;;;;El-Bayadh;;;;27/04/1899 - 27/04/1899;False;False;L. Chevallier;;;False;370;False;H. Freitag u. M. Maier-Stolte;;False;"Brezina: in arenis, ad ripas ""Oued Seggueur""";False;;33.098888888888894 , 1.2605555555555557;;;
B;Herbarium Berolinense;B 10 1028778;2;5006053;Ephedraceae;Ephedra;alenda;;Algerien;False;;;;El-Oued;;;;09/03/1969 - 09/03/1969;False;False;Leippert;;;False;7269;False;H. Freitag u. M. Maier-Stolte;;False;80 km südl. Biskra, Salzpfanne;False;;34.14655251054655 , 5.978974234989356;;False;
B;Herbarium Berolinense;B 10 1028781;2;5006053;Ephedraceae;Ephedra;alenda;;Algerien;False;;;;Ghardaia;;;;27/04/1899 - 27/04/1899;False;False;L. Chevallier;;;False;370;False;H. Freitag u. M. Maier-Stolte;;False;"Brezina: in arenosis ad ripas amnis ""O. Seggueur""";False;;31.725277777777777 , 2.3334444444444444;;;
B;Herbarium Berolinense;B 10 1028662;2;5006053;Ephedraceae;Ephedra;antisyphilitica;;Vereinigte Staaten von Amerika;False;;;;Texas;;;;30/10/1924 - 30/10/1924;False;False;J. E. Palmer;;;False;26757;False;S. Ickert-Bond;;False;Texas: Brownwood, Brown County;False;;31.707066726703378 , -98.97042274475099;;;
B;Herbarium Berolinense;B 10 0137986;2;5006053;Ephedraceae;Ephedra;americana;;Peru;;;;False;Cajamarca;;;False;11/05/2003 - 11/05/2003;;;M. Weigend, T. Henning & O. Mohr;;;False;7637;;S. Ickert-Bond;;False;Peru. Depto Cajamarca. Prov. Contumaza: 22km from Contumaza on road to Guzmango, above Cruz Grande, 3000-3600 m. Secondary growth between pastures and in gullies;False;;-7.372186 , -78.890789;;;
B;Herbarium Berolinense;B 10 1028661;2;5006053;Ephedraceae;Ephedra;americana;;Bolivien;;;;False;Cochabamba;;;False;07/02/1928 - 07/02/1928;;;Troll;;;;1349;;S. Ickert-Bond;;;Über Molinos, 3600 m;;False;-17.1918377 , -66.0929679;;;False
B;Herbarium Berolinense;B 10 1028660;2;5006053;Ephedraceae;Ephedra;americana;;;;;;True;;;;True;;;True;;;;True;290;;S. Ickert-Bond;;False;;;True;;;;True
B;Herbarium Berolinense;B 10 1028125;2;5006053;Ephedraceae;Ephedra;breana;;Argentinien;False;;;;San Juan;;;;04/01/1995 - 04/01/1995;False;False;B. E. Leuenberger, S. C.  Arroyo-Leuenberger & U. Eggli;;;;4428;;B. E. Leuenberger;;False;Dept. Iglesia, 40 km W of junction Ruta 426 / Ruta 150 outside Las Flores, following Ruta 150 towards Paso del Agua Negra, 3 km above Gendarmeria Nacional. 3000 m.;;False;-30.384833333333333 , -69.60616666666667;;;False
B;Herbarium Berolinense;B 10 1028126;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;01/02/1926 - 28/02/1926;False;False;Dr. E. Werdermann;;;False;1081;False;S. Ickert-Bond;;False;Dep. Taltal, Sierra de Varas, Aguada Varas, Punta del Viento, alt. ca. 3500 m.;False;;-24.816666666666666 , -69.16666666666667;;;
B;Herbarium Berolinense;B 10 0349060;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;05/02/2001 - 05/02/2001;False;False;Markus Ackermann;;;False;140;False;S. Ickert-Bond;;False;Quebrada Purifica falda Guatin, San Pedro de Atacama, Provincia Loa, II. Region, 3400 müNN;False;;-22.741716666666665 , -68.02736666666667;;;False
B;Herbarium Berolinense;B 10 0349061;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;04/02/2001 - 04/02/2001;False;False;Markus Ackermann;;;False;34;False;S. Ickert-Bond;;False;Guatin, San Pedro de Atacama, Provincia Loa, II. Region, Quebrada Purifica, 3700 müNN.;False;;-22.732783333333334 , -67.98526666666666;;;
B;Herbarium Berolinense;B 10 1028122;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;26/08/1925 - 26/08/1925;False;False;Dr. Otto Berninger;;;False;452;False;S. Ickert-Bond;;False;Von den Felsschluchten am Westhang der Domeyko bis an deren Fuß. In den Hügeln um Guamaco auch wieder auftretend.;False;;-24.45967434373107 , -69.03533935546876;;;
B;Herbarium Berolinense;B 10 1028124;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;09/11/1987 - 09/11/1987;False;False;K. H. & W. Rechinger;;;False;63547;False;S. Ickert-Bond;;False;Prov. El Loa: Unterhalb Tonconce, 3300 m.;False;;-22.15 , -68.1;;;
B;Herbarium Berolinense;B 10 1028123;2;5006053;Ephedraceae;Ephedra;breana;;Chile;False;;;;Antofagasta;;;;09/09/1925 - 09/09/1925;False;False;Dr. Otto Berninger;;;False;529;False;S. Ickert-Bond;;False;Quebrada Matancilla nördl. Taltal;False;;-25.10285526185837 , -70.38107225848626;;;
B;Herbarium Berolinense;B 10 1028121;2;5006053;Ephedraceae;Ephedra;aspera;;Mexiko;;;;False;Chihuahua;;;False;04/06/1885 - 04/06/1885;;;C. G. Pringle;;;;38;;S. Ickert-Bond;;;Santa Eulalia Mountains;;False;28.593888888888888 , -105.88777777777779;;;False
B;Herbarium Berolinense;B 10 1028120;2;5006053;Ephedraceae;Ephedra;aspera;;Mexiko;False;;;;Baja California;;;;29/04/1980 - 29/04/1980;False;False;P.Davis & Lightowlers;;;;D. 66372;;S. Ickert-Bond;;False;Baja California (N), 3 miles East of Catavina. Rocky granite slopes (desert scrub).;False;;29.731603 , -114.721387;22965 Cataviña, Niederkalifornien, Mexiko;;False
B;Herbarium Berolinense;B 10 1028118;2;5006053;Ephedraceae;Ephedra;aspera;;Vereinigte Staaten von Amerika;False;;;;Texas;;;;26/05/1932 - 26/05/1932;False;False;Ora M. Clark;;;False;4703;False;S. Ickert-Bond;;False;N. Albany, Texas;False;;32.74353872754722 , -99.28687733590672;;;False
B;Herbarium Berolinense;B 10 1028119;2;5006053;Ephedraceae;Ephedra;aspera;;Mexiko;False;;;;Baja California;;;;06/06/1932 - 06/06/1932;False;False;Ora M. Clark;;;False;4948;False;S. Ickert-Bond;;False;Dry desert mountains, northern Lower California;False;;31.92321388888889 , -115.61024722222221;;;
B;Herbarium Berolinense;B 10 1028117;2;5006053;Ephedraceae;Ephedra;aspera;;Vereinigte Staaten von Amerika;;;;False;California;;;False;26/11/1955 - 26/11/1955;;;H. Nogle;;;;49858;False;S. Ickert-Bond;;;San Diego County, F. Richards;;False;32.9637838 , -116.7706277;;;
B;Herbarium Berolinense;B 10 1028116;2;5006053;Ephedraceae;Ephedra;aspera;;Mexiko;False;;;;Nuevo León;;;;08/07/1935 - 08/07/1935;False;False;C. H. Mueller;;;False;;True;S. Ickert-Bond;;False;Mexique. Prov. Nuevo Léon pentes sèches.;;False;26.2384363 , -99.8873;;;
B;Herbarium Berolinense;B 10 1028115;2;5006053;Ephedraceae;Ephedra;aphylla;;Ägypten;False;;;;Alexandria;;;;28/09/1987 - 28/09/1987;False;False;H. Freitag;;;False;19.697;False;Fr[eitag].;;False;Western Med. Coastal Region Burg-el-Arab, Bir Bramly, alt. ca. 50 m.;False;;30.90361111111111 , 29.553611111111113;;;
