specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 0588359;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Ukraine;False;;;;Odessa oblast(Одеська область);;;;;;;;;;True;;;;True;;True;;;True;Odessa;False;;46.482525 , 30.723308333333332;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179434;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Moldawien;False;;;;;;;True;;;;;;;True;Besser;;;False;;True;;;True;Bessarabien;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179504;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Russland;True;;;;Kaliningrad oblast(Калининградская область);;;;;;;;05/08/1863 - 05/08/1863;False;False;Fr. Körnicke;;;False;;True;;;True;Cult. Waldau [Nisowje];False;;54.7015318 , 20.7377767;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179502;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Vereinigte Staaten von Amerika;True;;;;Maine;;;;;;;;17/06/1919 - 17/06/1919;False;False;Marion F. Spaulding;;;False;551;False;;;True;Reef Point Gardens, Bar Harbor;False;;44.38157163714934 , -68.20532226352954;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179483;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;False;;;;Bratislavský kraj;;;;;;;;01/06/1883 - 30/06/1883;False;False;H. Labransky;;;False;;True;;;True;Ungarn. Ruinenmauern der Thebner Burg im Pressburger Com. [Burg bzw. Hrad Devín];;False;48.172825787306856 , 16.978876590728763;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179481;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;;;;False;Žilinský kraj;;;False;;;;;01/06/1889 - 01/06/1889;False;;Bella Textori [Izabella Textorisova];;;;;True;;;True;Blatnica: Plešovice;;False;48.94245098958786 , 18.93931388854981;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179480;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ukraine;False;;;;Kiev oblast(Київська область);;;;;;;;26/07/1898 - 26/07/1898;False;False;N. Zinger;;;False;;True;;;True;Prov. et distr. Kijew. Kijevskoi gub. u. bl. ot Bojarka.... [Gebiet Kiew, in der Nähe von Bojarka.....];;False;50.33910626135063 , 30.306816101074222;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179476;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;;;;False;Prešovský kraj;;;False;;;;;;;True;Uechtritz;;;;;True;;;True;Alpenthal Drechselhäuschen, in den Belaer Alpen [Belianske Tatry]. Centralcarpathen des Zipser Comitats;;False;49.1264 , 21.2213;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179473;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Tschechien;;;;False;Jihomoravský kraj;;;;;;;;01/06/1857 - 30/06/1857;False;;A. Makowsky;;;;;True;;;True;Polauerberge [Pollauer Berge -> Pavlovské vrchy];;False;48.866577999228674 , 16.64488792419434;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179471;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;;;;False;Budapesti;;;False;;;;;01/07/1872 - 31/07/1872;;;Lud. Richter;;;;;True;;;True;Ofen, Adlersberg [Sashegy] Dolomit;;False;47.48103109086807 , 19.016003608703617;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179470;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Budapesti;;;;;;;;01/09/1887 - 01/09/1887;False;False;Borbás;;;False;;True;;;True;in montibus Budae: Sashegy;False;;47.4807204 , 19.0200262;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179468;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Pest;;;;;;;;11/06/1967 - 11/06/1967;False;False;M. Bäßler, E. Köhler, I. Quasdorf;;;False;370;False;;;True;Budaörs bei Budapest.;False;;47.4624221322961 , 18.95341873256257;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179467;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Budaörsi;;;;;;;;11/06/1967 - 11/06/1967;False;False;M. Bäßler, E. Köhler, I. Quasdorf;;;False;375;False;;;True;Budaörs bei Budapest.;False;;47.462138888888894 , 18.95295833333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179464;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;;;;False;Prešovský kraj;;;False;;;;;01/09/1961 - 01/09/1961;;;J. Kruse;;;;2502;;J. Kruse;;;Hohe Tatra, oberhalb des Velikké [Veľké] pleso;;False;49.182966666666665 , 20.05921111111111;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179454;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;False;;;;Niederösterreich;;;;;;;;14/06/1869 - 14/06/1869;False;False;H. Winter;;;False;;True;;;True;Wien, Modling [Mödling];False;;48.0855922 , 16.2833526;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0111983;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;;;;False;Steiermark;;;False;;;;;08/08/1949 - 08/08/1949;;;Friedrich Morton;;;;5178;;;;True;Schutthalde ... Salzafall hinauf auf Felsblöcken.;;False;47.494878513120256 , 13.952980041503908;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179482;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ukraine;False;;;;Poltava oblast(Полтавська область);;;;;;;;12/08/1897 - 12/08/1897;False;False;Ernst H. L. Krause;;;False;9627;False;;;True;Gub [Gouvernement] Poltava Sand bei Mala Perischtschepene [Mala Pereschtschepina];False;;49.38863055043897 , 34.57191467285157;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179479;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Budapesti;;;;;;;;01/06/1873 - 30/06/1873;False;False;Lajos Richter;;;False;;True;;;True;Ofen: Adlersberg [Sashegy];False;;47.48182428099367 , 19.01753425554489;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179478;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Tschechien;False;;;;Ústecký kraj;;;;;;;;01/06/1902 - 30/06/1902;False;False;Karel Domin;;;False;;True;;;True;"In declivitate supra ""Prušový mlýn"" ad Roudnice solo eretaceo";False;;50.42527777777777 , 14.261666666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179477;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Tschechien;;;;False;Ústecký kraj;;;False;;;;;01/06/1902 - 30/06/1902;False;False;Karl Domin;;;False;;True;;;True;"In declivitate supra ""Pruzový mlýn"" ad Roudnice solo cretaceo.";;False;50.42951794712289 , 14.271240234375002;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179472;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Tschechien;;;;False;Jihomoravský kraj;;;False;;;;;;;True;Slakowsky;;;;;True;;;True;Polauerberge in Mähren;;False;48.82585328344824 , 16.69132232666016;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0182821;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;;;;False;Trenčiansky kraj;;;False;;;;;29/05/1968 - 29/05/1968;;;W. [Wölfel];;;;887;;W. [Wölfel];;;Strážovske hornatiny 18 km SW Zilina, 2 km O Považska Tepla. NSG Maninska úžina;;False;49.14400833333333 , 18.497977777777777;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179465;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;False;;;;Žilinský kraj;;;;;;;;04/09/1961 - 04/09/1961;False;False;E. Andrees;;;False;2502;False;J. Kruse;;False;Hohe Tatra, Hang zur Kežmarská chata.;False;;49.22179263121248 , 20.23118734403397;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179455;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;;;;False;Niederösterreich;;;False;;;;;;;True;J. v. Kováts;;;;;True;;;True;Saxosa ad Briel pr. Vindobonam [Wien].;;False;48.08606163181547 , 16.253179621338806;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179449;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Frankreich;False;;;;Rhône-Alpes;;;;;;;;24/07/1993 - 24/07/1993;False;False;J. Štěpánková et J. Štěpánek;;;False;3239;False;;;True;Gallia orient., provincia Ain, montes Jura, opp. Gex: in decl. boreal. sub cacumine montis Montoisey (1657 m). Alt. ca 1450-1650 m s. m.;False;;46.28333333333333 , 5.966666666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0598786;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;False;;;;Wien;;;;;;;;01/01/1853 - 31/12/1853;False;False;Tessedik;;;False;;True;;;True;Wien;False;;48.2159803414607 , 16.372375488281254;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179397;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Grevena(Νομός Γρεβενών);;;;;;;;07/07/1992 - 07/07/1992;False;False;Willing;;;False;22.139;False;A. Strid;;False;Ep. Grevenon, 1,5 km S Eleftherohori (Gre 127 d). Eichenwald u. Wiesen. Höhe: 660 m.;False;;40.016666666666666 , 21.483333333333334;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179395;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Kilkis(Νομός Κιλκίς);;;;;;;;12/06/1992 - 12/06/1992;False;False;Willing;;;False;18.001;False;;;True;Ep. Peonias, 0,9 km NW Fanos (Kil 7 a), Straßenrand und Eichenwald, Höhe: 360 m;False;;41.0833 , 22.5;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179415;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Phocis(Νομός Φωκίδας);;;;;;;;05/07/1996 - 05/07/1996;False;False;R. Eisenblätter & E. Willing;;;False;47.185;False;;;True;Ep. Parnassidhos, Iti, 0,8 km WSW Pira (Fok 135). Tannenwald, Straßenböschung, 1160 m.;False;;38.725 , 22.258333333333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179410;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Albanien;False;;;;Gjirokastër;;;;;;;;12/07/1938 - 12/07/1938;False;False;F. Lemperg;;;False;;True;;;True;Lunxherie, Westseite, 1400-1800 m. Heisse, steile Hänge.;False;;40.132330082942 , 20.23743152531097;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179409;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;02/08/1979 - 02/08/1979;False;False;Strid & Papanicolaou;;;False;16122;False;;;True;Nom. Serron, Ep. Sintikis: Mt. Belles (Kerkini), NE of the village of Ano Poroia, along the ridge W of the highest summit, 1650-1800 m.;False;;41.32212920957257 , 23.061647411668677;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179408;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;05/07/1956 - 07/07/1956;False;False;K. H. Rechinger;;;False;17446;False;;;True;Macedonia occidentalis: Distr. Kozani, in monte Vourinon, in declivibus orientalibus, substr. serpent. in saxosis, 1400-1600 m.;False;;40.19755377062231 , 21.648330686730336;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179407;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;;;;False;Kastoria(Νομός Καστοριάς);;;False;;;;;09/07/1981 - 09/07/1981;;;L. Farsakoglou, R. Franzén, K. Papanicolaou & A. Strid;;;;18858;;;;True;Between the villages of Vissinea and Oxia (SW of Mt. Vitsi), 1000 m. Mixed deciduous woodland. Schist.;;False;40.621140045116015 , 21.328495999250674;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179399;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;21/07/1989 - 21/07/1989;False;False;D. Höner, S. Potthoff;;;False;Höner: 1545, Potthoff: 1166;False;;;True;"Mazedonien, Nomos u. Eparchie Kozani, Vourinos-gebirge; Nördlich des Gipfelmassivs, Tal Messianou Nero, unbeweidete, offene Wiesenflur über ophiolithischem Substrat. 1200 m.";False;;40.190523 , 21.671505;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0710572;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;;;;True;;;;;03/07/1964 - 03/07/1964;False;False;LCP [L. C. Pinatzi];;;;;True;;;True;Krysochori [Chrysochori];False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179398;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Achaea(Νομός Αχαΐας);;;;;;;;01/05/1960 - 31/05/1960;False;False;F. Sorger;;;False;60 3-4-6;False;A. Strid;;False;Eparchia Kalavrita: Chelmos-Gebirge (Aroania Ori). E Hang, 1700 m.;False;;38.0317581 , 22.1095424;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179396;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;;;;False;Kozani(Νομός Κοζάνης);;;False;;;;;08/06/1992 - 08/06/1992;;;Willing;;;;17.400;;A. Strid;;;Ep. Voiou, 2,7 km NW Siatista (Koz 114 b). Paliurus-Felsfluren. Höhe: 770-830 m.;;False;40.266666666666666 , 21.516666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0099043;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;;;;False;Boeotia(Νομός Βοιωτίας);;;False;;;;;14/06/1963 - 14/06/1963;;;W. Greuter;;;;5946;;;;True;Sterea, prov. Viotia, distr. Levadhia: supra pagum Arahova secus viam ad Kalivia ducentem, alt. 1050 m. In scansilibus rupium calcarearum praeruptarum. Rarus.;;False;38.50829843505198 , 22.550897598266605;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179417;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. lilacinus;;Griechenland;False;;;;Evrytania(Νομός Ευρυτανίας);;;;;;;;09/07/1996 - 09/07/1996;False;False;R. Eisenblätter & E. Willing;;;False;48.142;False;;;True;Timfristos, 1,2 km NO Karpenisi (Evr 76) Felsige Hangböschung, Tannenwald, 1230 m.;False;;38.925 , 21.8;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179420;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Thessaloniki(Νομός Θεσσαλονίκης);;;;;;;;28/06/1989 - 28/06/1989;False;False;V. Karagiannakidou;;;False;;True;;;True;Nomos & Eparchia Thessalonikis: N side of Mt. Chortiatis near Ajios Ioannis, between the boy scouts' camping place and the television station. Clearing with abundant Pteridium aquilinum in Castanea forest, 700 m a. s. l.;False;;40.6009527193639 , 23.098225594440013;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179421;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Thessaloniki(Νομός Θεσσαλονίκης);;;;;;;;28/06/1989 - 28/06/1989;False;False;V. Karagiannakidou;;;False;;True;;;True;Nomos & Eparchia Thessalonikis: N side of Mt. Chortiatis near Ajios Ioannis, between the boy scouts' camping place and the television station. Clearing with abundant Pteridium aquilinum in Castanea forest, 700 m a. s. l.;False;;40.60055595570541 , 23.096966743905796;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179422;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Thessaloniki(Νομός Θεσσαλονίκης);;;;;;;;08/06/1993 - 08/06/1993;False;False;Sven & Britt Snogerup;;;False;10610;False;A. Strid;;False;ep. Lagada: 4 km ESE of Sokhos, 550 m.;False;;40.8 , 23.3833;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179418;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Evros(Νομός Έβρου);;;;;;;;15/07/1978 - 15/07/1978;False;False;W. Greuter;;;False;15989;False;A. Strid;;False;Thraki, eparhia Soufli: montes Boukate dag, a pago derelicto Pessani 6 km septemtriones versus, in colle ad occidentem stationis televisioriae, alt. 400 m.;False;;41.19930968746437 , 26.288466454425368;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179419;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Evros(Νομός Έβρου);;;;;;;;15/07/1978 - 15/07/1978;False;False;W. Greuter;;;False;15989;False;;;True;Thraki, eparhia Soufli: montes Boukate dag, a pago derelicto Pessani 6 km sptemtriones versus, in colle ad occidentem stationis televisoriae, alt. 400 m;False;;41.1941684 , 26.302313;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0024336;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;;;;False;Drama(Νομός Δράμας);;;False;;;;;08/08/1994 - 08/08/1994;;;T. Raus, M. Palm & C. Schiers;;;;21940;;T. Raus;;;Central Rhodopes, 1 km S of Zagradenia (Makedonia, Eparchia Dramas), alt. 1400 m.;;False;41.516666666666666 , 24.516666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0162261;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Evros(Νομός Έβρου);;;;;;;;28/05/1999 - 28/05/1999;False;False;A. Schuler;;;False;99/494;False;;;True;Samothraki. Southern part of the island above Pachia Amos, rocks near chapel, Alt. 300 m.;False;;40.4061 , 25.5863;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179423;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. pinifolius;;Griechenland;False;;;;Thessaloniki(Νομός Θεσσαλονίκης);;;;;;;;01/07/1992 - 01/07/1992;False;False;Willing;;;False;21.085;False;A. Strid;;False;Ep. Langadha, 0,5 km NO Evangelistria (Thess 1 a) Eichenwald und Wiesen, Höhe: 590 m;False;;40.98903381312269 , 23.241019248962406;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179432;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Bulgarien;;;;False;Plovdiv(Пловдив);;;False;;;;;01/08/1937 - 01/08/1937;;;Baschant;;;;;True;Hermann-Bernburg;;;An steinigen Hängen bei Stanimaka [Assenowgrad].;;False;42.000300235962094 , 24.867210388183597;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179431;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Mazedonien;False;;;;Bitola(Битола);;;;;;;;06/07/1936 - 06/07/1936;False;False;Otto u. Ernst Behr;;;False;;True;;;True;Abhänge unter dem deutschen Heldenfriedhof bei Bitolj (Monastir).;False;;41.035738888888886 , 21.317358333333335;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179424;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;04/07/1989 - 04/07/1989;False;False;D. Honer, S. Potthoff;;;False;1162 (Honer), 784 (Potthoff);False;;;True;"Vourinos-Gebirge; ""Dertsenikos-Nebengipfel"" (W-Flanke des Vourinos-Massivs), NE-Abfall das Tal Mesianou Nero begrenzend. 1300-1550 m";False;;40.174413893582376 , 21.662721633911133;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179425;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;21/07/1989 - 21/07/1989;False;False;D. Höner, S. Potthoff;;;False;1546;False;;;True;"Vourinos-Gebirge; nördlich des Gipfelmassivs, offene Wiesenflur über ophiolitischem Substrat. 1200 m";False;;40.19074242602067 , 21.6774845123291;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0528064;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;28/06/2006 - 28/06/2006;False;False;N. Böhling;;;False;14274;False;Kit Tan;;False;W-Macedonia, Florina, Prespes, Karies, 1050 m ü. NN, SW-exponierte Silikattrockenrasen.;False;;40.75333333333333 , 21.174722222222222;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179426;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Kozani(Νομός Κοζάνης);;;;;;;;14/07/1989 - 14/07/1989;False;False;D. Höner, S. Potthoff;;;False;Höner: 1341, Potthoff: 962;False;;;True;"Mazedonien, Nomos u. Eparchie Kozani. Vourinos-Gebirge: ""Dertsenikos-Nebengipfel"" (W-Flanke des Vourinos-Massivs), N-Abfall, der Schutzhütte gegenüberliegend, lockerer Pinus nigra-Wald, Serpentin. 1450-1550 m.";False;;40.195402 , 21.650069;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179428;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;29/06/1992 - 29/06/1992;False;False;Willing;;;False;20.731;False;A. Strid;;False;Nom. Dhrama, 2,0 km Pteles NW. Ausgedehnte Hangwiesen, Höhe 320 m;False;;41.225 , 24.425;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179427;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;29/06/1992 - 29/06/1992;False;False;Willing;;;False;20.851;False;A. Strid;;False;7,7 km ONO Paranesti (Dhr 22). Felsböschung, Granit. Höhe: 220 m.;False;;41.333333333333336 , 24.508333333333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179429;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;08/07/1958 - 08/07/1958;False;False;K. H. Rechinger;;;False;20793;False;;;True;Graecia, Epirus: In quercetis inter montium Konitsa et Kerasovo.;False;;40.14240239391346 , 20.885696411132816;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179392;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Phthiotis(Νομός Φθιώτιδας);;;False;;;;;01/07/1857 - 31/07/1857;False;False;De Heldreich;;;False;;True;;;True;In m. Parnassi rupibus;False;;38.535 , 22.6222;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179372;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;22/06/1989 - 22/06/1989;False;False;Willing;;;False;6986;False;;;True;Ep. Serron, 1,6 km N Hrisopiji. Wiesen zw. Laubgebüsch u. Kiefern. Höhe: 640 m.;False;;41.18333333333333 , 23.558333333333334;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179338;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Bulgarien;;;;False;Blagoevgrad(Благоевград);;;False;;;;;25/07/1977 - 25/07/1977;;;B. Kuzmanov;;;;BK-77367;;B. Kuzmanov;;;Struma valley - grassy places by village Kulata, distr. Petric [Kula bei Petritsch];;False;41.388872747879 , 23.345088958740238;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179339;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Bulgarien;False;;;;Blagoevgrad(Благоевград);;;;;;;;25/07/1977 - 25/07/1977;False;False;B. Kuzmanov;;;False;BK-77367;False;B. Kuzmanov;;False;Struma valley - grassy places by village Kulata, distr. Petric;False;;41.38758055555555 , 23.36325;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179367;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Florina(Νομός Φλώρινας);;;;;;;;30/07/1998 - 30/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;71.365;False;;;True;Ep. Florinis, OSO Karye (Flo 71) Sandige Hänge, Eichenbuschwald, 1050 m.;False;;40.748 , 21.1847;;;;;;;;;;;
