specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo4 - position;geo4 - description;geo4 - not_sure;geo4 - no_info;scientific_name - scientific_name;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 0007514;4;7214750;Velloziaceae;Vellozia;sp.;;Brasilien;;;;False;Minas Gerais;;;False;;;;;25/10/1999 - 25/10/1999;;;G. Hatschbach, R. Spichiger, A. C. Cervi & E. Barbosa;;;;;;;69699;;;True;R. Mello-Silva;;;Cabeceira do rio Jequitinhonha, Cascata Moinho de Esteira (Mun. Serro), Minas Gerais;;False;;;;;;-18.629328597903353 , -43.22021484375;;;;
B;Herbarium Berolinense;B 10 1021474;4;7214750;Velloziaceae;Vellozia;sp.;;;False;;;True;;;;True;;;;;;;True;Engelmann;;False;;;;;1342;False;;True;;;True;America bor.;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0597401;4;7214750;Velloziaceae;Xerophyta;adendorffii;;Südafrika;False;;;;Gauteng;;;;;;;;01/03/2005 - 01/03/2005;False;False;Adendorff;;False;;;;;27;False;;True;;;True;Hennopsrivier, near crossing with road 511;False;;;;;;;-25.796297837751652 , 27.989344596862797;;;;
B;Herbarium Berolinense;B 10 0597404;4;7214750;Velloziaceae;Xerophyta;adendorffii;;Südafrika;False;;;;North West;;;;;;;;27/01/2005 - 27/01/2005;False;False;Adendorff;;False;;;;;25;False;;True;;;True;Brits, Magaliesberg summit;False;;;;;;;-25.711112576260707 , 27.88484573364258;;;;False
B;Herbarium Berolinense;B 10 0597383;4;7214750;Velloziaceae;Xerophyta;dasylirioides;;Deutschland;True;;;;Nordrhein-Westfalen;;;;;;;;;;True;;;True;;;;;13690;False;;True;;;True;kultiviert im BG Bonn, Ursprungsland: Madagaskar, without location;;False;;;;;;50.72463877587526 , 7.092962265014649;;;;False
B;Herbarium Berolinense;B 10 1021830;4;7214750;Xyridaceae;Xyris;difformis;;Vereinigte Staaten von Amerika;False;;;;North Carolina;;;;;;;;08/06/1968 - 08/06/1968;False;False;S. W. Leonard, B. Webster, A. Burnham, M. Ripperton;;False;;;;;1880;False;;True;;;True;Washington County, Roadside ditch along US 64 east of Roper, 0.4 mi. west of jct. of Co. Rt. 1304.;False;;;;;;;35.89747222222222 , -76.44322222222223;;;;
B;Herbarium Berolinense;B 10 1021829;4;7214750;Xyridaceae;Xyris;densa;;Demokratische Republik Kongo;;;;False;Kasai-Occidental;;;False;;;;;01/10/1932 - 31/10/1932;;;J. Lebrun;;;;;;;6367;;Herb. Horti. Bot. Brux.;;;;True;Kasai, entre Kole et Dekese;;False;;;;;;-3.581954006425634 , 21.95892333984375;;;;
B;Herbarium Berolinense;B 10 1021855;4;7214750;Xyridaceae;Xyris;flexuosa;;Vereinigte Staaten von Amerika;False;;;;Indiana;;;;;;;;30/07/1949 - 30/07/1949;False;False;Ray C. Friesner;;False;;;;;22905;False;1. Ex Herb. Calif. Acad. SCI,2. Herbarium of Butler University;False;;;True;Wet interdunal sand flat at ne, intersection of first e-w road s. of Rd 10 and first n-s road east of road from Tefft, Jasper County.;False;;;;;;;41.172710378662174 , -86.94974899291994;;;;False
B;Herbarium Berolinense;B 10 1021867;4;7214750;Xyridaceae;Xyris;gerrardii;;Südafrika;False;;;False;Mpumalanga;;;;;;;;31/01/1959 - 31/01/1959;;;E. Werdermann et H.-D. Oberdieck;;;;;;;2075;;;True;;;True;"Transvaal. Zwischen Lydenburg und Sabie (Long Tom Pass); Passhöhe 1700-2000 m.";;False;;;;;;-25.140778113535827 , 30.61949729919434;;;;
B;Herbarium Berolinense;B 10 1021864;4;7214750;Xyridaceae;Xyris;gerrardii;;Südafrika;False;;;;Eastern Cape;;;;;;;;28/11/1893 - 28/11/1893;False;False;R. Schlechter;;False;;;;;3815;False;;True;John Lewis;;False;In palude pr. Kl. Olifant Rivier 5400';False;;;;;;;-25.960328509693532 , 29.740988016128544;;;;False
B;Herbarium Berolinense;B 10 1021890;4;7214750;Xyridaceae;Xyris;hildebrandtii;;Uganda;False;;;;Masaka;;;;;;;;06/10/1953 - 06/10/1953;False;False;R. B. Drummond and J. H. Hemsley;;False;;;;;4631;False;Herbario Kewensi;False;;;True;East side of Lake Nabugabo, 1140 m.;False;;;;;;;-0.349 , 31.942;;;;False
B;Herbarium Berolinense;B 10 1021886;4;7214750;Xyridaceae;Xyris;guaranitica;;Brasilien;False;;;;Rio Grande do Sul;;;;;;;;10/01/1952 - 10/01/1952;False;False;B. Rambo [Frère];;False;;;;;51814;False;;True;Emrich-Rambo;;False;Morro Grande p. Osorio. In arenosis humidis.;False;;;;;;;-29.90688297062534 , -50.264253616333015;;;;False
B;Herbarium Berolinense;B 10 1021951;4;7214750;Xyridaceae;Xyris;jupicai var. humilis;;Brasilien;;;;False;;;;True;;;;;;;True;Sellow;;;;;;;;True;;True;Conert;;;Brasilia;;False;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1021946;4;7214750;Xyridaceae;Xyris;jupicai;;Vereinigte Staaten von Amerika;False;;;;Florida;;;;;;;;12/08/1957 - 12/08/1957;False;False;R. Kral;;False;;;;;5434;False;;True;R. Kral;;False;10 mi. e of Orlando: sandy peat of roadside ditch at edge of grass-sedge hog;False;;;;;;;28.54289235654002 , -81.06811523437501;;;;False
B;Herbarium Berolinense;B 10 1021348;4;7214750;Velloziaceae;Vellozia;burle-marxii;;Brasilien;False;;;;Bahia;;;;;;;;17/01/1977 - 17/01/1977;False;False;G. Hatschbach;;False;;;;;39691;False;;True;L. B. Smith & Ayensu;;False;Rio Agreste (mun. Morro de Chapéu);False;;;;;;;-11.554707593250717 , -41.16023540496826;;;;False
B;Herbarium Berolinense;B 10 1021338;4;7214750;Velloziaceae;Vellozia;aloifolia;;Brasilien;False;;;;Bahia;;;;;;;;01/01/1824 - 31/12/1824;False;False;Riedel;;False;;;;;;True;;True;L. B. Smith;;False;Caehoeira;False;;;;;;;-12.598124619470788 , -38.95777702331544;;;;False
B;Herbarium Berolinense;B 10 1021337;4;7214750;Velloziaceae;Vellozia;aloifolia;;Brasilien;False;;;;Minas Gerais;;;;;;;;01/06/1818 - 31/07/1818;False;False;Martius;;False;;;;;1363;False;;True;;;True;ad ascensu M. Itambé, Provinciae Minarum;False;;;;;;;-19.4449661 , -43.4036754;;;;False
B;Herbarium Berolinense;B 10 0603484;4;7214750;Velloziaceae;Vellozia;intermedia;;Brasilien;False;;;;Minas Gerais;;;;;;;;01/08/1999 - 01/08/1999;False;False;R. Mello-Silva, M. A. Farinaccio & F. N. Costa;;False;;;;;1701;False;Universidade de São Paulo  Herbário SPF;False;R. Mello-Silva;;False;Sacramento: Parque Nacional da Serra da Canastra, 3 km da portaria de Sacramento, 64 km de Jaguarê (Jaguari). Campo cerrado. Elev. ca. 1320 m. Em solo arenoso.;False;;;;;;;-20.136213964233924 , -46.92089080810547;;;;
B;Herbarium Berolinense;B 10 1021470;4;7214750;Velloziaceae;Vellozia;variegata;;Brasilien;False;;;;Rio de Janeiro;;;;;;;;22/03/1955 - 22/03/1955;False;False;Edmundo Pereira;;False;;;;;1290;False;Jardim Botânico do Rio de Janeiro,Smithsonian Institution From The United States National Herbarium;False;R. Mello-Silva;;False;Sta. Maria Madalena, Pedra Dubois, 1200 mt. alt.;False;;;;;;;-21.940497902605966 , -41.9974708557129;;;;False
B;Herbarium Berolinense;B 10 1022939;4;7214750;Zingiberaceae;Globba;pendula;;Thailand;;;;False;Satun(สตูล);;;False;;;;;15/10/1970 - 15/10/1970;;;Ch. Charoenphol, Kai Larsen & E. Warncke;;;;;;;3847;;;True;Kai Larsen;;;Kuan Karong, 30 km N. W. of Satun. Evergreen forest.;;False;;;;;;6.85 , 100.01666666666667;;;;
B;Herbarium Berolinense;B 10 1022933;4;7214750;Zingiberaceae;Globba;marantina;;Vereinigtes Königreich;True;;;;Liverpool;;;;;;;;01/08/1828 - 31/08/1828;False;False;;;True;;;;;;True;;True;;;True;Lvpool- [Liverpool];False;;;;;;;53.407154 , -2.991665;;;;False
B;Herbarium Berolinense;B 10 1022988;4;7214750;Zingiberaceae;Hedychium;coronarium;;Brasilien;False;;;;Minas Gerais;;;;;;;;;;True;Pedralli et Alli;;False;;;;;;True;;True;Pedralli;;False;Corrego José Nunes. Mun. Ibiá MG;False;;;;;;;-19.47833 , -46.53889;;;;False
B;Herbarium Berolinense;B 10 1022987;4;7214750;Zingiberaceae;Hedychium;coronarium;;Mexiko;False;;;;Guerrero;;;;;;;;05/07/1982 - 05/07/1982;False;False;Wayt Thomas, J. Rawlins and O. Sholes;;False;;;;;2918;False;;True;S. A. Thompson;;False;"20 mi N of Atoyac (11.4 mi S of El Paraiso) on rd from Atoyac to El Paraiso, at jct with rd to ""La Solera"". Cut over woodland and roadside near river bottom. 3000 ft.";False;;;;;;;17.298362664809147 , -100.28354644775392;;;;False
B;Herbarium Berolinense;B 10 1022990;4;7214750;Zingiberaceae;Hedychium;coronarium;;Brasilien;False;;;;Santa Catarina;;;;;;;;21/01/1958 - 21/01/1958;False;False;Reitz & Klein;;False;;;;;6232;False;;True;L. B. Smith;;False;Três Barras, Garuva, S. Francisco do Sul, Capoeira, Altit. 10 msm;False;;;;;;;-26.0294904 , -48.8545202;;;;False
B;Herbarium Berolinense;B 10 1023030;4;7214750;Zingiberaceae;Kaempferia;galanga;;Deutschland;True;;;;Berlin;;;;;;;;19/09/1924 - 19/09/1924;False;False;R. Schlechter;;False;;;;;;True;Museum botanicum Berolinense;False;;;True;Cult. in Hort. Bot. Dahlem: Cochinchina;False;;;;;;;52.45439665 , 13.304122526030515;;;;False
B;Herbarium Berolinense;B 10 1023060;4;7214750;Zingiberaceae;Renealmia;alpinia;;Guyana;False;;;;Cuyuni-Mazaruni;;;;;;;;23/02/1987 - 23/02/1987;False;False;J. J. Pipoly With: Ganeshwar Gharbarran and Gary Samuels;;False;;;;;10565;False;The New York Botanical Garden (NY),U.S. National Herbarium (US),Guyana Forestry Commission (FDG);False;P. J. M. Maas;;False;Unnamed peak S of Chinoweing Village. Elev. 680-720 m. Premontane and montane rainforest. Steep lateritic slopes.;False;;;;;;;5.533333333333333 , -60.11666666666667;;;;False
B;Herbarium Berolinense;B 10 1023094;4;7214750;Zingiberaceae;Renealmia;congolana;;Tansania;False;;;;Mbeya;;;;;;;;03/11/1911 - 03/11/1911;False;False;A. Stolz;;False;;;;;958;False;;True;J. M. Lock;;False;Nyassa Hochland  – Station Kyimbila, Seehöhe: 1600 Meter;False;;;;;;;-9.283 , 33.6497;;;;False
B;Herbarium Berolinense;B 10 1023088;4;7214750;Zingiberaceae;Renealmia;cernua;;Panama;False;;;;Colón;;;;;;;;22/09/1973 - 22/09/1973;False;False;M. Nee;;False;;;;;7103;False;;True;;;True;"N side of Rio Guanche, 1/2 km upstream from Puerto Pilon-Portobelo Hwy. bridge; alt. 5 - 30 m. T[r]opical wet forest, disturbed, on slope above Rio Guanche";False;;;;;;;9.502482130859507 , -79.67894554138185;;;;False
B;Herbarium Berolinense;B 10 1023086;4;7214750;Zingiberaceae;Renealmia;breviscapa;;Ecuador;False;;;;Napo;;;;;;;;18/04/1933 - 18/04/1933;False;False;Erica Heinrichs;;False;;;;;353;False;;True;P. J. M. & H. Maas;;False;Tena (Oriente) Hochwald b. d. Hda. Dos Rios, trockener Boden, 650 m ü. M.;False;;;;;;;-0.9805677453299809 , -77.79564857482912;;;;False
B;Herbarium Berolinense;B 10 1021710;4;7214750;Xyridaceae;Xyris;anceps;;Sambia;False;;;;North-Western;;;;;;;;12/12/1963 - 12/12/1963;False;False;E. A. Robinson;;False;;;;;5933;False;;True;M. Hakki;;False;6 km. N. of Kalene Hill, Mwinilunga Distr. Permanently wet dambo.;False;;;;;;;-11.16290434226085 , 24.185242618145903;;;;
B;Herbarium Berolinense;B 10 1021700;4;7214750;Xyridaceae;Xyris;ambigua;;Mexiko;False;;;;;;;True;;;;;29/06/1920 - 29/06/1920;False;False;Frère Arsène et autres;;False;;;;;11894;False;Herb. Mus. Paris;False;J. Lewis;;;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1021731;4;7214750;Xyridaceae;Xyris;bancana;;Malaysia;False;;;;Wilayah Persekutuan Labuan;;;;;;;;01/04/1901 - 30/04/1901;False;False;R. Schlechter;;False;;;;;13225;False;;True;Conert;;False;Labuan;False;;;;;;;;;;;True
B;Herbarium Berolinense;B 10 1021719;4;7214750;Xyridaceae;Xyris;aristata;;Malawi;;;;False;Mzimba;;;False;;;;;01/08/1970 - 01/08/1970;;;Mrs. J[ean] Pawek;;;;;;;3638;;;True;;;True;Mzuzu, Katoto 4500 ft. Dambo;;False;;;;;;-11.4605464 , 34.0145067;;;;
B;Herbarium Berolinense;B 10 1021758;4;7214750;Xyridaceae;Xyris;capensis;;Südafrika;False;;;False;Western Cape;;;False;;;;;01/12/1885 - 31/12/1885;False;False;H. Bolus;;False;;;;;1100;False;;True;J. Lewis;;False;Regio Austro-Occidentalis. Ad rivulos prope pagum Ceres, alt. 1500;False;;;;;;;-33.36666666666667 , 19.316666666666666;;;;
B;Herbarium Berolinense;B 10 1021789;4;7214750;Xyridaceae;Xyris;caroliniana;;Vereinigte Staaten von Amerika;False;;;;Texas;;;;;;;;15/09/1918 - 15/09/1918;False;False;E. J. Palmer;;False;;;;;14387;False;;True;John Lewis;;False;Palestine, Anderson County;False;;;;;;;31.7621153 , -95.6307891;;;;False
B;Herbarium Berolinense;B 10 1021782;4;7214750;Xyridaceae;Xyris;caroliniana;;Vereinigte Staaten von Amerika;;;;False;North Carolina;;;False;;;;;11/07/1968 - 11/07/1968;;;S. W. Leonard, A. Burnham, M. Ripperton;;;;;;;1755;;Herbarium of the University of North Carolina;;;;True;Brunswick County, Pine savannah 1.1 mi. west of NC 211 on Co. Rt. 1941.;;False;;;;;;34.089 , -78.311;;;;False
B;Herbarium Berolinense;B 10 1021784;4;7214750;Xyridaceae;Xyris;caroliniana;;Vereinigte Staaten von Amerika;False;;;;Massachusetts;;;;;;;;14/08/1910 - 14/08/1910;False;False;F. F. Forbes;;False;;;;;;True;Herb. Gray;False;;;True;Manomet. Shore of Fresh Pond;False;;;;;;;41.92619722222222 , -70.5402111111111;;;;False
B;Herbarium Berolinense;B 10 1021820;4;7214750;Xyridaceae;Xyris;congensis;;Südafrika;False;;;;North West;;;;;;;;07/12/1977 - 07/12/1977;False;False;AA Mauve;;False;;;;;5031;False;;True;AAM [Anna Amelia Obermeyer-Mauve];;False;Tierkloof, Magaliesberge, farm Baviaanskrans, seepage area on northern slope, marsh - shallow soil on flat sloping rock slabs. Alt. 5540 m [feet].;False;;;;;;;-25.7896095 , 27.7555799;;;;False
B;Herbarium Berolinense;B 10 0674370;4;7214750;Zingiberaceae;Aframomum;giganteum;;Gabun;False;;;;Estuaire;;;False;;;;;29/01/1935 - 29/01/1935;False;False;M. Heitz;;False;;;;;6;;;True;D. J. Harris;;False;Region de Sibangue;;False;;;;;;0.4191075142928983 , 9.516048431396486;;;;False
B;Herbarium Berolinense;B 10 1022619;4;7214750;Zingiberaceae;Aframomum;sceptrum;;Togo;False;;;;Plateaux;;;;;;;;29/04/1978 - 29/04/1978;False;False;M. Hakki, B. Leuenberger et C. Schiers;;False;;;;;606;False;Museum botanicum Berolinense;False;Zepernick;;False;ca. 7 km N von Badou an der Straße nach Dayes-Konda. Wald mit Kakao-Kulturen;False;;;;;;;7.6734 , 0.644;;;;False
B;Herbarium Berolinense;B 10 1022607;4;7214750;Zingiberaceae;Aframomum;orientale;;Tansania;False;;;;Pwani;;;;;;;;22/11/1955 - 22/11/1955;False;False;E. Milne-Redhead & P. Taylor;;False;;;;;7397;False;;True;D. J. Harris;;False;About 9,5 km E of River Ruvu crossing between Morogoro and Dar es Salaam in partial shade by evergreen thicket among fallen leaves in sandy soil: c. 100 m.;False;;;;;;;-6.724663154731865 , 38.791501522064216;;;;False
B;Herbarium Berolinense;B 10 1022612;4;7214750;Zingiberaceae;Aframomum;sceptrum;;Togo;False;;;;Plateaux;;;;;;;;11/08/1979 - 11/08/1979;False;False;U. Scholz, P. Koumassi, H. Kühn et H. Peuker;;False;;;;;532;False;;True;Zepernick;;False;22 km westl. von Atakpamé, Wald an der Straße nach Badou. 650 m.;False;;;;;;;7.563 , 0.87;;;;False
B;Herbarium Berolinense;B 10 1022663;4;7214750;Zingiberaceae;Alpinia;oxyphylla;;China;False;;;;Hainan(海南);;;;;;;;11/05/1933 - 11/05/1933;False;False;C. I. Lei;;False;;;;;643;False;;True;Kai Larsen;;False;"Tai Wong Ling and vicinity, Tung Pin Tin Village (Ching Mai District). Fairly common; dry gentle slope, sandy soil, rocky, thicket.";False;;;;;;;19.7381177 , 110.0044422;;;;False
B;Herbarium Berolinense;B 10 1022662;4;7214750;Zingiberaceae;Alpinia;officinarum;;Vietnam;False;;;;Hòa Bình;;;;;;;;04/11/1885 - 04/11/1885;False;False;Brousmiche;;False;;;;;;True;;True;;;True;Ti Son;False;;;;;;;20.8859075 , 105.3471091;;;;False
B;Herbarium Berolinense;B 10 1022701;4;7214750;Zingiberaceae;Alpinia;sp.;;Papua-Neuguinea;False;;;;Morobe;;;;;;;;10/11/1938 - 10/11/1938;False;False;M. S. Clemens;;False;;;;;9236;False;;True;Kai Larsen;;False;Samanzing, hill trail above river, Altitude: 5500 ft.;False;;;;;;;-6.459227223015802 , 147.06653952598575;;;;False
B;Herbarium Berolinense;B 10 1022732;4;7214750;Zingiberaceae;Amomum;lepicarpum;;Philippinen;False;;;;Davao Oriental;;;;;;;;01/03/1927 - 30/04/1927;False;False;M. Ramos, G. Edaño;;False;;;;;19180;False;Flora of the Philippines Herbarium, Bureau of Science;False;;;True;Mati, Davao Province;False;;;;;;;6.964272291929205 , 126.22595787048341;;;;False
B;Herbarium Berolinense;B 10 1021721;4;7214750;Xyridaceae;Xyris;aristata;;Tansania;False;;;;Kigoma;;;;;;;;21/02/1926 - 21/02/1926;False;False;A. Peter;;False;;;;;37318;False;;True;John Lewis;;False;Deutsch-Ost Afrika, Ujiji: Mchaji Bugaga, Quellsumpf. 1150-1260 m ü. M.;False;;;;;;;-4.825522905655206 , 29.989585876464847;;;;False
B;Herbarium Berolinense;B 10 1021779;4;7214750;Xyridaceae;Xyris;capensis var. schoenoides;;Papua-Neuguinea;;;;False;Western Highlands;;;;;;;;18/08/1960 - 18/08/1960;False;False;R. D. Hoogland & R. Schodde;;False;;;;;7476;False;Herbarium Australiense, C.S.I.R.O, Canberra, A.C.T.;False;;;True;"Yobobos grassland area (source of Lagaip river), Laiagam subdistrict, Western Highlands. Hab. in swampy patch in treefern-grassland; alt. c. 8500 feet.";False;;;;;;;-5.649769545669467 , 143.61276626586917;;;;False
B;Herbarium Berolinense;B 10 1021780;4;7214750;Xyridaceae;Xyris;capensis var. schoenoides;;Papua-Neuguinea;False;;;;East New Britain;;;;;;;;25/06/1960 - 25/06/1960;False;False;R. D. Hoogland & R. Schodde;;False;;;;;6763;False;;True;;;True;"Near Poio village, middle Tale valley, Wabag subdistrict, Western Highlands. In peaty swamp, with Hoogland & Schodde no. 6770 (Cyperaceae) dominant; alt. c. 7000 feet.";False;;;;;;;-5.9780807 , 150.9857924;;;;False
B;Herbarium Berolinense;B 10 1021806;4;7214750;Xyridaceae;Xyris;caroliniana var. caroliniana;;Uruguay;False;;;;Canelones;;;;;;;;20/04/1935 - 20/04/1935;False;False;W. G. Herter;;False;;;;;;True;Ex Herb. Hert;False;Herter;;False;Atlantida, 0,2-4 m;True;;;;;;;-34.7743888 , -55.7605883;;;;False
B;Herbarium Berolinense;B 10 1021802;4;7214750;Xyridaceae;Xyris;caroliniana var. caroliniana;;Brasilien;False;;;;Rio Grande do Sul;;;;;;;;14/01/1949 - 14/01/1949;False;False;B. Rambo SJ;;False;;;;;39752;False;Herbarium Anchieta;False;L. B. Smith & R. J. Downs;;False;Parecí p. Montenegro. In paludosis;False;;;;;;;-29.64 , -51.398;;;;False
B;Herbarium Berolinense;B 10 1021803;4;7214750;Xyridaceae;Xyris;caroliniana var. caroliniana;;Brasilien;False;;;;Santa Catarina;;;;;;;;19/02/1955 - 19/02/1955;False;False;B. Rambo SJ;;False;;;;;56845;False;Herbarium Anchieta;False;L. B. Smith & R. J. Downs;;False;Arroio do Silva p. Araranguá. In arenosis humidis.;False;;;;;;;-28.9815269 , -49.4189932;;;;False
B;Herbarium Berolinense;B 10 1022599;4;7214750;Zingiberaceae;Aframomum;leptolepis;;Kamerun;False;;;;Centre;;;;;;;;15/02/1914 - 15/02/1914;False;False;J. Mildbraed;;False;;;;;8108;False;;True;D. J. Harris;;False;Übergangs- und Kampfgebiet gegen die Savanne an der Nordgrenze der Hylaea südlich des Sanaga zwischen Jaunde und Dengdeng unweit der Vereinigung von Lom (Sanaga) und Djerem. Etwa 60 km NO Jaunde. Zwischen Fangele (Fege Ngele) und Ndunga Bumo.;;False;;;;;;4.500446272331593 , 12.086334228515627;;;;False
B;Herbarium Berolinense;B 10 1022600;4;7214750;Zingiberaceae;Aframomum;leptolepis;;Kamerun;False;;;;Centre;;;;;;;;15/02/1914 - 15/02/1914;False;False;J. Mildbraed;;False;;;;;8108;False;;True;J. M. Lock;;False;Übergangs- und Kampfgebiet gegen die Savanne an der Nordgrenze der Hylaea südlich des Sanaga zwischen Jaunde und Dengdeng unweit der Vereinigung von Lom (Sanaga) und Djerem. Etwa 60 km NO Jaunde. Zwischen Fangele (Fege Ngele) und Ndunga Bumo;False;;;;;;;4.3546 , 11.9419;;;;False
B;Herbarium Berolinense;B 10 1022622;4;7214750;Zingiberaceae;Aframomum;sceptrum;;Angola;False;;;;;;;True;;;;;01/01/1922 - 31/12/1922;False;False;Gossweiler;;False;;;;;8685;False;;True;D. J. Harris;;False;;;True;;;;;;;;;;True
B;Herbarium Berolinense;B 10 0674372;4;7214750;Zingiberaceae;Aframomum;melegueta;;Gabun;False;;;;Estuaire;;;;;;;;;;True;R. P. Klaine;;False;;;;;;True;Herb. Mus. Paris;False;D. J. Harris;;False;Environs de Libreville (Gabon);False;;;;;;;0.3924148397890953 , 9.477081298828127;;;;False
B;Herbarium Berolinense;B 10 0674379;4;7214750;Zingiberaceae;Aframomum;melegueta;;Elfenbeinküste;False;;;;Lagunes;;;;;;;;22/01/1986 - 22/01/1986;False;False;L. Aké Assi;;False;;;;;17237;False;;True;D. J. Harris;;False;Parc National d'Azagny, entre Sonayé et le Campement Touristique;False;;;;;;;5.2383154974056705 , -4.814586639404298;;;;False
B;Herbarium Berolinense;B 10 1022659;4;7214750;Zingiberaceae;Alpinia;modesta;;Australien;False;;;;Queensland;;;;;;;;10/11/1958 - 10/11/1958;False;False;H. und E. Walter;;False;;;;;2321;False;Herbarium H. u. E. Walter;False;S. T. Blake;;False;Koolmoon Creek bei Tully Falls;False;;;;;;;-17.749001 , 145.616749;;;;False
B;Herbarium Berolinense;B 10 1022642;4;7214750;Zingiberaceae;Alpinia;haenkei;;Philippinen;;;;False;Bukidnon;;;False;;;;;22/09/1981 - 22/09/1981;;;;;True;;;;;;True;Herbar W. Schwabe;;;;True;Mindanao (Musuan?);;False;;;;;;7.8769858 , 125.0696915;;;;
B;Herbarium Berolinense;B 10 0140146;4;7214750;Zingiberaceae;Alpinia;haenkei;;Philippinen;;;;False;Nueva Vizcaya;;;False;;;;;01/03/1912 - 30/04/1912;;;R. C. McGregor;;;;;;;2-326;;Herbarium, Bureau of Science,Ex Herb. Marburg.;;;;True;Vicinity of Dupax, Luzon.;;False;;;;;;16.295261445132613 , 121.09972000122072;;;;
B;Herbarium Berolinense;B 10 1022637;4;7214750;Zingiberaceae;Alpinia;caerulea;;Australien;False;;;;New South Wales;;;;;;;;01/08/1911 - 31/08/1911;False;False;J. L. Boorman;;False;;;;;;True;Rudolf Gross;False;;;True;Nelson's Bay;False;;;;;;;-32.7218138 , 152.1440889;;;;False
B;Herbarium Berolinense;B 10 0140145;4;7214750;Zingiberaceae;Alpinia;brevilabris;;Philippinen;;;;False;Mountain Province;;;False;;;;;28/04/1914 - 28/04/1914;;;Father Morice Vanoverbergh;;;;;;;451;;Herb. Marburg.;False;;;True;Bontoc Subprovince. Luzon.;;False;;;;;;17.0891276 , 120.977394;;;;
B;Herbarium Berolinense;B 10 0605614;4;7214750;Zingiberaceae;Alpinia;zerumbet;;Vereinigte Staaten von Amerika;True;;;;Florida;;;;;;;;13/11/1969 - 13/11/1969;False;False;William T. Gillis;;False;;;;;8612;False;W. K. Kellogg Biological Station Herbarium, Michigan State University;False;;;True;Cultivated at the Fairchild Tropical Garden, Miami;False;;;;;;;25.678507272605245 , -80.26671409606935;;;;False
B;Herbarium Berolinense;B 10 1022936;4;7214750;Zingiberaceae;Globba;patens;;Malaysia;False;;;;Perak;;;;;;;;25/02/1973 - 25/02/1973;False;False;Ahmad Shukor;;False;;;;;As.79;False;;True;Kai Larsen;;False;Bukit Jangkat Dinding, Kirian, ± 200 ft.;False;;;;;;;4.385094178052499 , 100.68489074707033;;;;
