specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;apocynaceae_scientific_name - scientific_name;apocynaceae_scientific_name - species_name_not_in_list;apocynaceae_scientific_name - genus_name_not_in_list;apocynaceae_scientific_name - not_sure;apocynaceae_scientific_name - no_info
B;Herbarium Berolinense;B101097385;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;30/01/1934 - 30/01/1934;False;False;C. Troll;;False;4771;False;;;True;Kibungu. 500 m. Savanne;False;;;True;-6.925309 , 37.042222;;;;False;Diplorhynchus mossambicensis Benth. ex Oliv.;;;;
B;Herbarium Berolinense;B101097292;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Gauteng;;;;06/12/1958 - 06/12/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;1259;False;Plaizier;;False;"Transvaal. 20-30 Meilen nordöstlich von Pretoria; 1300-1400 m.";False;;;True;;;;;True;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097291;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;Gauteng;;;False;06/12/1958 - 06/12/1958;;;E. Werdermann et H.-D. Oberdieck;;;1259;;;;True;"Transvaal. 20-30 Meilen nordöstlich von Pretoria; 1300-1400 m.";;False;;True;-25.59016595503831 , 28.35874813033567;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097290;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;False;Morogoro;;;;28/02/1968 - 28/02/1968;;False;Harris, Stone & Mwasumbi;;;1421;False;;;True;Kiroka pass near Morogoro;;False;;True;-6.816818495562781 , 37.79605865478516;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097289;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;False;17/12/1966 - 17/12/1966;False;False;Schultze;;False;207;False;A. J. M. L. [A. J. M. Leeuwenberg];;False;as 216, km 1058, NE of Nsima. Miombo, sandy - humous plain. Meereshöhe: ~ 1300 m;False;;;True;-5.117102396343782 , 30.99;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097288;10;8501351;Apocynaceae;indet.;sp.;;Uganda;False;;;;Kibale;;;;16/12/1966 - 16/12/1966;;;Schultze;;;211;;A. J. M. Leeuwenberg;;False;Africa Orientalis [Ostafrika]. Fundort, Standort as 208, 22 km SW Igaluta. Meereshöhe: ~ 1300 m, Miombo, sandy plain;;False;;True;0.7459570491385112 , 31.169414520263675;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097287;10;8501351;Apocynaceae;indet.;sp.;;Simbabwe;False;;;;Matabeleland North;;;;04/12/1913 - 04/12/1913;False;False;A. Peter;;False;51055;False;A. J. M. Leeuwenberg;;False;Süd Rhodesia: Bulawayo → Pasipas [Pasipasi], Forest Wall.;False;;A. Peter, Reisen in Afrika 1913/19;False;-20.104496 , 28.490557;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097286;10;8501351;Apocynaceae;indet.;sp.;;Sambia;;;;False;Central;;;;03/11/1963 - 03/11/1963;;;E. A. Robinson;;;5813;;;;True;Northern Rhodesia. Chakwenga Headwaters, 100-129 km. East of Lusaka;;False;;True;-15.73362 , 29.3157;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B100013117;10;8501351;Apocynaceae;indet.;sp.;;Simbabwe;False;;;;Matabeleland South;;;;09/10/1975 - 09/10/1975;False;False;L. C. Cross;;False;226;False;;;True;Rhodesia. District Bulalima Mangwe. On South side of main road. 21,5 km. East of Plumtree. Near granite boulder clump.;False;;;True;-20.4994 , 28.010692;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B100013116;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;;;;False;Limpopo;;;False;13/12/1991 - 13/12/1991;;;K. Balkwill, M-J. Balkwill & G. V. Cron;;;6757;;K. Balkwill;;;Transvaal. Waterberg Range, Thabazimbi District, 30 km west of Vaalwater, Welgevonden Estates. Road from Mini-Ha-Ha down to river (dam site). Alt.: 1450 m;;False;;True;-24.313834 , 27.836249;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B100013115;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Limpopo;;;;16/01/1969 - 16/01/1969;False;False;B. Maguire;;False;7848;False;B. Maguire;;False;Transvaal, Potgietersrus District [Mogalakwena], Snared Leopard Hill, north facing rocks. Alt.: 900 m. Rocky, fairly open west north west facing hill slope. On quartzite.;True;;;True;-24.0186359045967 , 28.999357223510746;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B100013113;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Limpopo;;;;28/04/1995 - 28/04/1995;False;False;K. Balkwill & M-J. Balkwill;;False;9263;False;K. Balkwill;;False;The Transvaal. Soutpansberg District, north of the Soutpansberg, on the farm Davenham 740 MS. At the river. Alt.: 900 m;False;;;True;-22.929444 , 29.818373;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097285;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tabora;;;;03/09/1950 - 03/09/1950;False;False;R. Shabani;;False;1;False;Plaizier;;False;Tanganyika. District: Kaliuwa, T4;False;;;True;-5.0833333 , 31.75;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097284;10;8501351;Apocynaceae;indet.;sp.;;Sambia;False;;;;North-Western;;;;08/10/1937 - 08/10/1937;False;False;E. Milne-Redhead;;False;2606;False;Plaizier;;False;Northern Rhodesia. Mwinilunga District. Quarter mile S. of Matonchi Farm, in Brachystegia woodland;False;;;True;-11.650283 , 24.050031;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097283;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Kigoma;;;False;22/09/1958 - 22/09/1958;;;T. G. Jefford, B. E. Juniper & J. Newbould;;;2556;;Plaizier;;;Tanganyika. Mpanda District: Mahali Mts. Sisaba. Altitude 2.700'. On sand among Phragmites clumps at river mouth.;;False;;True;-6.145874 , 29.817812;;;;;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097280;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Okavango;;;False;;;True;Schoenfelder;;;264;;Plaizier;;;Nördl. von Tschitschib;False;False;;True;-18.147061 , 18.33666;;;;;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097282;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Okavango;;;;;;True;Schoenfelder;;False;7723;False;Plaizier;;False;Nördl. Tschitschib [Tsitsib] (am Wege v. d. Etosapfanne nach Kuring-Kuru [Nkurenkuru] am mittl. Kunene;False;;;True;-17.894 , 18.429;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097281;10;8501351;Apocynaceae;indet.;sp.;;Namibia;;;;False;Okavango;;;;;;True;Schoenfelder;;;7723;False;;;True;Nördl. Tschitschib [Tsitsib] (am Wege v. d. Etosapfanne nach Kuring-Kuru [Nkurenkuru] am mittl. Kunene;False;;;True;-17.894306709366397 , 18.429222106933597;;;;False;Diplorhynchus mossambicensis Benth. ex Oliv.;;;;
B;Herbarium Berolinense;B101097278;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Okavango;;;;11/05/1934 - 20/05/1934;False;False;Dinter;;False;7316;False;Plaizier;;False;Karakowisa [Karakuwisa] Dünen;False;;;True;-18.952336 , 19.726675;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097279;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Okavango;;;;11/05/1934 - 20/05/1934;False;False;Dinter;;False;7316;False;;;True;Karakowisa [Karakuwisa]: Bewaldete Dünen;False;;;True;-18.95233615 , 19.72667525044374;;;;False;Diplorhynchus mossambicensis Benth. ex Oliv.;;;;
B;Herbarium Berolinense;B101097277;10;8501351;Apocynaceae;indet.;sp.;;Mosambik;False;;;;Sofala;;;False;22/05/1942 - 22/05/1942;False;False;A. R. Torre;;False;4159;False;Plaizier;;False;Manica e Sofala: Região de Cheringoma. Inhaminga. Da floresta de Brachystegia.;;False;Torre, A. R.;False;-18.416163 , 35.02697;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101036986;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;;Mpumalanga;;;;09/10/1997 - 09/10/1997;False;False;K. Balkwill, S. Williamson & S. Smith;;False;9813;False;Balkwill, K.;;False;Barberton District, west of Malelane, on the farm Strathmore 214 JU. Magnesite Canal Site. South side of N4. In the conservancy. On Serpentine.;;False;;True;-25.55156 , 31.400961;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097276;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Kunene;;;;29/05/1957 - 29/05/1957;False;False;B. de Winter & Leistner;;False;5900;False;Plaizier;;False;Kaokoveld. South West Africa. Ovikange 21m. N.W. of Ombazu. Whitish sandy flats with weathered sandstone boulders.;False;;;True;-17.715134 , 13.367063;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B100013834;10;8501351;Apocynaceae;indet.;sp.;;Simbabwe;False;;;;Midlands;;;;26/02/1931 - 26/02/1931;False;False;Tycho Norlindh et Hennig Weimarck;;False;5162;False;;;True;Rhodesia austr.: Belingwe, prope pagum Mnene, in silva sicca.;False;;;True;-20.622237 , 30.048862;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097274;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;27/11/1932 - 27/11/1932;False;False;H. J. Schlieben;;False;3036;False;Plaizier;;False;Ostafrika. (Tanganjika Terr.) Uluguru-Gebirge, Nordwestseite, Savannen-Hügel. 600 m. ü. M.;False;False;;True;-6.870894 , 37.696913;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097275;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;27/11/1932 - 27/11/1932;False;False;H. J. Schlieben;;False;3036;False;;;True;Ostafrika. (Tanganjika Terr.) Uluguru-Geb., NW-Seite, Savannen-Hügel, 600 m. Vereinzelt;False;;;True;-6.854358 , 37.698117;;;;False;Diplorhynchus mossambicensis Benth. ex Oliv.;;;;
B;Herbarium Berolinense;B101097273;10;8501351;Apocynaceae;indet.;sp.;;Angola;False;;;;Lunda Norte;;;;15/09/1946 - 15/09/1946;False;False;Gossweiler;;False;13599;False;Plaizier;;False;"Nordeste da Lunda. Sector fitocorológica das explrações da ""Companhia de Diamantes de Angola"" Dundo, proximum flumen: Lunda. Altitude: 750 metros";False;;Gossweiler;False;-7.390378483954452 , 20.836772918701175;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097272;10;8501351;Apocynaceae;indet.;sp.;;Sambia;;;;False;Northern;;;False;08/10/1949 - 08/10/1949;;;A. A. Bullock;;;1178;;Plaizier;;;Northern Rhodesia. Mkupa [Mupuka], Mkonta Is [Nkonta Island]. Rocky slopes above mbuga.;;False;;True;-8.88075 , 29.53894;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097271;10;8501351;Apocynaceae;indet.;sp.;;Südafrika;False;;;False;Limpopo;;;;20/10/1962 - 20/10/1962;False;False;D. S. Hardy;;False;988;False;Plaizier;;False;Transvaal. Dist. Nylstroom [Modimolle]. Malmanieshoek - Ellisras [Lephalale] - Vaalwater road 30 miles from Vaalwater. Koppie slope behind farm house.;False;False;;True;-24.105012 , 27.640701;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097270;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;31/01/1926 - 31/01/1926;False;False;A. Peter;;False;35940;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika, Uvinsa: Felshügel nördlich bei Malagarassi. c. 1062-1100 m ü. M.;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.103805 , 30.818974;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097269;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;12/02/1926 - 12/02/1926;False;False;A. Peter;;False;36789;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ujiji: Berg westlich über Kigoma. C. 800-850 m ü. M. V. 2 Z. 1;False;;A. Peter, Reisen in Afrika 1925/26;False;-4.886777 , 29.657889;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097268;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;13/11/1914 - 13/11/1914;False;False;A. Peter;;False;58151;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, Uluguru: Abhänge über Morogoro. C. 800 m ü. M. V.1 Z.2;False;;A. Peter, Reisen in Afrika 1913-1915;False;-6.80223 , 37.681144;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097267;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;03/11/1914 - 03/11/1914;False;False;A. Peter;;False;58149;False;A. J. M. Leeuwenberg;;False;D. Ost-Afrika, Useguha. Gegend von Morogoro. C. 660 m ü. M.;False;;A. Peter, Reisen in Afrika 1913-1915;False;-6.804564 , 37.673677;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097266;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;02/11/1914 - 02/11/1914;False;False;A. Peter;;False;58148;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, Uluguru: Abhänge über Morogoro. c. 1000  m ü. M.;False;;A. Peter, Reisen in Afrika 1913-1915;False;-6.688807 , 37.646466;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097265;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tabora;;;False;25/01/1926 - 25/01/1926;False;False;A. Peter;;False;35487;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Unyamwesi: Kombe westlich → Usinge km 1006.8. im Pori. c. 1100 m ü. M., V.1 Z.1;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.08316 , 31.44001;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097264;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Kigoma;;;;18/02/1926 - 18/02/1926;False;False;A. Peter;;False;37002;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ujiji: Kigoma → Machaso [Matiazo]. c. 840 m ü. M., V.1 Z.1;False;;A. Peter, Reisen in Afrika 1925/26;False;-4.906723 , 29.701145;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097263;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tabora;;;;12/01/1926 - 12/01/1926;False;False;A. Peter;;False;34796;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ngulu: Malongwe östlich → Tura, km 722, im Miombowald. c. 1180-1170 m ü. M., V.1 Z.1;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.477249 , 33.730032;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097262;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;08/11/1925 - 08/11/1925;False;False;A. Peter;;False;31929;False;A. J. M. Leeuwenberg;;False;D Ost Afrika, Ukami: Uber Morogoro → Mission Schlesien. c. 520-650 m ü. M.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.78595 , 37.660851;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097261;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;16/11/1925 - 16/11/1925;False;False;A. Peter;;False;32120;False;A. J. M. Leeuwenberg;;False;D Ost Afrika sic!], Uluguru Gebirge: Morogoro → Mission Schlesien. 700-1200 m ü. M.;;False;A. Peter, Reisen in Afrika 1925/26;False;-6.884 , 37.655;;;;;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097260;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;28/11/1925 - 28/11/1925;False;False;A. Peter;;False;32591;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ussagara, Kilossa: Ausgang des Mukondokwa-Tales. c. 500 m.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.831834 , 36.990671;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097259;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tabora;;;;15/01/1926 - 15/01/1926;False;False;A. Peter;;False;35003;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ngulu: Goweko westlich → Igalula, km 790 im Pori. c. 1180-1190 m. ü. M., V.1 Z.1;False;;A. Peter, Reisen in Afrika 1925/26;False;-5.291918 , 33.079928;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097258;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Morogoro;;;;28/11/1925 - 28/11/1925;False;False;A. Peter;;False;32614;False;A. J. M. Leeuwenberg;;False;Deutsch-Ost Afrika [sic!], Ussagara, Kilossa: Ausgang des Mukondokwa-Tales. c. 500 m.;False;;A. Peter, Reisen in Afrika 1925/26;False;-6.835192 , 36.988121;;;;False;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097257;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tabora;;;;27/01/1926 - 27/01/1926;False;False;A. Peter;;False;46006;False;Peter Hein;;False;D Ost Afrika [sic!], Unyamwesi: Kombe östlich → Kaliuwa km 993/986. C. 1100 m ü. M.;;False;A. Peter, Reisen in Afrika 1925/26;False;-5.068257 , 31.679826;;;;False;Diplorhynchus condylocarpon (Müll. Arg.) Pichon;;;;
B;Herbarium Berolinense;B101097364;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;False;;;;Oromia;;;;09/05/1965 - 09/05/1965;False;False;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;False;6661;False;G. J. H. Amshoff;;False;About 10 km. W. of Asella, about 170 km. SSE of Addis Ababa. Alt.: ± 1800 m. Savanna. Shrubvegetation along creek, sloping to Lake Zwai.;False;;;True;7.955546 , 39.048827;;;;False;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097363;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;False;;;;Oromia;;;;30/06/1965 - 30/06/1965;False;False;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;False;7157;False;G. J. H. Amshoff;;False;About 40 km. W. of Ambo, along road to Lekemti. Alt.: ± 2000 m. Relic of gallery forest, in forest border.;False;;;True;8.966908 , 37.561871;;;;False;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097362;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;False;;;;Oromia;;;;18/05/1965 - 18/05/1965;False;False;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;False;6718;False;G. J. H. Amshoff;;False;About 10 km. W. of Lekemti. Alt.: ± 2000 m. Relic of montane forest, in forest border.;False;;;True;9.075949 , 36.46696;;;;False;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097361;10;8501351;Apocynaceae;indet.;sp.;;Kenia;False;;;;Rift Valley;;;;01/04/1938 - 30/04/1938;False;False;P. Chandler;;False;2213;False;;;True;Naivasha. 6500 - 6600';False;;;True;-0.717549 , 36.435124;;;;False;Marsdenia schimperi Decne.;;;;
B;Herbarium Berolinense;B101097360;10;8501351;Apocynaceae;indet.;sp.;;Kenia;False;;;;Rift Valley;;;;16/06/1949 - 16/06/1949;False;False;R. A. Maas Geesteranus;;False;5007;False;Anonymous (Herb. Kew);;False;Nyanza Province, Londiani Distr., Tinderet Forest Reserve, camp I. Edge of forest, made up i.a. of Pygeum africanum and Podocarpus milanjianus, bounded by a fringe of scattered Acacia lahai, with undergrowth of Pteridium aquilinum, 2260 m s.m.;False;;;True;-0.083333 , 35.45;;;;False;Marsdenia schimperi Decne.;;;;
B;Herbarium Berolinense;B101097359;10;8501351;Apocynaceae;indet.;sp.;;Somalia;False;;;False;;;;True;01/10/1929 - 31/10/1930;False;False;C. L. Collenette;;False;308;False;;;True;British Somaliland;False;;;True;;;;;True;Marsdenia schimperi Decne.;;;;
B;Herbarium Berolinense;B101097358;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Arusha;;;;30/03/1934 - 05/04/1934;False;False;C. Troll;;False;5638;False;R. Omlor;;False;Ngorongoro. 1750 m. Nebelwald, Sekundärbusch;False;;;True;-3.24266 , 35.489023;;;;False;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097357;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Arusha;;;False;29/03/1966 - 29/03/1966;;;P. J. Greenway & Kanuri;;;12,512;False;;;True;T.2, Longil Swamp margin. Ngurdoto Crater Nat. Park. Altitude 4,850';;False;;True;-3.263862 , 36.886106;;;;;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097356;10;8501351;Apocynaceae;indet.;sp.;;Somalia;False;;;;Sanaag;;;;15/10/1956 - 15/10/1956;False;False;Bally;;False;11103;False;;;True;Somaliland Prot.: Al Madu Range, E. of Bereira. Alt.: c. 5,200'. Locally common, climbing over bushes.;;False;;True;;;;;True;Dregea schimperi (Decne.) Bullock;;;;
B;Herbarium Berolinense;B101097355;10;8501351;Apocynaceae;indet.;sp.;;Tansania;False;;;;Tanga;;;False;18/02/1957 - 18/02/1957;;;R. Tanner;;;3418;;;;True;Tanganyika: Pangani, Mwela, Kibinda Alt. 100 ft.;;False;;True;-5.426267 , 38.937026;;;;;Dregea rubicunda K.Schum.;;;;
B;Herbarium Berolinense;B101097354;10;8501351;Apocynaceae;indet.;sp.;;Tansania;;;;False;Kilimanjaro;;;False;14/04/1955 - 14/04/1955;;;H. G. Faulkner;;;1588;;;;True;"Tanganyika. Tanga district; Sawa [Sawe] - sea-level";;False;;True;-4.070532 , 37.746125;;;;;Marsdenia R.Br.;;;;
B;Herbarium Berolinense;B101097353;10;8501351;Apocynaceae;indet.;sp.;"""Kein Etikett/leeres Etikett""";;;;;;;;;True;;;True;;;True;;True;;;True;;;True;;;;;;;;;;;;
B;Herbarium Berolinense;B101097352;10;8501351;Apocynaceae;indet.;sp.;;Äthiopien;False;;;;Oromia;;;;23/03/1969 - 23/03/1969;False;False;J. J. F. E. de Wilde;;False;4806;False;G. J. H. Amshoff;;False;About 36 km. on the highroad from Harar to Jijiga, and then about 20 km. to the south. Alt.: ± 1350 m. Rather flat country with local granitic rocky outcroppings. Thorn shrubs and trees (Acacia, Balanites, etc.). Common in this area.;False;;;True;9.1 , 42.483333333333334;;;;False;Dregea rubicunda K.Schum.;;;;
B;Herbarium Berolinense;B101097351;10;8501351;Apocynaceae;indet.;sp.;;Kenia;False;;;;Rift Valley;;;;28/12/1963 - 28/12/1963;False;False;P. J. Greenway;;False;11,181;False;;;True;The Rift, K. 6, Ololkisalie, 3,400ft. alt. Only one specimen seen in open Acacia-Commiphora bushland on a diatomite yellow-grey loam on an old lake bed.;False;;;True;-1.67197 , 36.430334;;;;False;;;;;
B;Herbarium Berolinense;B101097350;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Oshikoto;;;False;17/12/1952 - 17/12/1952;False;False;H. + E. Walter;;False;542;False;Herbert Huber;;False;Südwestafrika. F. Heidelberg Bezirk: Grootfontein. In Combretum apiculatum - Crotongebüsch;False;;H. u. E. Walter;False;-19.137519 , 17.735455;;;;False;Marsdenia macrantha (Klotzsch) Schltr.;;;;
B;Herbarium Berolinense;B101097349;10;8501351;Apocynaceae;indet.;sp.;;Namibia;False;;;;Oshikoto;;;False;16/12/1952 - 16/12/1952;False;False;H. + E. Walter;;False;2907;False;Herbert Huber;;False;Südwestafrika. F. Heidelberg, Molkenkur, Berg hinter Farmhaus;;False;H. u. E. Walter;False;-19.083333333333332 , 17.7;;;;;Marsdenia macrantha (Klotzsch) Schltr.;;;;
