specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;aizoaceae_scientific_name - scientific_name;aizoaceae_scientific_name - species_name_not_in_list;aizoaceae_scientific_name - genus_name_not_in_list;aizoaceae_scientific_name - no_info;aizoaceae_scientific_name - not_sure
B;Herbarium Berolinense;B101072330;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Bremen;;;;01/08/1803 - 31/08/1803;False;False;;;True;;True;;;True;Bremen, aus Dr. Schulzens Garten;False;;Treviranus;False;53.0758196 , 8.8071646;;;;False;Mesembryanthemum pallens (Sol.);;;;
B;Herbarium Berolinense;B101072326;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Z. [Zeyher];;False;2600;False;;;True;;;True;;True;;;;;True;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101072329;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;EZ [Ecklon & Zeyher];;False;;True;;;True;;;True;;True;;;;;True;Mesembryanthemum pallens (Sol.);;;;
B;Herbarium Berolinense;B101072327;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Z. [Zeyher];;False;2601;False;;;True;;;True;;True;;;;;True;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101072328;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;2602;False;Sonder;;False;;;True;;True;;;;;True;Mesembryanthemum pallens (Sol.);;;;
B;Herbarium Berolinense;B101072374;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;KwaZulu-Natal;;;;14/12/1958 - 14/12/1958;False;False;E. Werdermann et H.-D. Oberdieck;;False;1369;False;;;True;"Natal. Drakensberge, Himeville; 1200 m.";False;;;True;-29.749675 , 29.512675;;;;False;;;;;
B;Herbarium Berolinense;B101072373;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;KwaZulu-Natal;;;False;14/12/1958 - 14/12/1958;False;False;E. Werdermann et H.-D. Oberdieck;;;1369;;;;True;"Natal. Drakensberge, Himeville; 1200 m.";;False;;True;-29.743394 , 29.524139;;;;;;;;;
B;Herbarium Berolinense;B101072368;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Limpopo;;;False;01/10/1893 - 31/10/1893;;False;Drège;;;;True;;;True;Bosjesfeld am Breitenfluß, Hügel, Sand, [???], II H. fl. Capensis;True;False;Brehmer,E. Meyer;;-22.8101336688247 , 29.59909;;;;;;;;;
B;Herbarium Berolinense;B101072372;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;False;Western Cape;;;;;;True;Ecklon;;False;;True;K. Müller;;False;"In sabulosis prope ""Heerelogement"" (Clanwilliam).";False;;A. Engler;False;-31.974432 , 18.502277;;;;False;;;;;
B;Herbarium Berolinense;B101072369;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;False;24/10/1828 - 24/10/1828;False;False;Drège;;False;1893;False;;;True;Carroveld G I. H. de Voi, fl.Capensis;True;False;E. Meyer,Brehmer;False;;;;;True;;;;;
B;Herbarium Berolinense;B101072371;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;27/11/1830 - 27/11/1830;;;Drège;;False;1893 B;False;;;True;Onder Bokkeveld;False;;Brehmer,E. Meyer;False;-31.391849315915632 , 19.022827148437504;;;;;;;;;
B;Herbarium Berolinense;B101072370;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;12/11/1830 - 12/11/1830;;False;Drège;;False;;True;;;True;Ezelfontain, Carnisberge, steinige Höhe.;False;;Brehmer,E. Meyer;False;-30.383333333333333 , 18.083333333333332;;;;False;;;;;
B;Herbarium Berolinense;B101072367;9;8501354;Aizoaceae;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101072365;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;30/01/1892 - 30/01/1892;False;False;Schlechter;;;939;;;;True;In planitie ad pedem montis Mostertsberg pr. Ceres ± 8;;False;;True;-33.368333 , 19.309167;;;;;;;;;
B;Herbarium Berolinense;B101072366;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;Ecklon;;False;;True;;;True;;;True;Baschant;False;;;;;True;;;;;
B;Herbarium Berolinense;B101072363;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Eastern Cape;;;False;;;True;;;True;468;False;;;True;District of Uitenhage [Kariega]. On the sand hills by the Zwartkop River, in the first altitude.;;False;R. Schlechter;False;-33.765169136886705 , 25.400047302246097;;;;False;;;;;
B;Herbarium Berolinense;B100012157;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;False;Limpopo;;;;13/12/1991 - 13/12/1991;False;False;K. Balkwill, M.-J. Balkwill & G. V. Cron et. al.;;False;6742;False;K. Balkwill;;False;Transvaal, Waterberg Range, Thabazimbi District, 30 km west of Vaalwater, Welgevonden Estates. Road up to Onvermoeid. Alt.: 1450 m;False;;;True;-24.2902 , 27.834;;;;False;;;;;
B;Herbarium Berolinense;B101072362;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;;KwaZulu-Natal;;;;24/10/1888 - 31/10/1888;;;F. Bachmann;;False;503;False;K. Müller;;False;Südost-Afrika: Pondoland. Einzeln auf Sandsteinfelsen auf d. Plateau am Wege [?]-Harding (wie zu Pondoland);False;;;True;-30.575833 , 29.884722;;;;False;;;;;
B;Herbarium Berolinense;B100012158;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Mpumalanga;;;;05/12/1991 - 05/12/1991;False;False;K. Balkwill, M-J. Balkwill & S. D. Williamson;;False;6689a;False;K. Balkwill;;False;"Transvaal; Barberton District. Queens River Valley. On road from Barberton to Nelshoogte Forestry Reserve. Near border of forest reserve. Alt.: 1200 m. Grassland. Flat area. On Serpentine.";False;;;True;-25.765171 , 30.940017;;;;False;;;;;
B;Herbarium Berolinense;B101072361;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Mpumalanga;;;False;01/01/1875 - 31/12/1880;;;A. Rehmann;;;6364;;;;True;Transvaal. Houtbosch;;False;Dr. Brehmer;;-25.76 , 30.84;;;;;;;;;
B;Herbarium Berolinense;B100012156;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Mpumalanga;;;;11/01/1985 - 11/01/1985;False;False;K. Balkwill & M-J. Cadman;;False;2610;False;K. Balkwill;;False;Transvaal, Baberton District, Queens River Valley, On road from Baberton to Nelshoogte, Forestry Reserve, 21,3 km from Baberton. Alt.: 1200 m. Grassland on serpentine.;False;;;True;-25.76577 , 30.85854;;;;False;;;;;
B;Herbarium Berolinense;B101072360;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;KwaZulu-Natal;;;False;03/12/1891 - 03/12/1891;;;J. Medley Wood;;;;True;K. Müller;;;Hill side near Botha's  Alt. 2500;;False;;True;-29.73810277260268 , 30.734982490539554;;;;;;;;;
B;Herbarium Berolinense;B101072358;9;8501354;Aizoaceae;indet.;sp.;;Tansania;False;;;;Njombe;;;False;01/03/1954 - 31/03/1954;False;False;S. Paulo;;False;291;False;;;True;Tanganyika: Njombe dist. Ndumbi forest. Very common plant;False;;;True;-9.03 , 34.03;;;;;;;;;
B;Herbarium Berolinense;B100012159;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Gauteng;;;False;05/10/1991 - 05/10/1991;;;K. Balkwill;;;6510;;K. Balkwill;;;Transvaal  26° 02A° AA Johannesburg district, Westdene Koppies, Sima Eliovson Park. Alt.:1800 m.  Grassland - in sandy areas between boulders, On southern aspect of rocky quartzite ridge. Recently burnt.;;False;;True;-26.170369472661324 , 27.992820739746097;;;;;;;;;
B;Herbarium Berolinense;B101072359;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;KwaZulu-Natal;;;False;09/10/1989 - 09/10/1989;;;K. Balkwill & M-J. Balkwill;;;4544;;K. Balkwill;;;29° 30° BD  New Hanover District, On zhe farm Kleine Noodsberg 1172 (Laagerfarm) & Inanda District, On the hill KwaSangwane. Sitshikitselweni. 189 FRD-fundes Noodsberg Trip. A.ĺt:: 1040 m. Grassland. On sandstone derivedsoilks.;;False;;True;-29.467847985444866 , 30.771632194519047;;;;;;;;;
B;Herbarium Berolinense;B101072357;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;KwaZulu-Natal;;;False;10/01/1990 - 10/01/1990;;;K. Balkwill & M-J. Balkwill;;;5146;;K. Balkwill;;;Natal, Mooi River District, In the upper reaches of the Mooi Valley, on the farm Game Pass. Hill behind the homestead. HABITAT: Grassland. On the sandstone of the Little Berg. North-facing, steep rocky slope. NOTES: Tufted herb. Peduncles pendant. Flowers pale yellowish green, with a honey scent.;;False;C. E. Moss;;-29.394998 , 29.646399;;;;;;;;;
B;Herbarium Berolinense;B100093821;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Gauteng;;;;20/03/2000 - 20/03/2000;False;False;R. A. Reddy & D. A. McCallum;;False;2112;False;R. A. Reddy;;False;Pretoria District, South of Skruweberg, Roodekranz Conservancy. North of the granite dome and south of Koppie Alleen. Alt.: 1500 m . 25° 028° CC  Dolomite grassland. Amongst grass.;False;;;True;-25.867659431487088 , 27.95256614685059;;;;;;;;;
B;Herbarium Berolinense;B100012155;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Limpopo;;;False;29/12/1990 - 29/12/1990;;;K. Balkwill & M-J. Balkwill;;;6213;;K. Balkwill;;;Transvaal. Waterberg Range, Thabazimbi District, 30 km West of Vaalwater, on farm Onvermoeid. Bushveld. On soil derived from coarse-graines quartzite rocks, which forms a very infertile soil. Alt.: 1200 m.;;False;;True;-24.286830466786117 , 27.889051437377933;;;;;;;;;
B;Herbarium Berolinense;B101072356;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;False;Gauteng;;;False;23/12/1955 - 23/12/1955;False;False;H. J. Schlieben;;False;7723;False;Anonymous (PRE staff);;;Magaliesberge c. 1500 m ü. M. Dist. Pretoria. Horsnek ca 12 ml. westl. von Pr. Südhäng. Savanne;False;;;True;-25.681572 , 28.065002;;;;False;;;;;
B;Herbarium Berolinense;B101072355;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;KwaZulu-Natal;;;;01/01/1967 - 01/01/1967;False;False;R. G. Strey;;False;7257;False;;;True;Port Shepstone. Beacon Hill east T. M. S. in shallows;False;;;True;-29.065693150351972 , 29.88289833068848;;;;False;;;;;
B;Herbarium Berolinense;B101072352;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Eastern Cape;;;False;;;True;Zeyher;;;;True;;;True;C. d. g. H Cis. Garipina, Zuurepoort nördliche Grenze d Strombergen 3000-5000';;False;Brehmer;;;;;;True;;;;;
B;Herbarium Berolinense;B101072351;9;8501354;Aizoaceae;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101072350;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;Gauteng;;;False;01/11/1883 - 30/11/1883;False;False;F. Wilms;;False;511;False;Diels;;False;Transvaal, Hogeveld b. Heidelberg;;False;;True;-26.497222 , 28.359167;;;;;;;;;
B;Herbarium Berolinense;B101072387;9;8501354;Aizoaceae;indet.;sp.;;;False;;;True;;;;True;;;True;Eckl. & Zeyh. [Ecklon & Zeyher];;False;2044;False;Klak;;;;;True;R. Schlechter;False;;;;;True;Psilocaulon bicorne (Sond.) Schwantes;;;;
B;Herbarium Berolinense;B101072389;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Eastern Cape;;;;;;True;Ecklon u. Zeyher;;False;6461;False;C. Klak;;False;"In solo salsulo campestrium ad ""Zwartkopsrivier"" (Uitenhage).";False;;Brehmer;False;-33.786349 , 25.404056;;;;False;Psilocaulon bicorne (Sond.) Schwantes;;;;
B;Herbarium Berolinense;B101072388;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;;;;True;;;True;EZ [Ecklon & Zeyher];;False;;True;C. Klak;;False;;;True;;True;;;;;True;Psilocaulon bicorne (Sond.) Schwantes;;;;
B;Herbarium Berolinense;B101072376;9;8501354;Aizoaceae;indet.;sp.;;Namibia;False;;;;;;;True;;;True;[Dinter];;False;;True;C. Klak;;False;;;True;;True;;;;;True;Psilocaulon articulatum (Thunb.) N.E.Br.;;;;
B;Herbarium Berolinense;B101072385;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Eastern Cape;;;;19/11/1913 - 19/11/1913;False;False;A. Peter;;False;50819;False;C. Klak;;False;Kapland: Cockscomb zwischen Port Elizabeth und Graaf Reinet.;False;;A. Peter, Reisen in Afrika 1913/19;False;-33.435635 , 24.834475;;;;False;Psilocaulon articulatum (Thunb.) N.E.Br.;;;;
B;Herbarium Berolinense;B101072275;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;18/06/1986 - 18/06/1986;;;D. Höner, S. Potthoff;;;243;;;;True;Karpathos, Halbinsel Paleokastro bei Arkassa;;False;;True;35.47652015251214 , 27.111940383911136;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072274;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Nördliche Ägäis (Vóreio Aigaío);;;False;19/05/1988 - 19/05/1988;;;Sven & Britt Snogerup;;;5876;;;;True;Nom. Lesvou, Ep. Limnou: Agios Evstratios, near the seashore 5 km E-ESE of the harbour, sand and eroded schist, 0 - 20 m.;;False;;True;39.53333333333333 , 25.05;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072273;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Nördliche Ägäis (Vóreio Aigaío);;;False;05/05/1986 - 05/05/1986;;;Hansen & Nielsen;;;2388;;Alfred Hansen;;;Isle of Lesbos: Plomari, on coastal rocks, w of the harbour (South-coast);;False;;True;38.976942708702985 , 26.361694335937504;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072272;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Nördliche Ägäis (Vóreio Aigaío);;;False;07/06/1988 - 07/06/1988;;;Hansen & Nielsen;;;4934;;;;True;Lesvos, Plomari Town with river and ruderal places. Alt.: 0-100 m;;False;;True;38.975963858834376 , 26.36894702911377;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072271;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Nördliche Ägäis (Vóreio Aigaío);;;False;05/05/1987 - 05/05/1987;;;Alfred Hansen;;;915;;Alfred Hansen;;;Isle of Lesbos: Sigri, in the castle area (W. Lesbos);;False;;True;39.21083333333333 , 25.850555555555555;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072270;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;19/09/1993 - 19/09/1993;;;Th. Raus;;;20662;;Th. Raus;;;Nomos Kikladhon, Eparchia Parou, Insel Antiparos: Küste am Hauptort Antiparos. Sandstrand und Halophytenfluren über Salzschlick, 1 m ü.NN;;False;;True;37.03611111111111 , 25.08277777777778;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B109010230;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Kreta (Kríti);;;;08/05/1982 - 08/05/1982;False;False;J. M. Shay;;False;82-1135;False;W. Greuter;;False;Kommos, 1.3 km W from Pitsidia. Beach area near Kommos dig site.;False;;;True;35.016747044800525 , 24.76914709941389;;;;False;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B109010231;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;05/09/1984 - 05/09/1984;;;J. M. Shay;;;1262;;U. Matthäs;;;Hill top area of Kommos excavation site, near village of Pitsidia. Waste ground colonized by scattered trees and shrubs;;False;;True;35.013056 , 24.760833;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B100203061;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Kreta (Kríti);;;;16/10/1997 - 16/10/1997;False;False;N. Böhling;;False;6746;False;N. Böhling;;False;Süd-Ägäis. Nomos Lasithiou, Eparchia Sitias Analipsis. 0-1 m ü.NN küstennaher, windexponierter, sandiger Weiderasen im Grundwasserniveau;False;;;True;35.02777777777778 , 26.002777777777776;;;;False;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B100621242;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Nördliche Ägäis (Vóreio Aigaío);;;False;01/10/2009 - 31/10/2009;;;Peter Hein;;;13524;;;;True;Mitilíni/Lesvos, Southern part of the island, at the salines N of Skala Polihnitou, alt. 0-3 m.;;False;;True;39.10875135935859 , 26.185226440429688;;;;;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B100203062;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;False;;;;Kreta (Kríti);;;;05/05/1997 - 05/05/1997;False;False;N. Böhling;;False;5461b;False;N. Böhling;;False;"Süd-Ägäis. Nomos Lasithiou, Eparchia Sitia Kalo Nero. 5 m ü.NN. Limonium-Lygeum-Flur; Konglomerat-Kalkstein, WSW-exp.";False;;;True;35.015277777777776 , 26.025555555555556;;;;False;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072269;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;31/03/1987 - 31/03/1987;;;Th. Raus;;;12194;;Th. Raus;;;Thira (Santorini): Monolithos. Sandstrand und strandnahe Brachfelder, 1-5 m ü.NN;;False;;True;36.41277777777778 , 25.48222222222222;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072268;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;06/06/1983 - 06/06/1983;;;Th. Raus;;;8606;;Th. Raus;;;Insel Pontikonisi (-Ost) südwestl. der Insel Armathia vor der Nordwestküste von Kasos. Felsküste und Halophytengebüsch, 5-30 m u.NN;;False;;True;35.43277777777777 , 26.842499999999998;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072266;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;06/06/1983 - 06/06/1983;;;Th. Raus;;;8631;;Th. Raus;;;"Insel Kariofillonisi (""Isola Cosumo"") östl. der Insel Armathia vor der Nordküste von Kasos. Felsküste und Halophytengebüsch, 5-30 m ü.NN.";;False;;True;35.45916666666667 , 26.911944444444444;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072265;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;06/06/1983 - 06/06/1983;;;Th. Raus;;;8647;;Th. Raus;;;Insel Porionisi zwischen den Inseln Armathia und Makra vor der Nordküste von Kasos. Felsküste und Halophytengebüsch, 5-30 m ü.NN;;False;;True;35.44638888888888 , 26.885277777777777;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072267;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;06/04/1984 - 06/04/1984;;;Th. Raus;;;9103;;Th. Raus;;;Lasithi, Ep. Sitias: Itamos. Küstennahe therophytenreiche Kleinstrauchgarrigues, 2-10 m ü.NN;;False;;True;35.265 , 26.261944444444445;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072264;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;False;Berlin;;;False;28/11/1986 - 28/11/1986;;;D. Höner;;;524;;;;True;Kultiviert aus einer Bodenprobe im Botanischen Garten Berlin-Dahlem. [Wildherkunft: Herkunft der Bodenprobe: Insel Karpathos (Griechenland), Kleininsel Sakastro bei Lefkos. leg. D. Höner, 27.04.1986];;False;;True;35.596111111111114 , 27.0575;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072263;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;09/05/1984 - 09/05/1984;;;J. M. Shay;;;1262;;U. Matthäs;;;Kommos, excavation site, hilltop. Level waste ground being colonized by scattered shrubs & trees. Stony calcareous soil, S-aspect;;False;;True;35.01305555555555 , 24.760833333333334;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072262;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;29/09/1986 - 29/09/1986;;;Th. Raus;;;12022;;Th. Raus;;;Kykladen, Santorin-Archipel, Thirasia: Nordspitze (Siedlung und Hafen Millo). Kleindünen und angrenzende Lagune, Ruderalstellen, 0-2 m ü.NN;;False;;True;36.45305555555556 , 25.342777777777776;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072261;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;08/05/1982 - 08/05/1982;;;J. M. Shay;;;82-1135;;W. Greuter;;;Kommos, Pitsidia, Beach area near Kommos dig site;;False;;True;35.013152857458365 , 24.760093688964847;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072260;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Kreta (Kríti);;;False;08/05/1975 - 08/05/1975;;;;;True;KR17;False;;;True;Matala (Kreta), Küstenfelsen;;False;Kurt Faber;;34.995 , 24.749444444444446;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072259;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;03/05/1984 - 03/05/1984;;;Th. Raus;;;9496;;Th. Raus;;;Kykladen, Santorin-Archipel, Palea Kaimeni [Palaia Kameni], Südküste der Insel. Südwestexponierte Lavasteilwand, Halophytengebüsche und vorgelagerter Kiesstrand. 2-20 m ü.NN;;False;;True;36.396365062184685 , 25.378932952880863;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072258;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;19/04/1983 - 19/04/1983;;;Th. Raus;;;7594;;Th. Raus;;;Kasos, Armathia, Südostküste der Insel. Sandstrand und Felsküste, 2-10 m ü.NN;;False;;True;35.432300057375194 , 26.87067031860352;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072257;9;8501354;Aizoaceae;indet.;sp.;;Griechenland;;;;False;Südliche Ägäis (Nótio Aigaío);;;False;30/05/1983 - 30/05/1983;;;R. Pleger;;;1074;;;;True;Karpathos, Klippe bei Mesochori, vor der W-Küste von Karpathos.;;False;;True;35.640831902518016 , 27.109258174896244;;;;;Mesembryanthemum nodiflorum L.;;;;
B;Herbarium Berolinense;B101072256;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;27/08/1896 - 27/08/1896;False;False;R. Schlechter;;False;8709;False;;;True;Terra Capensis. Regio occidentalis. Hoeck, In arenosis. 1300';False;;R. Schlechter;False;-31.749575867605504 , 18.679761886596683;;;;;Mesembryanthemum nitidum Haw.;;;;
B;Herbarium Berolinense;B101072255;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Northern Cape;;;;04/10/1897 - 04/10/1897;False;False;R. Schlechter;;False;11497;False;A. Berger;;False;Regio occidentalis. Steinkopf in Collibus 2900';False;;;True;-29.268288815090035 , 17.71854400634766;;;;;Mesembryanthemum nitidum Haw.;;;;
B;Herbarium Berolinense;B101072253;9;8501354;Aizoaceae;indet.;sp.;;Deutschland;True;;;;Berlin;;;;01/01/1888 - 31/12/1888;False;False;;;True;;True;;;True;Cult. Hort. berol.;False;;R. Schlechter;False;;;;;True;Mesembryanthemum L.;;;;
B;Herbarium Berolinense;B101072252;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;;;;False;;;;True;;;True;Ecklon;;;2008;;;;True;Cap;;False;;True;;;;;True;Mesembryanthemum micans L.;;;;
B;Herbarium Berolinense;B101072251;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;03/10/1826 - 09/10/1826;False;False;;;True;;True;;;True;Karsrivier von de Bruin bis Potberg;False;;R. Schlechter;False;-34.529158493067435 , 20.113220214843754;;;;False;Mesembryanthemum micans L.;;;;
B;Herbarium Berolinense;B101072250;9;8501354;Aizoaceae;indet.;sp.;;Südafrika;False;;;;Western Cape;;;;;;True;Drège;;False;967;False;;;True;Zwischen Breitefluß u Flußsonder Endenhügel, Lehm;;False;Brehmer,E. Meyer;False;;;;;True;Mesembryanthemum micans L.;;;;
