specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;owner - question_1;owner - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;scientific_name - scientific_name;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info
B;Herbarium Berolinense;B 10 1177551;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Iringa;;;;;;;;03/03/1962 - 03/03/1962;False;False;R. Polhill and S. Paulo;;False;1655;False;;True;;;True;;Tanganyika: Mt. Image, 50 ml. N.E. of Iringa, a little N. of the Morogoro road, 7200 ft. Streamside in upland mist forest, Syzygium, Myrica, Royena, Cussonia.;False;;-7.622360877007919 , 36.16493225097657;;;;False
B;Herbarium Berolinense;B 10 1177631;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Kilimanjaro;;;False;;;;;16/02/1915 - 16/02/1915;;;A. Peter;;;8987;;A. Peter, Reisen in Afrika 1913-1915;;G. M. Schulze;;;;D Ost Afrika, Süd Pare: Urwald am Berge Schengena, c. 2000 m ü. M.;;False;-4.257741232276049 , 37.91725158691406;;;;
B;Herbarium Berolinense;B 10 1177632;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;16/03/1915 - 16/03/1915;False;False;A. Peter;;False;8987;False;A. Peter, Reisen in Afrika;False;G. M. Schulze;;False;;D-Ost Afrika, Süd-Pare: Urwald am Berge Schengena, c. 2000 m ü. M.;False;;-4.263893363552745 , 37.95366525650025;;;;False
B;Herbarium Berolinense;B 10 1177633;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Kilimanjaro;;;False;;;;;07/02/1915 - 19/02/1915;;;A. Peter;;;8987;;A. Peter, Reisen in Afrika;;G. M. Schulze;;;;D-Ost Afrika, Süd-Pare: Urwald am Berge Schengena. c. 2000 m ü. M.;;False;-4.2678178 , 37.9315143;;;;
B;Herbarium Berolinense;B 10 1177565;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;20/09/1972 - 20/09/1972;False;False;;;True;KLM83;False;W. Schwabe;;;;True;;"am Kilimanjaro/ zwischen ""Bismarck-Hütte"" und (Mavangu?)";False;;-3.214130713247846 , 37.517366409301765;;;;False
B;Herbarium Berolinense;B 10 0013814;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;01/12/1975 - 31/12/1975;False;False;E. Bolay;;False;;True;;True;;;True;;Kilimanjaro, Bergwald  c. 2000 m;False;;;;;;True
B;Herbarium Berolinense;B 10 1177555;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Kilimanjaro;;;False;;;;;10/07/1932 - 10/07/1932;;;L. Petzholtz;;;157;;;True;;;True;;Westl Kilimandscharo, Sanya, Tanganyika Territory, Wald mit Bach=Rand, Höhe ü. d. M.: 1350m;;False;-3.184639133616899 , 37.09671020507813;;;;
B;Herbarium Berolinense;B 10 1177561;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Arusha;;;False;;;;;01/03/1896 - 31/03/1896;;;v. Trotha;;;290;;;True;;;True;;Ostafrika: Steppengeb. zw. Kilimandjaro u. Meru;;False;-3.1837089068307036 , 36.96899414062501;;;;
B;Herbarium Berolinense;B 10 1177563;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;03/10/1909 - 03/10/1909;False;False;R. Endlich;;;694;False;;True;G. M. Schulze;;False;;Deutsch-Ostafrika, Weg nach dem Kibo. (Moschi seite), Gürtelwald. Meereshöhe: 2500 m.;;False;-3.191216469753211 , 37.384757995605476;;;;
B;Herbarium Berolinense;B 10 1177554;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;10/07/1932 - 10/07/1932;False;False;L. Petzholtz;;False;160;False;;True;;;True;;Westl. Kilimandscharo. Sanya, Tanganyika Territory, Wald ziemlich geschlossen bis dicht. Höhe ü. d. M.: 1350m;False;;-3.1715755741368996 , 37.07950115203858;;;;False
B;Herbarium Berolinense;B 10 1177599;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;02/11/1974 - 02/11/1974;False;False;Henrik Balslev;;False;66;False;;True;;;True;;T 2, Moshi , 3 10 -3 14 S / 37 31-37 30 E. Kilimanjaro National Park. Between Marangu Gate and Nandara Hut, alt. 2000 - 2700 m. Montane forest;False;;-3.209696562423945 , 37.52103567123414;;;;
B;Herbarium Berolinense;B 10 1177600;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Kilimanjaro;;;False;;;;;02/11/1974 - 02/11/1974;;;Henrik Balslev;;;65;;;True;;;True;;Kilimanjaro National Park. Between Marangu Gate and Mandara Hut, alt. 2000-2700 m. Montane forest.;;False;-3.2100607705550304 , 37.53448963165284;;;;
B;Herbarium Berolinense;B 10 1177596;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kilimanjaro;;;;;;;;02/11/1974 - 02/11/1974;False;False;Henrik Balslev;;False;067;False;;True;;;True;;Kilimanjaro National Park, Between Marangu Gate and Mandara Hut, alt. 2000 - 2700 m. Montane forest.;False;;-3.2024545855301305 , 37.51753807067872;;;;False
B;Herbarium Berolinense;B 10 1177685;7;7895457;Balsaminaceae;Impatiens;sp.;;Uganda;False;;;;Kisoro;;;;;;;;01/06/1951 - 30/06/1951;False;False;J. W. Purseglove;;False;P. 3715;False;;True;;;True;;Mt. Mgahinga [Mount Gahinga], Kigezi, Bamboo Forest Alt. 9000 ft.;False;;-1.3678085036241172 , 29.64433481732715;;;;False
B;Herbarium Berolinense;B 10 1177723;7;7895457;Balsaminaceae;Impatiens;sp.;;Nigeria;;;;False;Nasarawa;;;False;;;;;01/01/1928 - 31/12/1928;;;Ivan D. Hepburn;;False;83;;;True;G. M. Schulze;;;;N. Nigeria from Mada Hills. Damp shady places among the rocks;;False;8.8 , 8.4;;;;
B;Herbarium Berolinense;B 10 1177724;7;7895457;Balsaminaceae;Impatiens;sp.;;Nigeria;;;;False;;;;True;;;;;12/10/1928 - 12/10/1928;True;False;J. D. Hepburn;;False;83;False;;True;;;True;;;;True;;;;;True
B;Herbarium Berolinense;B 10 1177662;7;7895457;Balsaminaceae;Impatiens;sp.;;Angola;False;;;;Cuanza Sul;;;;;;;;01/01/1936 - 31/12/1937;False;False;G. Boss;;False;296;False;;True;;;True;;Zwischen Novo Redondo [Sumbe] und Malange [Malanje]. Nhia.;False;;-10.2824894 , 14.5987664;;;;False
B;Herbarium Berolinense;B 10 1177673;7;7895457;Balsaminaceae;Impatiens;sp.;;Simbabwe;False;;;;Manicaland;;;;;;;;13/10/1950 - 13/10/1950;False;False;N. C. Chase;;False;2953;False;;True;;;True;;Southern Rhodesia. In grass streamside in gorge, West face Mt. Pesa [Peza], Chimanimani Mts, Melseltei Distr.;False;;-19.875871631390044 , 33.09845924377442;;;;False
B;Herbarium Berolinense;B 10 1177690;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;False;;;;Rumphi;;;False;;;;;18/02/1956 - 18/02/1956;False;False;J. D. Chapman;;;298;False;;True;;;True;;Nyasaland. Common in a patch of rain forest at about Mile 20 on the Nyika Road, where are growing trees such as  Chrysophyllum, Entandrophragma, Bersama, Albizzia, Polyscias, a ? which ? has managed to enter.;True;;-10.585525334810026 , 33.80759239196778;;;;False
B;Herbarium Berolinense;B 10 1177691;7;7895457;Balsaminaceae;Impatiens;sp.;;Malawi;False;;;;Rumphi;;;False;;;;;18/02/1956 - 18/02/1956;False;False;J. D. Chapman;;False;298;False;;True;;;True;;Nyasaland. Common in a patch of rain forest at about Mile 20 on the Nyika Road, where are growing trees such as Chrysophyllum, Entandrophragma, Bersama, Albizzia, Polyscias, & into which fire has managed to enter.;False;;;;;;True
B;Herbarium Berolinense;B 10 1177730;7;7895457;Balsaminaceae;Impatiens;sp.;;Zentralafrikanische Republik;False;;;;Ombella-Mpoko;;;;;;;;01/04/1913 - 30/04/1913;False;False;Houy;;False;80;False;;True;;;True;;Pama-Quelle, Galeriewald, Höhe ü. d. M.: 700;False;;5.294012403709078 , 17.09610485710473;;;;False
B;Herbarium Berolinense;B 10 1177731;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Ombella-Mpoko;;;False;;;;;01/04/1913 - 30/04/1913;;;Houy;;;80;;;True;;;True;;Logone - Pama, Pama-Quelle. Galeriewald. 700 m;;False;5.294012 , 17.096105;;;;
B;Herbarium Berolinense;B 10 1177725;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Sud;;;False;;;;;02/09/1908 - 02/09/1908;;;G. Tessmann;;;514 C;;;True;;;True;;Bebao [Bébaé], Campogebiet. Am Kunuk;;False;2.75 , 11.1;;;;False
B;Herbarium Berolinense;B 10 1177722;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;False;Sud-Ouest;;;False;;;;;17/08/1904 - 17/08/1904;False;False;Meyer;;False;;True;;True;;;True;;West-Afrika: Cross-Fluss [Manyu]. In Mamphe [Mamfé] auf Felsen;False;;5.755797614088618 , 9.316749572753908;;;;False
B;Herbarium Berolinense;B 10 1177579;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Njombe;;;False;;;;;01/01/1931 - 31/12/1931;False;False;H. J. Schlieben;;False;1359;False;;True;;;True;;Stromgebiet des oberen Ruhudji, Landschaft Lupembe, nördl. des Flusses;False;;-9.263763 , 35.24457;;;;
B;Herbarium Berolinense;B 10 1177578;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Njombe;;;False;;;;;20/10/1931 - 20/10/1931;False;False;H. J. Schlieben;;False;1359;False;;True;;;True;;Pflanzen aus dem südlichen Ostafrika. (Tanganjika Terr.) Stromgebiet des oberen Ruhudje, Landschaft Lupembe, nördlich des Flusses.;False;;;;;;True
B;Herbarium Berolinense;B 10 1177580;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Simiyu;;;;;;;;20/10/1931 - 20/10/1931;False;False;Hans-Joachim Schlieben;;False;1359;False;;True;G. M. Schulze;;False;;Ditima, Urwald, feuchte sonnige Stelle, Höhe ü. d. M.: 1800 [m];False;;-2.6413197 , 33.8837098;;;;False
B;Herbarium Berolinense;B 10 1177549;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Mbeya;;;False;;;;;07/03/1909 - 07/03/1909;False;False;A. Z. [Albrecht Zimmermann];;;2525;False;;True;;;True;;Usafua;;False;;;;;True
B;Herbarium Berolinense;B 10 1177562;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;;;;True;;;;;18/08/1908 - 18/08/1908;False;False;T. K. [Kassner];;False;3234;False;;True;;;True;;Deutsch O. Afr. Lava plain;False;;;;;;True
B;Herbarium Berolinense;B 10 1177620;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;False;Kilimanjaro;;;False;;;;;17/02/1914 - 17/02/1914;;;A. Peter;;False;1604;;A. Peter, Reisen in Afrika 1913-1919;;G. M. Schulze;;False;;D Ost Afrika, Masaisteppe: Fuss Sanja ➞ Furt Noisinäk des Kikuletwa;;False;-3.3888 , 37.121;;;;
B;Herbarium Berolinense;B 10 1177661;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kigoma;;;;;;;;14/03/1926 - 14/03/1926;False;False;A. Peter;;False;38701;False;A. Peter, Reisen in Afrika 1925/26;False;;;True;;Deutsch-Ost Afrika [sic!], Uha: Bujenzi → Kwa Bikare (olim Kwa Kijina) Schlucht mit Gebüsch. 1455-1590 m ü. M., V.1 Z.2-;False;;-4.4375 , 29.9516;;;;
B;Herbarium Berolinense;B 10 1177660;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Kigoma;;;;;;;;14/03/1926 - 14/03/1926;False;False;A. Peter;;False;38701;False;A. Peter, Reisen in Afrika 1925/26;False;;;True;;Deutsch-Ost Afrika [sic!], Uha: Bujenzi → Kwa Bikare (olim Kwa Kijina), Schlucht mit Gebüsch. 1455-1590 m ü. M., V.1 Z. 2-3;False;;-4.4375 , 29.9516;;;;
B;Herbarium Berolinense;B 10 1177646;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;;;;False;Arusha;;;False;;;;;23/07/1926 - 23/07/1926;;;A. Peter;;;43188;;A. Peter, Reisen in Afrika;;;;True;;Deutsch-Ost Afrika [sic!], Winterhochland: bei Laroda, an u. in einem Bach. c. 1780 m ü. M., V.1 Z.2;;False;-3.207068711825759 , 35.54420936330832;;;;False
B;Herbarium Berolinense;B 10 1177645;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Arusha;;;;;;;;23/07/1926 - 23/07/1926;False;False;A. Peter;;False;43188;False;A. Peter, Reisen in Afrika;False;;;True;;D-Ost Afrika [sic!], Winterhochland: bei Laroda, an u. in einem Bach. c. 1780 m ü. M.;False;;-3.291768 , 35.556393;;;;
B;Herbarium Berolinense;B 10 1177644;7;7895457;Balsaminaceae;Impatiens;sp.;;Tansania;False;;;;Arusha;;;;;;;;23/07/1926 - 23/07/1926;False;False;A. Peter;;False;43188;False;A. Peter, Reisen in Afrika 1925/26;False;G. M. Schulze;;False;;Deutsch-Ost Afrika [sic!], Winterhochland: bei Laroda, an und in einem Bach. c. 1780 m ü. M., V.1 Z.2;False;;-3.291768042407155 , 35.55639266967774;;;;
B;Herbarium Berolinense;B 10 1177743;7;7895457;Balsaminaceae;Impatiens;sp.;;Äquatorialguinea;False;;;;Bioko Norte;;;;;;;;16/08/1911 - 16/08/1911;False;False;J. Mildbraed;;False;6323;False;;True;G. M. Schulze;;False;;Fernando Poo: Nordseite d. Pics v. Sta Isabel oberhalb Basilé, Höhenwald, 14-1500 m ü. M.;False;;3.644819961008209 , 8.811206817626955;;;;False
B;Herbarium Berolinense;B 10 1177712;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;;;;False;;;;True;;;;;18/08/1908 - 18/08/1908;;;Kassner;;;3237;;;True;;;True;;Lava plain;;False;;;;;True
B;Herbarium Berolinense;B 10 1177713;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;False;;;;;;;True;;;;;01/06/1908 - 01/06/1908;False;False;T. K. [Kassner];;False;2935;False;;True;;;True;;East Senga. Congo. mt. slope;False;;;;;;True
B;Herbarium Berolinense;B 10 1177714;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;False;;;;Haut-Katanga;;;;;;;;13/03/1908 - 13/03/1908;False;False;T. K. [Kassner];;False;2581;False;;True;;;True;;Kundelungu Congo in swamps;False;;;;;;True
B;Herbarium Berolinense;B 10 1177715;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;;;;False;Katanga;;;False;;;;;14/12/1963 - 14/12/1963;;;E. A. Robinson;;;6019;;;True;;;True;;52 km. SW. of Mutshatsha, near Rhodesian border. Dry ground at edge of dambo.;;False;-10.937116391974119 , 24.211120605468754;;;;
B;Herbarium Berolinense;B 10 1177717;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;False;;;;Sud-Kivu;;;;;;;;21/01/1955 - 21/01/1955;False;False;Hans U. Stauffer;;False;1093;False;;True;;;True;;Congo Belge: District Kivu Sud, Kahuzisattel, an der Strasse Bukavu - Walikale. 2300 m. am Bachlauf im Morast;False;;-2.265468375154292 , 28.660361205506014;;;;False
B;Herbarium Berolinense;B 10 1177718;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;;;;False;Sud-Kivu;;;False;;;;;14/01/1955 - 14/01/1955;;;Hans U. Stauffer;;;1022;;;True;;;True;;Kahuzi-Sattel, an der Strasse Bukavu - Walikale, ca 2300 m. Bergwald-Bambus-Gemisch.;;False;-2.2924407856433677 , 28.677749633789062;;;;
B;Herbarium Berolinense;B 10 1177719;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;;;;False;Nord-Kivu;;;False;;;;;24/08/1954 - 24/08/1954;;;Hans U. Stauffer;;;156;;;True;;;True;;Virungavulkane, Nyamuragira, N-Hang, ca 2700 m, Hypericumwald, an feuchten Stellen häufig.;;False;-1.396112549863934 , 29.19899940490723;;;;
B;Herbarium Berolinense;B 10 1177720;7;7895457;Balsaminaceae;Impatiens;sp.;;Demokratische Republik Kongo;False;;;;Nord-Kivu;;;;;;;;11/08/1954 - 11/08/1954;False;False;Hans U. Stauffer;;False;45;False;;True;;;True;;Congo Belge, Ngungu, 18 km SW Sake, ca. 2300 m. Rand des Bambuswaldes, im Unterwuchs Bestand bildend, niederliegend;False;;-1.6965 , 28.8771;;;;False
B;Herbarium Berolinense;B 10 1177746;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Nord-Ouest;;;;;;;;04/12/1908 - 04/12/1908;False;False;C. Ledermann;;False;1528;False;;True;;;True;;b. Mbo/ Kongoageb., Grassavane m. viel Elephantengras einzelne Phoenix sp. und kleine Bäume, Höhe ü. d. M.: 1600 m.;False;;6.330357229835774 , 10.345730781555178;;;;False
B;Herbarium Berolinense;B 10 1177745;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Adamaoua;;;False;;;;;17/10/1909 - 17/10/1909;;;C. Ledermann;;;5621;;;True;;;True;;Songolong, Mibau-Abstieg, Wald m. h. Bäumen, teilw. m. Bretterwurzeln, teilw. Buschwald m. Elaeis, Spathodia. Höhe ü. d. M.: 850-1200 m;False;False;6.4238074466078885 , 11.313171386718752;;;;
B;Herbarium Berolinense;B 10 1177744;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Littoral;;;;;;;;02/12/1908 - 02/12/1908;False;False;C. Ledermann;;False;1468;False;;True;;;True;;Boedu, zw. Bare u. Boedu. Steinige Stelle mit Felsen in Grassavane, Höhe ü. d. M.: 800 m;False;False;5.010861617983392 , 9.9755851872495;;;;
B;Herbarium Berolinense;B 10 1177750;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Adamaoua;;;;;;;;14/01/1909 - 14/01/1909;False;False;C. Ledermann;;False;2218;False;;True;;;True;;b. Banjo. Wasserlauf m. einigem Gebüsch in der gebrannten, felsigen, niedrig. Gebüschsavane Höhe ü. d. M.: 1100 m.;False;;6.740903622655876 , 11.788501739501953;;;;False
B;Herbarium Berolinense;B 10 1177749;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Adamaoua;;;False;;;;;06/10/1909 - 06/10/1909;False;False;C. Ledermann;;False;5466;False;;True;;;True;;Mao Barkedje [Maobarkedje], Gendero [Genderu], schmale, steinige + felsige Gallerie m. wenig. grossen Bäumen Höhe ü. d. M.: 12-1400. Am Bache;False;;7.3 , 11.883333333333333;;;;False
B;Herbarium Berolinense;B 10 1177748;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;;;;True;;;;;11/11/1909 - 11/11/1909;False;False;C. Ledermann;;False;6056;False;;True;;;True;;Mbo, Kongoa-Gebirge, teilw. dichter Gebirgswald, dunkellaubig, m. Moosen & Epiphyt. behangen, Höhe ü. d. M.: 16-1800m. Auf Felsen.;False;;5.372834 , 9.909067;;;;False
B;Herbarium Berolinense;B 10 1177747;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Nord-Ouest;;;;;;;;11/11/1909 - 11/11/1909;False;False;C. Ledermann;;False;6053;False;;True;;;True;;Mbo. Kongoa-Gebirge teilw. dichter Gebirgswald, dunkellaubig m. Moosen & Epiphyt. behangen, Höhe ü. d. M.: 16-1800. Auf Felsen wachsend.;False;;6.329239 , 10.345396;;;;False
B;Herbarium Berolinense;B 10 1177753;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;;;;True;;;;;31/12/1908 - 31/12/1908;False;False;C. Ledermann;;False;2061;False;;True;;;True;;Kamerun;False;;;;;;True
B;Herbarium Berolinense;B 10 1177752;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Nord-Ouest;;;;;;;;31/12/1908 - 31/12/1908;False;False;C. Ledermann;;False;2061;False;;True;;;True;;Ntem, a. Fusse des Bansso - sumpfige Niederungen in der Baumsavanne m. Eleph.gras, Höhe ü. d. M.: 900 m.;False;;6.32406458034939 , 11.035101413726808;;;;False
B;Herbarium Berolinense;B 10 1177751;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Extrême-Nord;;;False;;;;;17/02/1909 - 17/02/1909;False;False;C. Ledermann;;False;2600;False;;True;;;True;;"Jakuba. zw. Maduba & Jakuba. Gallerie sehr felsig & voll kopfgrosser Geröllsteinen; teilw. buschwaldähnlich. Höhe ü. d. M.: 1325. In steinigem Bachbett.";False;;7.233333333333333 , 11.883333333333333;;;;
B;Herbarium Berolinense;B 10 1177728;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Sud;;;;;;;;22/03/1909 - 22/03/1909;False;False;G. Tessmann;;False;1075;False;;True;;;True;;Akonangi, Kampogebiet;False;;2.2032387633588555 , 11.348276138305664;;;;False
B;Herbarium Berolinense;B 10 0013810;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Littoral;;;False;;;;;27/12/1971 - 27/12/1971;False;False;A. J. M. Leeuwenberg;;False;8986;False;;True;;;True;;"Chutes d'Ekom, Nkam R. 5.04 N; 10.02 E. Old secondary forest. Alt. about 500 m. Laterite. Spray zone. Black earth, open place.";False;;5.06238411157166 , 10.02957344055176;;;;False
B;Herbarium Berolinense;B 10 0013813;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Sud-Ouest;;;False;;;;;29/12/1983 - 29/12/1983;;;D. Thomas;;;2805;;;True;;;True;;Forest on the southern slope of Mount Cameroon, above Batoke. Elevation 500 m. Herb in damp ravine at 500 m elevation;;False;4.083333333333333 , 9.1;;;;
B;Herbarium Berolinense;B 10 1177726;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Sud-Ouest;;;False;;;;;04/04/1968 - 04/04/1968;;;;;True;;True;W. Schwabe;;;;True;;oberhalb Buea;;False;4.162049702020737 , 9.231090545654299;;;;
B;Herbarium Berolinense;B 10 1177727;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Centre;;;;;;;;27/03/1964 - 27/03/1964;False;False;W. J. J. O. de Wilde et B. E. E. de Wilde-Duyfjes;;False;2244;False;;True;;;True;;Reserve forestière de Eaux et Forêts, ± 8 km S.W. of Makak. Alt.: ± 650 m. Primeval forest-border along the Njong river near the falls. On wet stones along the river.;False;;3.5014273139650762 , 10.976715087890625;;;;False
B;Herbarium Berolinense;B 10 1177729;7;7895457;Balsaminaceae;Impatiens;sp.;;Zentralafrikanische Republik;;;;False;Sangha-Mbaéré;;;;;;;;25/10/1913 - 25/10/1913;False;False;Günther Tessmann;;False;2078;False;;True;;;True;;Neu-Kamerun, Weg Nola-Mbaiki. Am Mbaere [River], bei Bambio, östl. von Bam[b]io. Sumpfwald;True;;3.9574186801464304 , 16.97525024414063;;;;False
B;Herbarium Berolinense;B 10 1177732;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Sud;;;;;;;;01/05/1911 - 31/05/1911;False;False;G. Zenker;;False;4223;False;;True;G. M. Schulze;;False;;Bipindihof, Urwaldgebiet;False;;3.0778339 , 10.4111532;;;;False
B;Herbarium Berolinense;B 10 1177733;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Sud-Ouest;;;;;;;;31/03/1877 - 31/03/1877;False;False;W. Kalbreyer;;False;156;False;W. Kalbreyer;False;;;True;;Kamerunberg, Wald feuchte Stellen -2500';False;;4.130532229636483 , 9.241390228271486;;;;False
B;Herbarium Berolinense;B 10 1177734;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;;;;False;Sud-Ouest;;;False;;;;;01/03/1877 - 31/03/1877;;;W. Kalbreyer;;;105;;W. Kalbreyer;False;;;True;;Kamerunberg. Half shade road side 2-3500 f. elevt. Mapanja;False;;4.082006645664973 , 9.171781539916994;;;;False
B;Herbarium Berolinense;B 10 1177735;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Sud-Ouest;;;;;;;;01/01/1877 - 31/12/1877;False;False;W. Kalbreyer;;False;144;False;W. Kalbreyer;False;;;True;;"Kamerunberg. Cam. Manus Spr.; growing in clumbs bush shade, elev. 8000 feet.";False;;4.2180273 , 9.1733628;;;;False
B;Herbarium Berolinense;B 10 1177736;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;False;;;;True;;;;;31/03/1877 - 31/03/1877;;False;W. Kalbreyer;;False;161;False;W. Kalbreyer;False;;;True;;Brook Uando, Wald feuchte Stelle 2-4000';True;False;4.089788297173576 , 9.171524047851564;;;;False
B;Herbarium Berolinense;B 10 1177737;7;7895457;Balsaminaceae;Impatiens;sp.;;Zentralafrikanische Republik;False;;;;Nana-Mambéré;;;;;;;;04/12/1913 - 04/12/1913;False;False;J. Elbert;;False;273;False;;True;;;True;;Ost-Kamerun: O. Sanga-Uam Babua, 950-1050 m ü. M. Galeriewald;False;;5.8067991 , 14.8326838;;;;False
B;Herbarium Berolinense;B 10 1177738;7;7895457;Balsaminaceae;Impatiens;sp.;;Zentralafrikanische Republik;;;;False;Nana-Mambéré;;;False;;;;;04/12/1913 - 04/12/1913;;;J. Elbert;;;276;;;True;;;True;;Ost-Kamerun: O. Sanga-Uam Babua, 950-1050 m. ü. M. Galeriewald.;;False;5.807036195770029 , 14.83235836029053;;;;
B;Herbarium Berolinense;B 10 1177742;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;;Centre;;;;;;;;26/02/1914 - 26/02/1914;False;False;J. Mildbraed;;False;8315;False;;True;;;True;;Übergangs- und Kampfgebiet gegen die Savanne an der Nordgrenze der Hylaea südlich des Sanaga zwischen Jaunde und Dengdeng unweit der Vereinigung von Lom (Sanaga) und Djerem. Etwa 135 Km NO Jaunde. zwischen Nanga Eboko und Ewesé (Nanga's);False;;4.583973402069291 , 12.210960388183596;;;;False
B;Herbarium Berolinense;B 10 1177741;7;7895457;Balsaminaceae;Impatiens;sp.;;Kamerun;False;;;False;Est;;;False;;;;;25/03/1911 - 25/03/1911;False;False;J. Mildbraed;;False;4755;False;;True;;;True;;Südkameruner Waldgebiet, Bezirk Molundu. Alte französische Grenze zwischen 3°35' & 4° n.B. Raphia Sumpf.;False;;;;;;True
